without_coding_region  5000   NC_086017.1  SCFR_NC_086017_1_137466854_137479769_frame_3_fft  58   3  0.489353;0.061479;0.490592    4254.595;1770.039;1282.280        2;16;2
without_coding_region  5000   NC_086017.1  SCFR_NC_086017_1_137469955_137485750_frame_1_fft  74   3  0.489395;0.488509;0.489016    3007.529;1991.272;1861.642        2;2;2
without_coding_region  5000   NC_086017.1  SCFR_NC_086017_1_137470731_137481903_frame_2_fft  53   3  0.489348;0.061493;0.490602    3178.053;1864.693;1436.715        2;16;2
without_coding_region  5000   NC_086017.1  SCFR_NC_086017_1_137485753_137495776_frame_1_fft  55   3  0.489275;0.488975;0.488676    1793.322;1568.530;1348.358        2;2;2
without_coding_region  5000   NC_086017.1  SCFR_NC_086017_1_137500015_137505112_frame_1_fft  27   3  0.488523;0.489307;0.488915    908.480;900.840;868.836           2;2;2
without_coding_region  5000   NC_086017.1  SCFR_NC_086017_1_137491878_137501793_frame_2_fft  55   3  0.489158;0.489460;0.489864    2082.089;1729.283;1117.044        2;2;2
without_coding_region  5000   NC_086017.1  SCFR_NC_086017_1_137486942_137493995_frame_3_fft  36   3  0.489012;0.489437;0.488586    1242.041;1151.228;1074.022        2;2;2
without_coding_region  5000   NC_086017.1  SCFR_NC_086017_1_137481014_137486939_frame_3_fft  32   3  0.489114;0.488439;0.489620    1214.193;1013.343;860.292         2;2;2
without_coding_region  5000   NC_086017.1  SCFR_NC_086017_1_137516766_137522337_frame_2_fft  31   3  0.488961;0.489679;0.490038    1233.953;713.384;535.664          2;2;2
without_coding_region  5000   NC_086017.1  SCFR_NC_086017_1_137510853_137516763_frame_2_fft  31   3  0.489171;0.041455;0.020135    1535.622;682.173;580.294          2;24;50
without_coding_region  5000   NC_086017.1  SCFR_NC_086017_1_137522340_137528247_frame_2_fft  25   3  0.489081;0.488742;0.489589    1283.578;1057.446;874.679         2;2;2
without_coding_region  5000   NC_086017.1  SCFR_NC_086017_1_137518117_137523925_frame_1_fft  33   3  0.488981;0.489669;0.061123    1659.222;921.234;674.054          2;2;16
without_coding_region  5000   NC_086017.1  SCFR_NC_086017_1_137530379_137538416_frame_3_fft  37   3  0.489113;0.489362;0.488740    1881.389;1747.252;1014.257        2;2;2
without_coding_region  5000   NC_086017.1  SCFR_NC_086017_1_137553735_137562801_frame_2_fft  60   3  0.489190;0.306861;0.203949    3268.831;1035.076;1034.585        2;3;5
without_coding_region  5000   NC_086017.1  SCFR_NC_086017_1_137534118_137544282_frame_2_fft  48   3  0.489177;0.021547;0.306867    3037.386;1360.388;1141.051        2;46;3
without_coding_region  5000   NC_086017.1  SCFR_NC_086017_1_137538419_137547614_frame_3_fft  44   3  0.489179;0.488853;0.489940    2650.165;1229.535;1051.732        2;2;2
without_coding_region  5000   NC_086017.1  SCFR_NC_086017_1_137569825_137574967_frame_1_fft  31   3  0.489304;0.489693;0.490276    1427.315;938.466;644.305          2;2;2
without_coding_region  5000   NC_086017.1  SCFR_NC_086017_1_137554063_137563156_frame_1_fft  51   3  0.489167;0.021555;0.306829    2661.117;1339.826;992.585         2;46;3
without_coding_region  5000   NC_086017.1  SCFR_NC_086017_1_137603839_137611291_frame_1_fft  44   3  0.489399;0.489667;0.489936    1202.305;1155.161;1061.353        2;2;2
without_coding_region  5000   NC_086017.1  SCFR_NC_086017_1_137563802_137568824_frame_3_fft  22   3  0.489247;0.489646;0.021505    1680.974;660.877;627.095          2;2;47
without_coding_region  5000   NC_086017.1  SCFR_NC_086017_1_137588282_137594357_frame_3_fft  26   3  0.489053;0.488724;0.489712    1158.223;1003.610;892.287         2;2;2
without_coding_region  5000   NC_086017.1  SCFR_NC_086017_1_137597284_137602519_frame_1_fft  27   3  0.489207;0.488634;0.489971    1015.774;886.069;821.968          2;2;2
without_coding_region  5000   NC_086017.1  SCFR_NC_086017_1_137605563_137612067_frame_2_fft  34   3  0.489237;0.489699;0.490006    1577.277;1302.797;826.065         2;2;2
without_coding_region  5000   NC_086017.1  SCFR_NC_086017_1_137630083_137637016_frame_1_fft  34   3  0.488966;0.489831;0.489543    1380.707;1026.076;981.973         2;2;2
without_coding_region  5000   NC_086017.1  SCFR_NC_086017_1_137621877_137630385_frame_2_fft  39   3  0.489187;0.489657;0.490244    1552.002;1318.423;1241.792        2;2;2
without_coding_region  5000   NC_086017.1  SCFR_NC_086017_1_137616326_137621534_frame_3_fft  25   3  0.489823;0.489439;0.490207    1016.168;946.109;887.638          2;2;2
without_coding_region  5000   NC_086017.1  SCFR_NC_086017_1_137641961_137647685_frame_3_fft  29   3  0.489343;0.490042;0.488819    1370.376;868.289;805.557          2;2;2
without_coding_region  5000   NC_086017.1  SCFR_NC_086017_1_137645434_137650747_frame_1_fft  24   3  0.489554;0.488989;0.021457    1537.027;1121.011;708.109         2;2;47
without_coding_region  5000   NC_086017.1  SCFR_NC_086017_1_76_9937_frame_1_fft              5    3  -0.166717;0.166717;-0.333333  4952.074;4952.074;3281.878        9;46;12
without_coding_region  5000   NC_086017.1  SCFR_NC_086017_1_137645625_137658474_frame_2_fft  64   3  0.488987;0.489999;0.489532    1912.718;1620.624;1605.843        2;2;2
without_coding_region  5000   NC_086017.1  SCFR_NC_086017_1_137654300_137661461_frame_3_fft  31   3  0.489177;0.490015;0.488759    1446.668;1093.797;1034.821        2;2;2
without_coding_region  5000   NC_086017.1  SCFR_NC_086017_1_1_10147_frame2_fft               5    3  -0.166667;0.166667;-0.333333  7783.029;7783.029;3278.634        9;45;11
without_coding_region  5000   NC_086017.1  SCFR_NC_086017_1_77_10082_frame3_fft              5    3  -0.166717;0.166717;-0.333333  5027.703;5027.703;3292.891        9;46;11
without_coding_region  5000   NC_073234.2  SCFR_NC_073234_2_146051453_146059319_frame3_fft   33   3  0.352276;0.351894;0.350114    1185.532;1165.787;1079.135        3;3;3
without_coding_region  5000   NC_073234.2  SCFR_NC_073234_2_2880_8256_frame_3_fft            2    2  0.166667;0.333333             4177.227;1730.846                 6;3
without_coding_region  5000   NC_073234.2  SCFR_NC_073234_2_146051227_146059474_frame2_fft   30   3  0.351886;0.352249;0.350188    1203.674;1130.026;990.120         3;3;3
without_coding_region  5000   NC_073234.2  SCFR_NC_073234_2_146051436_146059089_frame1_fft   33   3  0.351888;0.352280;0.351235    1160.550;1132.104;985.607         3;3;3
without_coding_region  5000   NC_073234.2  SCFR_NC_073234_2_3012_8268_frame1_fft             2    2  0.166667;0.333333             4129.156;1748.587                 6;3
without_coding_region  5000   NC_073234.2  SCFR_NC_073234_2_3011_8267_frame_1_fft            2    2  0.166667;0.333333             4128.648;1748.240                 6;3
without_coding_region  5000   NC_073234.2  SCFR_NC_073234_2_2881_8257_frame2_fft             2    2  0.166667;0.333333             4179.083;1729.808                 6;3
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_250_6514_frame_3_fft             5    3  -0.166667;0.166667;-0.333333  4518.477;4518.477;2086.672        13;64;16
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_211249468_211254505_frame_3_fft  29   3  0.365098;0.333333;0.396863    1525.195;1301.661;1168.636        3;3;3
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_0_6605_frame_2_fft               7    3  -0.166692;0.166692;-0.333384  4149.795;4149.795;1808.472        12;61;15
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_21_6594_frame1_fft               7    3  -0.166591;0.166591;-0.333333  3508.666;3508.666;2053.800        12;61;15
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_251_6497_frame3_fft              5    3  -0.166667;0.166667;-0.333333  4514.586;4514.586;2093.297        13;64;16
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_80829297_80836107_frame_1_fft    19   3  0.452423;0.428634;0.166667    2020.777;1913.975;1609.605        2;2;6
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_81573251_81579422_frame_2_fft    19   3  0.428618;0.452439;0.047642    2109.129;1667.372;1385.229        2;2;21
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_80836110_80841246_frame_1_fft    19   3  0.428544;0.452298;0.166667    1938.241;1261.552;1227.086        2;2;6
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_81618830_81631871_frame_2_fft    19   3  0.428571;0.047619;0.452343    5090.501;3066.734;2827.404        2;21;2
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_81548573_81565604_frame_2_fft    19   3  0.428571;0.047619;0.452352    6643.066;4026.895;3702.974        2;21;2
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_81638424_81643881_frame_1_fft    19   3  0.428624;0.452446;0.047645    1869.869;1479.088;1228.866        2;2;21
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_81964890_81981921_frame_1_fft    20   3  0.428571;0.047619;0.452352    6645.065;4026.025;3702.803        2;21;2
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_82054656_82060113_frame_1_fft    19   3  0.428624;0.452446;0.047645    1870.143;1480.566;1229.779        2;2;21
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_82060706_82068848_frame_2_fft    19   3  0.452346;0.428519;0.166667    2414.707;2294.712;1924.648        2;2;6
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_81989568_81996117_frame_1_fft    19   3  0.428615;0.452435;0.047641    2238.112;1769.881;1475.122        2;2;21
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_82114002_82119063_frame_1_fft    19   3  0.428571;0.047619;0.452282    1979.047;1186.304;1106.314        2;21;2
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_82148147_82153208_frame_2_fft    19   3  0.428571;0.047619;0.452282    1979.047;1186.304;1106.314        2;21;2
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_82085190_82091334_frame_1_fft    19   3  0.428548;0.452311;0.166667    2309.496;1513.183;1470.249        2;2;6
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_82037244_82050285_frame_1_fft    19   3  0.428571;0.047619;0.452343    5090.424;3071.077;2830.206        2;21;2
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_82209418_82214875_frame_3_fft    19   3  0.428624;0.452446;0.047645    1873.001;1502.763;1239.967        2;2;21
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_82233220_82238296_frame_3_fft    19   3  0.452325;0.428487;0.166667    1499.305;1435.057;1192.483        2;2;6
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_82267709_82273922_frame_2_fft    19   3  0.428617;0.452438;0.047642    2101.838;1704.605;1412.798        2;2;21
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_82240020_82255974_frame_1_fft    37   3  0.452363;0.428545;0.166667    4748.725;4514.729;3803.137        2;2;6
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_82332259_82338178_frame_3_fft    19   3  0.428620;0.452441;0.047643    2004.758;1620.114;1340.495        2;2;21
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_82171006_82194967_frame_3_fft    25   3  0.428571;0.047619;0.452360    9335.100;5600.427;5169.943        2;21;2
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_82341147_82348824_frame_1_fft    19   3  0.428553;0.452390;0.119057    2728.669;2461.329;1598.067        2;2;8
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_82352844_82361400_frame_1_fft    19   3  0.428588;0.452431;0.166667    3224.079;2107.308;2021.553        2;2;6
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_82421261_82426553_frame_2_fft    19   3  0.428571;0.452381;0.166667    2060.241;1800.692;1253.418        2;2;6
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_82280244_82308024_frame_1_fft    37   3  0.428582;0.452376;0.166667    9477.909;9111.530;6566.469        2;2;6
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_82442843_82448135_frame_2_fft    19   3  0.428571;0.452381;0.166667    2060.241;1800.692;1253.418        2;2;6
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_83875079_83881052_frame_2_fft    19   3  0.428595;0.452369;0.119036    2251.458;2048.915;1284.531        2;2;8
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_84664128_84670272_frame_1_fft    19   3  0.428548;0.452311;0.166667    2309.369;1513.954;1472.221        2;2;6
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_84689748_84694809_frame_1_fft    19   3  0.428571;0.047619;0.452282    1975.649;1182.514;1102.732        2;21;2
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_82364369_82375700_frame_2_fft    20   3  0.428647;0.452387;0.047657    2485.413;2424.662;2296.287        2;2;21
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_84719664_84730830_frame_1_fft    20   3  0.452355;0.428533;0.166667    3284.559;3147.495;2658.027        2;2;6
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_84730778_84741152_frame_2_fft    20   3  0.428571;0.452381;0.166667    4007.547;3504.446;2482.066        2;2;6
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_84637417_84643057_frame_3_fft    19   3  0.428546;0.452305;0.166667    2125.431;1395.362;1331.721        2;2;6
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_84751778_84766976_frame_2_fft    36   3  0.452362;0.428543;0.166667    4504.704;4304.739;3617.975        2;2;6
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_84810839_84817052_frame_2_fft    19   3  0.428617;0.452438;0.047642    2101.838;1704.605;1412.798        2;2;21
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_84782602_84795130_frame_3_fft    26   3  0.428560;0.452347;0.166667    4735.341;3099.227;2990.330        2;2;6
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_84803563_84810904_frame_3_fft    19   3  0.428552;0.452391;0.119057    2775.378;2496.501;1583.030        2;2;8
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_84772271_84778208_frame_2_fft    19   3  0.452417;0.428499;0.404750    1882.787;1678.436;1289.397        2;2;2
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_84827784_84836982_frame_1_fft    20   3  0.428571;0.452381;0.166667    3583.243;3124.949;2152.118        2;2;6
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_84864309_84876120_frame_1_fft    20   3  0.428584;0.404792;0.452375    3740.438;2343.428;2100.318        2;2;2
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_85113287_85119836_frame_2_fft    19   3  0.428615;0.452435;0.047641    2239.104;1772.222;1477.459        2;2;21
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_84845676_84861819_frame_1_fft    20   3  0.452394;0.428545;0.404757    5073.444;4549.889;3470.486        2;2;2
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_85160235_85165692_frame_1_fft    19   3  0.428624;0.452446;0.047645    1869.702;1480.142;1228.221        2;2;21
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_85150962_85160232_frame_1_fft    21   3  0.428587;0.452427;0.166667    3500.270;2265.814;2190.817        2;2;6
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_85089029_85108370_frame_2_fft    26   3  0.428571;0.047619;0.452355    7532.752;4577.050;4203.151        2;21;2
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_85167333_85172790_frame_1_fft    19   3  0.428624;0.452446;0.047645    1869.504;1478.645;1228.422        2;2;21
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_85172793_85178433_frame_1_fft    19   3  0.428546;0.452305;0.166667    2125.008;1392.778;1330.084        2;2;6
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_87333594_87342531_frame_1_fft    20   3  0.428555;0.452389;0.119056    3363.533;3079.715;2005.688        2;2;8
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_86229728_86235041_frame_2_fft    19   3  0.428571;0.047619;0.452475    2063.558;1234.136;1183.371        2;21;2
without_coding_region  5000   NC_073227.2  SCFR_NC_073227_2_87318728_87326675_frame_2_fft    19   3  0.428589;0.452372;0.119039    2969.771;2749.237;1711.706        2;2;8
without_coding_region  5000   NC_073248.2  SCFR_NC_073248_2_2019_11067_frame_3_fft           12   3  0.166777;0.166556;0.333333    5114.604;3724.100;2451.840        6;6;3
without_coding_region  5000   NC_073248.2  SCFR_NC_073248_2_41069654_41075513_frame_1_fft    7    3  0.200034;0.400239;0.199522    2756.808;1622.954;1160.428        5;2;5
without_coding_region  5000   NC_073248.2  SCFR_NC_073248_2_40975239_40981206_frame_3_fft    9    3  0.200101;0.400201;0.399698    4037.570;1487.435;938.637         5;2;3
without_coding_region  5000   NC_073248.2  SCFR_NC_073248_2_2020_11068_frame2_fft            12   3  0.166777;0.166556;0.333333    5115.640;3723.069;2453.817        6;6;3
without_coding_region  5000   NC_073248.2  SCFR_NC_073248_2_44589123_44594175_frame1_fft     11   3  0.200317;0.199921;0.400040    1879.883;1024.051;847.164         5;5;3
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13225079_13231706_frame3_fft     8    3  0.176400;0.352950;0.058850    2971.740;2534.405;1774.116        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13251582_13258887_frame1_fft     8    3  0.176454;0.352909;0.470637    4719.001;2561.841;1836.826        6;3;2
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13252840_13257988_frame2_fft     8    3  0.176379;0.352953;0.058858    2293.070;1974.216;1369.659        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13257839_13263479_frame3_fft     8    3  0.176418;0.470567;0.353014    3218.791;1738.529;1622.989        6;2;3
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13260507_13265553_frame1_fft     8    3  0.176377;0.352953;0.058859    2246.091;1943.903;1349.548        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13264945_13272421_frame2_fft     8    3  0.176431;0.470572;0.352996    4285.196;2300.601;2159.759        6;2;3
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13265556_13270773_frame1_fft     8    3  0.176538;0.352885;0.470577    2804.461;1764.555;1637.588        6;3;2
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13273427_13279457_frame3_fft     8    3  0.176451;0.352902;0.470647    3891.677;2123.857;1526.720        6;3;2
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13281077_13286990_frame3_fft     8    3  0.176391;0.352951;0.058853    2626.525;2269.621;1577.744        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13307784_13316655_frame1_fft     8    3  0.176418;0.352948;0.058843    3944.496;3384.102;2373.801        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13315945_13321177_frame2_fft     8    3  0.176414;0.470566;0.353020    3001.512;1592.871;1478.317        6;2;3
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13140892_13326112_frame_1_fft    11   3  0.176471;0.352942;0.470586    119461.368;64407.307;46529.933    6;3;2
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13140813_13325778_frame_2_fft    11   3  0.176471;0.352942;0.470586    119443.998;64389.165;46493.919    6;3;2
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13140998_13325723_frame_3_fft    8    3  0.176473;0.352941;0.058823    82636.267;70329.484;49165.476     6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13409348_13414547_frame3_fft     8    3  0.176380;0.352952;0.058857    2320.862;1972.826;1380.621        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13438588_13445011_frame2_fft     8    3  0.176397;0.352950;0.058851    2886.947;2457.974;1740.931        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13448448_13455534_frame1_fft     8    3  0.176404;0.352949;0.058848    3189.738;2718.982;1935.896        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13450172_13457489_frame3_fft     8    3  0.176438;0.470548;0.352877    4458.750;2014.692;1921.167        6;2;3
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13450729_13457761_frame2_fft     8    3  0.176479;0.352958;0.470563    4668.821;2664.202;2124.180        6;3;2
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13459380_13464765_frame1_fft     8    3  0.176416;0.470566;0.353018    3097.975;1674.481;1561.990        6;2;3
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13459481_13465292_frame3_fft     8    3  0.176390;0.352951;0.058854    2612.620;2233.731;1581.496        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13479422_13485335_frame3_fft     8    3  0.176391;0.352951;0.058853    2656.290;2264.171;1596.609        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13487123_13492883_frame3_fft     8    3  0.176389;0.352951;0.058854    2589.754;2209.742;1570.614        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13488364_13495195_frame2_fft     8    3  0.176402;0.352950;0.058849    3071.169;2630.500;1847.729        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13498418_13504715_frame3_fft     8    3  0.176433;0.470542;0.352866    3828.249;1718.375;1627.692        6;2;3
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13504718_13509764_frame3_fft     8    3  0.176377;0.352953;0.058859    2278.084;1933.835;1361.981        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13518437_13524656_frame3_fft     8    3  0.176395;0.352951;0.058852    2786.379;2372.609;1665.622        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13531187_13537406_frame3_fft     8    3  0.176395;0.352951;0.058852    2788.371;2372.778;1664.371        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13550040_13555647_frame1_fft     8    3  0.176387;0.352952;0.058855    2518.938;2135.814;1498.221        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13555650_13564215_frame1_fft     8    3  0.176416;0.352948;0.058844    3827.308;3242.895;2278.220        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13575880_13581130_frame2_fft     8    3  0.176381;0.352952;0.058857    2364.414;1989.474;1391.265        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13584618_13590276_frame1_fft     8    3  0.176387;0.352952;0.058855    2538.634;2183.929;1560.817        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13596416_13601513_frame3_fft     8    3  0.176378;0.352953;0.058858    2280.777;1953.811;1409.461        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13606973_13615232_frame3_fft     8    3  0.176414;0.352948;0.058845    3680.462;3131.022;2193.332        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13608673_13613974_frame2_fft     8    3  0.176382;0.352952;0.058857    2354.755;2009.159;1386.538        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13616663_13622219_frame3_fft     8    3  0.176386;0.352952;0.058855    2494.641;2136.269;1521.131        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13622052_13627404_frame1_fft     8    3  0.176383;0.352952;0.058857    2412.468;2048.135;1470.305        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13628342_13633643_frame3_fft     8    3  0.176382;0.352952;0.058857    2393.017;2027.341;1461.040        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13634581_13640902_frame2_fft     8    3  0.176396;0.352950;0.058851    2839.167;2422.129;1723.728        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13643251_13649929_frame2_fft     8    3  0.176400;0.352950;0.058850    3001.556;2565.329;1829.394        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13670298_13677639_frame1_fft     8    3  0.176406;0.352949;0.058848    3294.382;2795.226;1981.108        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13672321_13677469_frame2_fft     8    3  0.176379;0.352953;0.058858    2310.424;1969.505;1386.705        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13679087_13687397_frame3_fft     8    3  0.176414;0.352948;0.058845    3731.577;3187.053;2277.183        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13701306_13707423_frame1_fft     8    3  0.176394;0.352951;0.058852    2750.262;2344.128;1661.720        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13717456_13728520_frame2_fft     8    3  0.176428;0.352946;0.058839    4995.337;4236.090;3025.303        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13727979_13733790_frame1_fft     8    3  0.176390;0.352951;0.058854    2603.374;2204.864;1579.241        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13731481_13736527_frame2_fft     8    3  0.176377;0.352953;0.058859    2258.333;1915.130;1370.635        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13734626_13740386_frame3_fft     8    3  0.176389;0.352951;0.058854    2573.210;2191.762;1558.235        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13372978_13750747_frame_1_fft    10   3  0.176470;0.352941;0.470589    245506.071;132014.867;96621.281   6;3;2
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13740508_13746778_frame2_fft     8    3  0.176396;0.352951;0.058852    2813.294;2397.835;1705.037        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13736649_13745112_frame1_fft     8    3  0.176415;0.352948;0.058844    3793.592;3237.207;2289.665        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13748574_13760454_frame_2_fft    8    3  0.176431;0.352946;0.058838    5313.432;4469.503;3178.477        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13757006_13768172_frame_3_fft    8    3  0.176428;0.352946;0.058839    4987.675;4221.016;2995.505        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13759471_13764721_frame_1_fft    8    3  0.176381;0.352952;0.058857    2345.479;1974.964;1386.384        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13764724_13771912_frame_1_fft    8    3  0.176405;0.352949;0.058848    3198.363;2711.330;1918.564        6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13373163_13748571_frame_2_fft    13   3  0.176469;0.352941;0.058824    168491.402;143024.599;101468.876  6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13373057_13749047_frame_3_fft    8    3  0.176470;0.352940;0.058823    237479.008;116557.316;106326.660  6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13775086_13781608_frame2_fft     8    3  0.176480;0.352959;0.470561    4333.654;2456.658;1957.333        6;3;2
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13777041_13783563_frame1_fft     8    3  0.176480;0.352959;0.470561    4337.780;2464.494;1957.593        6;3;2
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13770504_13879080_frame_2_fft    9    3  0.176466;0.352942;0.058825    48980.248;40823.135;28670.903     6;3;17
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13787037_13793622_frame1_fft     8    3  0.176462;0.352923;0.470615    4377.496;2474.576;1979.127        6;3;2
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13849904_13855952_frame3_fft     8    3  0.176422;0.470569;0.353009    3474.528;1895.705;1706.806        6;2;3
without_coding_region  5000   NC_073240.2  SCFR_NC_073240_2_13774108_13880695_frame_1_fft    8    3  0.176466;0.352942;0.058825    48066.817;40062.160;28140.087     6;3;17
