with_coding_region     5000   NC_060941.1  SCFR_NC_060941_1_6087832_6094120_frame2_fft       7    3  0.333333;0.400127;0.400604  3655.871;432.538;432.227     3;2;2
with_coding_region     5000   NC_060941.1  SCFR_NC_060941_1_17739548_17745203_frame3_fft     1    1  0.333333                    761.662                      3
with_coding_region     5000   NC_060941.1  SCFR_NC_060941_1_6087888_6094167_frame_1_fft      10   3  0.333333;0.400541;0.066730  3655.062;449.750;443.253     3;2;15
with_coding_region     5000   NC_060941.1  SCFR_NC_060941_1_6087991_6094060_frame_3_fft      10   3  0.333333;0.066733;0.400560  3645.046;439.756;434.499     3;15;2
with_coding_region     5000   NC_060941.1  SCFR_NC_060941_1_6088040_6094049_frame_2_fft      10   3  0.333333;0.066733;0.400067  3637.430;437.780;429.826     3;15;2
with_coding_region     5000   NC_060941.1  SCFR_NC_060941_1_6088041_6094404_frame1_fft       8    3  0.333333;0.400440;0.066792  3649.318;434.630;432.355     3;2;15
with_coding_region     5000   NC_060941.1  SCFR_NC_060941_1_81645697_81650701_frame_3_fft    8    3  0.277778;0.333333;0.166667  2116.219;2087.492;1877.766   4;3;6
with_coding_region     5000   NC_060932.1  SCFR_NC_060932_1_144819682_144825631_frame2_fft   18   3  0.157842;0.342074;0.079005  1841.688;1719.588;1634.697   6;3;13
with_coding_region     5000   NC_060932.1  SCFR_NC_060932_1_145074458_145080695_frame_3_fft  2    2  0.333333;0.140131           1723.478;425.617             3;7
with_coding_region     5000   NC_060932.1  SCFR_NC_060932_1_145018457_145024955_frame3_fft   6    3  0.333333;0.316405;0.314558  1891.288;576.694;382.197     3;3;3
with_coding_region     5000   NC_060932.1  SCFR_NC_060932_1_145014680_145031633_frame_3_fft  14   3  0.333333;0.316404;0.176193  4463.756;975.840;753.962     3;3;6
with_coding_region     5000   NC_060932.1  SCFR_NC_060932_1_145286249_145291868_frame3_fft   26   3  0.033458;0.067094;0.100552  2072.150;1259.151;872.922    30;15;10
with_coding_region     5000   NC_060932.1  SCFR_NC_060932_1_1969824_1975374_frame1_fft       16   3  0.265586;0.265045;0.266126  572.707;453.425;441.911      4;4;4
with_coding_region     5000   NC_060932.1  SCFR_NC_060932_1_1969750_1975381_frame2_fft       15   3  0.266205;0.266738;0.265495  551.253;420.938;415.823      4;4;4
with_coding_region     5000   NC_060932.1  SCFR_NC_060932_1_1969802_1975421_frame_3_fft      15   3  0.265528;0.266240;0.266773  532.980;507.566;443.350      4;4;4
with_coding_region     5000   NC_060932.1  SCFR_NC_060932_1_31122999_31130376_frame_2_fft    1    1  0.333333                    934.432                      3
with_coding_region     5000   NC_060932.1  SCFR_NC_060932_1_1969830_1975482_frame_2_fft      13   3  0.265570;0.266277;0.265039  583.312;455.919;443.654      4;4;4
with_coding_region     5000   NC_060932.1  SCFR_NC_060932_1_1969757_1975385_frame3_fft       14   3  0.266169;0.265103;0.265636  539.554;457.782;427.302      4;4;4
with_coding_region     5000   NC_060932.1  SCFR_NC_060932_1_55002072_55007814_frame1_fft     1    1  0.333333                    826.477                      3
with_coding_region     5000   NC_060932.1  SCFR_NC_060932_1_1970125_1975417_frame_1_fft      15   3  0.266251;0.265117;0.263983  535.120;407.580;396.715      4;4;4
with_coding_region     5000   NC_060932.1  SCFR_NC_060932_1_9125497_9132238_frame2_fft       5    3  0.333333;0.000742;0.000445  902.256;474.371;470.791      3;1348;2247
with_coding_region     5000   NC_060932.1  SCFR_NC_060932_1_77279990_77285459_frame3_fft     2    2  0.333333;0.000914           612.243;383.886              3;1094
with_coding_region     5000   NC_060934.1  SCFR_NC_060934_1_122978947_122984374_frame2_fft   1    1  0.333333                    842.303                      3
with_coding_region     5000   NC_060934.1  SCFR_NC_060934_1_1232489_1239410_frame3_fft       33   3  0.041612;0.083225;0.124837  2499.518;2447.355;1125.881   24;12;8
with_coding_region     5000   NC_060934.1  SCFR_NC_060934_1_1232409_1239024_frame1_fft       37   3  0.041572;0.083296;0.124868  2138.384;2003.338;1186.921   24;12;8
with_coding_region     5000   NC_060934.1  SCFR_NC_060934_1_1232284_1239049_frame2_fft       39   3  0.083222;0.041685;0.124908  2425.146;1797.988;1038.186   12;24;8
with_coding_region     5000   NC_060934.1  SCFR_NC_060934_1_129001053_129008007_frame_1_fft  15   3  0.333333;0.316796;0.303135  784.688;660.481;542.888      3;3;3
with_coding_region     5000   NC_060934.1  SCFR_NC_060934_1_131972550_131978775_frame_1_fft  28   3  0.042088;0.126908;0.084498  923.089;564.610;518.766      24;8;12
with_coding_region     5000   NC_060934.1  SCFR_NC_060934_1_134060533_134067874_frame_3_fft  20   3  0.238115;0.285656;0.119057  1922.811;1727.301;1552.592   4;4;8
with_coding_region     5000   NC_060934.1  SCFR_NC_060934_1_131972693_131978090_frame_2_fft  30   3  0.042246;0.042616;0.126922  898.201;543.241;535.332      24;23;8
with_coding_region     5000   NC_060934.1  SCFR_NC_060934_1_134060672_134067875_frame3_fft   20   3  0.285714;0.238095;0.380952  2252.034;2010.945;1740.959   4;4;3
with_coding_region     5000   NC_060934.1  SCFR_NC_060934_1_134060783_134067989_frame_2_fft  20   3  0.285734;0.238135;0.380933  2182.163;1759.793;1688.918   4;4;3
with_coding_region     5000   NC_060934.1  SCFR_NC_060934_1_133769541_133774647_frame_1_fft  25   3  0.434391;0.430082;0.425969  613.677;612.594;596.948      2;2;2
with_coding_region     5000   NC_060934.1  SCFR_NC_060934_1_134060784_134067861_frame1_fft   20   3  0.285714;0.238095;0.380952  2260.657;2035.547;1737.643   4;4;3
with_coding_region     5000   NC_060934.1  SCFR_NC_060934_1_134091100_134096386_frame_3_fft  22   3  0.037079;0.111616;0.073969  842.440;830.653;702.577      27;9;14
with_coding_region     5000   NC_060934.1  SCFR_NC_060934_1_18577128_18582279_frame_1_fft    25   3  0.177247;0.412347;0.410600  701.315;647.125;640.181      6;2;2
with_coding_region     5000   NC_060934.1  SCFR_NC_060934_1_134091083_134096327_frame_2_fft  22   3  0.036995;0.111556;0.073989  1010.751;814.788;758.432     27;9;14
with_coding_region     5000   NC_060934.1  SCFR_NC_060934_1_60923363_60931241_frame_2_fft    1    1  0.333333                    1097.770                     3
with_coding_region     5000   NC_060945.1  SCFR_NC_060945_1_41607428_41614955_frame3_fft     6    3  0.333333;0.333865;0.332802  2246.335;660.636;593.450     3;3;3
with_coding_region     5000   NC_060945.1  SCFR_NC_060945_1_31931299_31937242_frame2_fft     4    3  0.333333;0.333670;0.332997  942.560;647.409;590.027      3;3;3
with_coding_region     5000   NC_060945.1  SCFR_NC_060945_1_41607470_41617934_frame_3_fft    14   3  0.333429;0.333142;0.333811  4609.382;2016.347;1004.393   3;3;3
with_coding_region     5000   NC_060945.1  SCFR_NC_060945_1_41607447_41617941_frame_2_fft    11   3  0.333429;0.333143;0.333810  4615.756;2034.314;988.336    3;3;3
with_coding_region     5000   NC_060945.1  SCFR_NC_060945_1_41607535_41617975_frame_1_fft    12   3  0.333429;0.333142;0.333812  4579.840;2011.845;992.877    3;3;3
with_coding_region     5000   NC_060945.1  SCFR_NC_060945_1_41610271_41617888_frame2_fft     7    3  0.333333;0.333858;0.332808  2255.060;653.961;592.519     3;3;3
with_coding_region     5000   NC_060948.1  SCFR_NC_060948_1_374877_381462_frame1_fft         21   3  0.477752;0.477145;0.477449  691.219;564.833;514.145      2;2;2
with_coding_region     5000   NC_060948.1  SCFR_NC_060948_1_374857_381433_frame2_fft         21   3  0.477494;0.477798;0.477038  690.964;611.320;596.965      2;2;2
with_coding_region     5000   NC_060948.1  SCFR_NC_060948_1_325834_331447_frame_2_fft        20   3  0.237484;0.236772;0.235703  784.528;663.932;589.292      4;4;4
with_coding_region     5000   NC_060948.1  SCFR_NC_060948_1_325911_331452_frame_3_fft        17   3  0.237502;0.236780;0.236239  850.160;640.049;578.847      4;4;4
with_coding_region     5000   NC_060948.1  SCFR_NC_060948_1_375050_381458_frame3_fft         24   3  0.477528;0.015137;0.477060  731.734;617.619;592.242      2;66;2
with_coding_region     5000   NC_060926.1  SCFR_NC_060926_1_167700443_167709851_frame3_fft   1    1  0.333333                    1280.523                     3
with_coding_region     5000   NC_060926.1  SCFR_NC_060926_1_109223843_109229039_frame3_fft   1    1  0.333333                    781.509                      3
with_coding_region     5000   NC_060926.1  SCFR_NC_060926_1_179013022_179018686_frame_1_fft  1    1  0.333333                    611.925                      3
with_coding_region     5000   NC_060926.1  SCFR_NC_060926_1_179228387_179234963_frame_3_fft  1    1  0.333333                    1011.729                     3
with_coding_region     5000   NC_060926.1  SCFR_NC_060926_1_179042096_179059334_frame_3_fft  16   3  0.333333;0.036953;0.006787  2709.575;888.475;858.445     3;27;147
with_coding_region     5000   NC_060926.1  SCFR_NC_060926_1_186277688_186286643_frame3_fft   1    1  0.333333                    1072.934                     3
with_coding_region     5000   NC_060926.1  SCFR_NC_060926_1_186288774_186298233_frame1_fft   1    1  0.333333                    1147.741                     3
with_coding_region     5000   NC_060926.1  SCFR_NC_060926_1_200980_207685_frame_1_fft        7    3  0.250112;0.249814;0.499627  2158.693;989.716;824.420     4;4;2
with_coding_region     5000   NC_060926.1  SCFR_NC_060926_1_201123_207753_frame_2_fft        7    3  0.250075;0.250377;0.249774  2413.951;1223.354;1123.259   4;4;4
with_coding_region     5000   NC_060926.1  SCFR_NC_060926_1_201109_207667_frame2_fft         7    3  0.250076;0.250381;0.249771  2401.149;1184.757;1115.756   4;4;4
with_coding_region     5000   NC_060926.1  SCFR_NC_060926_1_201161_207728_frame_3_fft        8    3  0.250038;0.250343;0.249734  2094.415;1559.855;1197.248   4;4;4
with_coding_region     5000   NC_060926.1  SCFR_NC_060926_1_206786578_206793505_frame2_fft   4    3  0.333333;0.008084;0.341273  1328.711;529.549;466.377     3;124;3
with_coding_region     5000   NC_060926.1  SCFR_NC_060926_1_21038236_21045901_frame_1_fft    1    1  0.333333                    893.804                      3
with_coding_region     5000   NC_060926.1  SCFR_NC_060926_1_201153_207540_frame1_fft         9    3  0.250039;0.250352;0.249726  2040.579;1542.356;1202.390   4;4;4
with_coding_region     5000   NC_060926.1  SCFR_NC_060926_1_21170667_21176472_frame1_fft     1    1  0.333333                    709.741                      3
with_coding_region     5000   NC_060926.1  SCFR_NC_060926_1_202469_207686_frame3_fft         7    3  0.249760;0.250335;0.499521  1370.140;1214.947;391.465    4;4;2
with_coding_region     5000   NC_060926.1  SCFR_NC_060926_1_242515684_242521150_frame2_fft   19   3  0.476217;0.452433;0.095317  1645.928;1598.655;1535.664   2;2;10
with_coding_region     5000   NC_060926.1  SCFR_NC_060926_1_242515959_242521185_frame_2_fft  20   3  0.095293;0.452354;0.476272  1747.642;1714.450;1264.612   10;2;2
with_coding_region     5000   NC_060926.1  SCFR_NC_060926_1_73461018_73467168_frame1_fft     15   3  0.333333;0.326341;0.035122  1024.356;734.943;531.497     3;3;28
with_coding_region     5000   NC_060926.1  SCFR_NC_060926_1_242515871_242521001_frame_3_fft  19   3  0.476218;0.452437;0.095322  1647.129;1571.501;1467.068   2;2;10
with_coding_region     5000   NC_060926.1  SCFR_NC_060926_1_242515876_242520997_frame_1_fft  20   3  0.095294;0.452451;0.071470  1740.863;1450.695;1298.883   10;2;14
with_coding_region     5000   NC_060926.1  SCFR_NC_060926_1_87368150_87373736_frame_3_fft    27   3  0.390440;0.392410;0.385070  912.297;813.121;704.930      3;3;3
with_coding_region     5000   NC_060926.1  SCFR_NC_060926_1_27609683_27625610_frame3_fft     20   3  0.333333;0.143153;0.118918  1796.280;1179.629;997.168    3;7;8
with_coding_region     5000   NC_060943.1  SCFR_NC_060943_1_16062466_16067851_frame_1_fft    9    3  0.449954;0.249954;0.049954  2391.496;1813.736;1425.821   2;4;20
with_coding_region     5000   NC_060943.1  SCFR_NC_060943_1_16062735_16067886_frame_2_fft    9    3  0.450010;0.250049;0.299942  2573.837;1712.976;1538.648   2;4;3
with_coding_region     5000   NC_060943.1  SCFR_NC_060943_1_16062551_16068332_frame_3_fft    9    3  0.449922;0.249957;0.299948  2016.661;1817.189;1585.223   2;4;3
with_coding_region     5000   NC_060943.1  SCFR_NC_060943_1_1435091_1440248_frame3_fft       1    1  0.333333                    725.626                      3
with_coding_region     5000   NC_060943.1  SCFR_NC_060943_1_56998926_57004200_frame1_fft     20   3  0.037163;0.037732;0.111301  629.334;613.088;558.774      27;27;9
with_coding_region     5000   NC_060943.1  SCFR_NC_060943_1_40686988_40692685_frame_1_fft    3    3  0.333333;0.047920;0.095489  860.070;440.480;358.919      3;21;10
with_coding_region     5000   NC_060943.1  SCFR_NC_060943_1_61634235_61640661_frame1_fft     36   3  0.051665;0.025833;0.281979  2054.876;1138.290;872.503    19;39;4
with_coding_region     5000   NC_060943.1  SCFR_NC_060943_1_834868_842815_frame2_fft         31   3  0.338996;0.124827;0.339751  1523.647;1167.119;742.086    3;8;3
with_coding_region     5000   NC_060943.1  SCFR_NC_060943_1_835068_842712_frame1_fft         32   3  0.338959;0.124935;0.285845  1679.742;1122.399;841.129    3;8;3
with_coding_region     5000   NC_060943.1  SCFR_NC_060943_1_835043_842732_frame3_fft         31   3  0.338926;0.124854;0.339316  1435.145;1333.100;925.001    3;8;3
with_coding_region     5000   NC_060943.1  SCFR_NC_060943_1_61634819_61640612_frame3_fft     39   3  0.051614;0.281719;0.025893  2135.496;958.772;859.134     19;4;39
with_coding_region     5000   NC_060943.1  SCFR_NC_060943_1_9071142_9092994_frame_2_fft      8    3  0.333333;0.003432;0.002288  4409.817;971.313;905.775     3;291;437
with_coding_region     5000   NC_060943.1  SCFR_NC_060943_1_9097381_9107098_frame_1_fft      1    1  0.333333                    2004.402                     3
with_coding_region     5000   NC_060931.1  SCFR_NC_060931_1_102320046_102328590_frame1_fft   38   3  0.333333;0.357327;0.023993  1900.310;1063.874;988.139    3;3;42
with_coding_region     5000   NC_060931.1  SCFR_NC_060931_1_102191875_102207919_frame2_fft   45   3  0.333333;0.392109;0.274557  4713.510;1960.186;1538.915   3;3;4
with_coding_region     5000   NC_060931.1  SCFR_NC_060931_1_102354412_102366640_frame2_fft   73   3  0.333333;0.265456;0.401210  4095.001;2427.865;2256.475   3;4;2
with_coding_region     5000   NC_060931.1  SCFR_NC_060931_1_1295698_1304692_frame_3_fft      24   3  0.028797;0.057260;0.057816  1636.297;1159.588;1051.854   35;17;17
with_coding_region     5000   NC_060931.1  SCFR_NC_060931_1_102295752_102320043_frame1_fft   161  3  0.333333;0.357334;0.024001  5544.779;2901.511;2827.641   3;3;42
with_coding_region     5000   NC_060931.1  SCFR_NC_060931_1_1295463_1304679_frame_1_fft      28   3  0.028863;0.057292;0.057834  1580.746;1483.553;980.026    35;17;17
with_coding_region     5000   NC_060931.1  SCFR_NC_060931_1_102226625_102266084_frame3_fft   79   3  0.333333;0.411795;0.078461  11289.765;5683.967;5351.258  3;2;13
with_coding_region     5000   NC_060931.1  SCFR_NC_060931_1_1380634_1385743_frame2_fft       9    3  0.449990;0.300059;0.149931  1834.765;1425.861;1301.923   2;3;7
with_coding_region     5000   NC_060931.1  SCFR_NC_060931_1_1295714_1304672_frame_2_fft      28   3  0.028801;0.057267;0.057825  1670.120;1266.401;1013.488   35;17;17
with_coding_region     5000   NC_060931.1  SCFR_NC_060931_1_159805334_159822644_frame3_fft   28   3  0.333333;0.310687;0.400462  8953.069;1181.475;923.437    3;3;2
with_coding_region     5000   NC_060931.1  SCFR_NC_060931_1_159806198_159822557_frame_2_fft  21   3  0.333333;0.310716;0.400452  9079.161;1185.812;866.430    3;3;2
with_coding_region     5000   NC_060931.1  SCFR_NC_060931_1_159806340_159822717_frame_1_fft  27   3  0.333333;0.310680;0.310435  9021.218;1141.394;912.590    3;3;3
with_coding_region     5000   NC_060931.1  SCFR_NC_060931_1_84203013_84208164_frame_1_fft    1    1  0.333333                    929.732                      3
with_coding_region     5000   NC_060931.1  SCFR_NC_060931_1_159806178_159822525_frame1_fft   20   3  0.333333;0.310699;0.355967  9081.192;1240.704;875.294    3;3;3
with_coding_region     5000   NC_060935.1  SCFR_NC_060935_1_108517030_108522412_frame_2_fft  1    1  0.333333                    539.030                      3
with_coding_region     5000   NC_060935.1  SCFR_NC_060935_1_11331257_11336300_frame3_fft     10   3  0.031132;0.499306;0.468570  687.618;628.118;528.099      32;2;2
with_coding_region     5000   NC_060935.1  SCFR_NC_060935_1_1162462_1171780_frame2_fft       43   3  0.333333;0.159369;0.492702  3059.177;1692.332;1441.213   3;6;2
with_coding_region     5000   NC_060935.1  SCFR_NC_060935_1_1074441_1088730_frame_3_fft      51   3  0.333333;0.307719;0.418294  3065.476;1038.751;991.329    3;3;2
with_coding_region     5000   NC_060935.1  SCFR_NC_060935_1_1164372_1171398_frame_3_fft      44   3  0.333333;0.159408;0.492741  2671.298;1913.632;1641.846   3;6;2
with_coding_region     5000   NC_060935.1  SCFR_NC_060935_1_1312036_1323970_frame2_fft       17   3  0.333333;0.321435;0.472264  2597.478;710.507;668.310     3;3;2
with_coding_region     5000   NC_060935.1  SCFR_NC_060935_1_1164381_1171356_frame1_fft       36   3  0.333333;0.159427;0.492760  2667.713;1880.572;1612.151   3;6;2
with_coding_region     5000   NC_060935.1  SCFR_NC_060935_1_1253320_1263772_frame2_fft       31   3  0.333333;0.374856;0.041523  2809.981;1483.061;1121.597   3;3;24
with_coding_region     5000   NC_060935.1  SCFR_NC_060935_1_3701299_3707122_frame2_fft       31   3  0.142882;0.253993;0.285763  1506.869;1320.676;1148.228   7;4;4
with_coding_region     5000   NC_060935.1  SCFR_NC_060935_1_206501_214061_frame_1_fft        31   3  0.365079;0.333333;0.190476  2394.385;2056.375;2023.886   3;3;5
with_coding_region     5000   NC_060935.1  SCFR_NC_060935_1_206502_214065_frame1_fft         30   3  0.365067;0.333333;0.031733  2358.063;2054.721;1749.369   3;3;32
with_coding_region     5000   NC_060935.1  SCFR_NC_060935_1_6773051_6778619_frame_1_fft      1    1  0.333333                    611.352                      3
with_coding_region     5000   NC_060935.1  SCFR_NC_060935_1_3712779_3720252_frame1_fft       37   3  0.142914;0.174629;0.253981  1792.297;1497.819;1490.986   7;6;4
with_coding_region     5000   NC_060935.1  SCFR_NC_060935_1_3699612_3705909_frame_3_fft      31   3  0.317453;0.253930;0.285692  1534.909;1456.790;1383.295   3;4;4
with_coding_region     5000   NC_060935.1  SCFR_NC_060935_1_62506196_62523704_frame_1_fft    60   3  0.333333;0.143249;0.143477  3275.778;1550.550;1300.075   3;7;7
with_coding_region     5000   NC_060942.1  SCFR_NC_060942_1_74425633_74430805_frame_2_fft    22   3  0.481439;0.296210;0.111176  1542.241;1277.086;1048.826   2;3;9
with_coding_region     5000   NC_060946.1  SCFR_NC_060946_1_21959536_21964666_frame_2_fft    1    1  0.333333                    773.143                      3
with_coding_region     5000   NC_060946.1  SCFR_NC_060946_1_20758991_20765624_frame3_fft     29   3  0.333484;0.333183;0.073873  1845.472;1737.489;1654.261   3;3;14
with_coding_region     5000   NC_060946.1  SCFR_NC_060946_1_21797188_21802321_frame2_fft     1    1  0.333333                    772.951                      3
with_coding_region     5000   NC_060946.1  SCFR_NC_060946_1_20759017_20765623_frame_2_fft    28   3  0.333485;0.333182;0.073872  1819.245;1748.614;1645.768   3;3;14
with_coding_region     5000   NC_060946.1  SCFR_NC_060946_1_46741263_46748286_frame_3_fft    2    2  0.000285;0.333333           803.516;736.970              3512;3
with_coding_region     5000   NC_060946.1  SCFR_NC_060946_1_42689051_42694844_frame_1_fft    1    1  0.333333                    662.228                      3
with_coding_region     5000   NC_060946.1  SCFR_NC_060946_1_32176110_32181402_frame_3_fft    1    1  0.333333                    505.762                      3
with_coding_region     5000   NC_060947.1  SCFR_NC_060947_1_151389693_151396119_frame_2_fft  23   3  0.148148;0.333333;0.426082  754.783;748.337;690.896      7;3;2
with_coding_region     5000   NC_060947.1  SCFR_NC_060947_1_151659219_151665822_frame1_fft   20   3  0.454945;0.455399;0.457671  945.387;945.224;814.988      2;2;2
with_coding_region     5000   NC_060947.1  SCFR_NC_060947_1_151538903_151545329_frame3_fft   23   3  0.148148;0.333333;0.426082  754.783;748.337;690.896      7;3;2
with_coding_region     5000   NC_060947.1  SCFR_NC_060947_1_134652682_134658769_frame2_fft   1    1  0.333333                    1446.323                     3
with_coding_region     5000   NC_060947.1  SCFR_NC_060947_1_151659503_151665851_frame3_fft   21   3  0.455419;0.454946;0.456207  1016.554;935.643;918.604     2;2;2
with_coding_region     5000   NC_060947.1  SCFR_NC_060947_1_2933549_2938700_frame_3_fft      1    1  0.333333                    532.356                      3
with_coding_region     5000   NC_060947.1  SCFR_NC_060947_1_151659493_151665865_frame2_fft   20   3  0.455430;0.456215;0.454959  1057.852;923.477;891.891     2;2;2
with_coding_region     5000   NC_060947.1  SCFR_NC_060947_1_3253387_3259066_frame_1_fft      19   3  0.042965;0.280859;0.041733  710.272;498.611;482.036      23;4;24
with_coding_region     5000   NC_060947.1  SCFR_NC_060947_1_3253152_3259275_frame_2_fft      16   3  0.042953;0.242038;0.041973  750.970;554.083;537.766      23;4;24
with_coding_region     5000   NC_060947.1  SCFR_NC_060947_1_3253016_3259088_frame_3_fft      17   3  0.042819;0.041996;0.242095  698.777;542.665;495.404      23;24;4
with_coding_region     5000   NC_060947.1  SCFR_NC_060947_1_359745_366177_frame1_fft         16   3  0.015081;0.461909;0.477767  608.217;484.080;480.997      66;2;2
with_coding_region     5000   NC_060947.1  SCFR_NC_060947_1_359725_366202_frame2_fft         17   3  0.015130;0.477999;0.477536  572.408;531.914;528.925      66;2;2
with_coding_region     5000   NC_060947.1  SCFR_NC_060947_1_359918_366206_frame3_fft         16   3  0.015108;0.477576;0.478053  610.341;565.281;458.060      66;2;2
with_coding_region     5000   NC_060947.1  SCFR_NC_060947_1_74174571_74180871_frame_2_fft    3    3  0.333333;0.000476;0.000794  760.336;384.478;373.447      3;2100;1260
with_coding_region     5000   NC_060947.1  SCFR_NC_060947_1_7722645_7734708_frame1_fft       29   3  0.032247;0.032413;0.033325  1157.921;906.294;848.234     31;31;30
with_coding_region     5000   NC_060947.1  SCFR_NC_060947_1_7722679_7734679_frame2_fft       30   3  0.032250;0.033333;0.032417  1184.001;897.776;860.743     31;30;31
with_coding_region     5000   NC_060947.1  SCFR_NC_060947_1_7722698_7735070_frame3_fft       29   3  0.032250;0.032412;0.033382  1194.130;914.213;736.528     31;31;30
with_coding_region     5000   NC_060947.1  SCFR_NC_060947_1_7724006_7730822_frame_3_fft      15   3  0.033304;0.032864;0.272007  731.001;604.382;583.538      30;30;4
with_coding_region     5000   NC_060947.1  SCFR_NC_060947_1_99932555_99940049_frame3_fft     9    3  0.333333;0.166800;0.166533  1688.286;1177.863;1155.785   3;6;6
with_coding_region     5000   NC_060939.1  SCFR_NC_060939_1_38426357_38431481_frame3_fft     1    1  0.333333                    779.440                      3
with_coding_region     5000   NC_060939.1  SCFR_NC_060939_1_41328674_41337347_frame3_fft     4    3  0.333333;0.000346;0.333564  1140.734;619.276;487.490     3;2891;3
with_coding_region     5000   NC_060939.1  SCFR_NC_060939_1_40491107_40501358_frame3_fft     1    1  0.333333                    1022.020                     3
with_coding_region     5000   NC_060944.1  SCFR_NC_060944_1_1893330_1907433_frame_1_fft      94   3  0.071403;0.070623;0.071261  2937.322;1678.167;1664.509   14;14;14
with_coding_region     5000   NC_060944.1  SCFR_NC_060944_1_1893379_1907482_frame2_fft       94   3  0.071403;0.070623;0.071261  2943.972;1687.480;1656.681   14;14;14
with_coding_region     5000   NC_060944.1  SCFR_NC_060944_1_1893108_1907463_frame1_fft       99   3  0.071404;0.071264;0.070637  2923.365;1843.615;1748.349   14;14;14
with_coding_region     5000   NC_060944.1  SCFR_NC_060944_1_1893398_1907567_frame3_fft       90   3  0.071282;0.071424;0.142706  2627.962;1960.291;1835.946   14;14;7
with_coding_region     5000   NC_060944.1  SCFR_NC_060944_1_1893422_1907585_frame_2_fft      93   3  0.071383;0.142696;0.070818  3043.927;1919.060;1646.843   14;7;14
with_coding_region     5000   NC_060944.1  SCFR_NC_060944_1_65507190_65514147_frame_1_fft    1    1  0.333333                    4393.316                     3
with_coding_region     5000   NC_060944.1  SCFR_NC_060944_1_65507256_65514135_frame1_fft     1    1  0.333333                    4399.203                     3
with_coding_region     5000   NC_060944.1  SCFR_NC_060944_1_65507465_65514230_frame3_fft     1    1  0.333333                    4396.596                     3
with_coding_region     5000   NC_060944.1  SCFR_NC_060944_1_65507362_65514208_frame_3_fft    1    1  0.333333                    4394.612                     3
with_coding_region     5000   NC_060944.1  SCFR_NC_060944_1_1893463_1907521_frame_3_fft      90   3  0.071276;0.071418;0.142695  2431.250;2258.698;1907.762   14;14;7
with_coding_region     5000   NC_060944.1  SCFR_NC_060944_1_65507338_65514148_frame2_fft     1    1  0.333333                    4397.953                     3
with_coding_region     5000   NC_060937.1  SCFR_NC_060937_1_13673413_13678828_frame_3_fft    25   3  0.333333;0.408310;0.370822  1639.915;683.907;654.420     3;2;3
with_coding_region     5000   NC_060937.1  SCFR_NC_060937_1_1302045_1307583_frame1_fft       19   3  0.452329;0.428494;0.047671  1356.407;1309.784;1123.361   2;2;21
with_coding_region     5000   NC_060937.1  SCFR_NC_060937_1_13673369_13678517_frame3_fft     23   3  0.333333;0.074398;0.408314  1658.120;698.362;676.843     3;13;2
with_coding_region     5000   NC_060937.1  SCFR_NC_060937_1_31553478_31558497_frame1_fft     1    1  0.333333                    762.147                      3
with_coding_region     5000   NC_060937.1  SCFR_NC_060937_1_22536950_22548509_frame_2_fft    1    1  0.333333                    1274.052                     3
with_coding_region     5000   NC_060937.1  SCFR_NC_060937_1_37903822_37909285_frame2_fft     1    1  0.333333                    806.063                      3
with_coding_region     5000   NC_060937.1  SCFR_NC_060937_1_101947520_101968511_frame_2_fft  1    1  0.333333                    2293.336                     3
with_coding_region     5000   NC_060928.1  SCFR_NC_060928_1_116661703_116668063_frame2_fft   1    1  0.333333                    1015.479                     3
with_coding_region     5000   NC_060928.1  SCFR_NC_060928_1_102964705_102970135_frame_2_fft  1    1  0.333333                    678.927                      3
with_coding_region     5000   NC_060928.1  SCFR_NC_060928_1_128618697_128623896_frame1_fft   1    1  0.333333                    830.528                      3
with_coding_region     5000   NC_060928.1  SCFR_NC_060928_1_13578580_13584898_frame_2_fft    1    1  0.333333                    1095.436                     3
with_coding_region     5000   NC_060928.1  SCFR_NC_060928_1_147012740_147018131_frame_1_fft  1    1  0.333333                    887.430                      3
with_coding_region     5000   NC_060928.1  SCFR_NC_060928_1_169929235_169935583_frame2_fft   42   3  0.390832;0.482829;0.471330  1444.594;1398.563;1315.446   3;2;2
with_coding_region     5000   NC_060928.1  SCFR_NC_060928_1_169925786_169936622_frame_1_fft  71   3  0.103451;0.482743;0.160945  1973.057;1958.963;1744.106   10;2;6
with_coding_region     5000   NC_060928.1  SCFR_NC_060928_1_40264043_40269398_frame3_fft     2    2  0.166760;0.333333           1575.750;1502.649            6;3
with_coding_region     5000   NC_060928.1  SCFR_NC_060928_1_192585953_192591416_frame_1_fft  29   3  0.323266;0.323632;0.382391  1325.185;1160.435;1144.364   3;3;3
with_coding_region     5000   NC_060928.1  SCFR_NC_060928_1_169925808_169937574_frame_3_fft  69   3  0.091960;0.103434;0.482747  2108.537;1857.692;1715.475   11;10;2
with_coding_region     5000   NC_060928.1  SCFR_NC_060928_1_40264149_40269732_frame1_fft     3    3  0.166756;0.333333;0.332259  1612.138;1521.591;365.750    6;3;3
with_coding_region     5000   NC_060928.1  SCFR_NC_060928_1_40264093_40269565_frame2_fft     4    3  0.166667;0.333333;0.499086  1577.338;1521.046;412.891    6;3;2
with_coding_region     5000   NC_060928.1  SCFR_NC_060928_1_7835832_7842624_frame1_fft       32   3  0.166519;0.208333;0.374853  1143.447;1090.833;1075.168   6;5;3
