without_coding_region  5000   NC_073260.2  SCFR_NC_073260_2_124749932_124758680_frame_3_fft  2    2  0.166667;0.333333             6757.790;2832.604            6;3
without_coding_region  5000   NC_073260.2  SCFR_NC_073260_2_124749952_124758499_frame2_fft   2    2  0.166608;0.333333             4293.426;2848.500            6;3
without_coding_region  5000   NC_073260.2  SCFR_NC_073260_2_1767057_1773966_frame1_fft       43   3  0.039224;0.038501;0.372558    948.316;914.771;879.212      25;26;3
without_coding_region  5000   NC_073260.2  SCFR_NC_073260_2_124749951_124758504_frame_2_fft  2    2  0.166725;0.333333             4294.447;2848.500            6;3
without_coding_region  5000   NC_073260.2  SCFR_NC_073260_2_1767179_1773830_frame3_fft       43   3  0.039242;0.038490;0.294091    996.959;980.944;917.238      25;26;3
without_coding_region  5000   NC_073260.2  SCFR_NC_073260_2_124749933_124758618_frame1_fft   2    2  0.166724;0.333333             4423.496;2828.501            6;3
without_coding_region  5000   NC_073260.2  SCFR_NC_073260_2_1767213_1773843_frame_2_fft      42   3  0.038462;0.371795;0.294872    1080.795;1002.661;912.382    26;3;3
without_coding_region  5000   NC_073260.2  SCFR_NC_073260_2_1791280_1799611_frame2_fft       46   3  0.067459;0.466091;0.033849    1843.002;1709.076;1469.197   15;2;30
without_coding_region  5000   NC_073260.2  SCFR_NC_073260_2_1791113_1800272_frame3_fft       50   3  0.067475;0.466099;0.033846    2023.096;1665.602;1573.253   15;2;30
without_coding_region  5000   NC_073260.2  SCFR_NC_073260_2_1791267_1798041_frame1_fft       38   3  0.466047;0.067464;0.033953    1405.349;1321.824;1261.540   2;15;29
without_coding_region  5000   NC_073260.2  SCFR_NC_073260_2_1805533_1812448_frame2_fft       38   3  0.499783;0.066667;0.466667    1750.432;1483.073;1101.714   2;15;2
without_coding_region  5000   NC_073260.2  SCFR_NC_073260_2_1799614_1805530_frame2_fft       29   3  0.033807;0.466362;0.067444    1181.601;1169.663;1161.143   30;2;15
without_coding_region  5000   NC_073260.2  SCFR_NC_073260_2_1800275_1811402_frame3_fft       61   3  0.033792;0.466253;0.067853    1779.566;1724.056;1682.498   30;2;15
without_coding_region  5000   NC_073260.2  SCFR_NC_073260_2_1_9496_frame2_fft                5    3  -0.166719;0.166719;-0.333333  5138.587;5138.587;2879.458   8;40;10
without_coding_region  5000   NC_073260.2  SCFR_NC_073260_2_576_9489_frame1_fft              5    3  -0.166723;0.166723;-0.333333  4475.216;4475.216;2972.000   9;43;11
without_coding_region  5000   NC_073260.2  SCFR_NC_073260_2_1798044_1803720_frame1_fft       37   3  0.067653;0.466350;0.033827    1471.529;1397.215;1210.014   15;2;30
without_coding_region  5000   NC_073260.2  SCFR_NC_073260_2_575_9488_frame_3_fft             5    3  -0.166723;0.166723;-0.333333  4476.216;4476.216;2970.000   9;43;11
without_coding_region  5000   NC_073252.2  SCFR_NC_073252_2_1781153_1786982_frame_3_fft      28   3  0.450849;0.098816;0.150283    1258.675;722.581;621.045     2;10;7
without_coding_region  5000   NC_073252.2  SCFR_NC_073252_2_1781241_1786326_frame_2_fft      26   3  0.450737;0.098722;0.452901    1364.309;687.938;624.998     2;10;2
without_coding_region  5000   NC_073252.2  SCFR_NC_073252_2_182690975_182707829_frame_3_fft  104  3  0.249852;0.165658;0.248606    2099.319;1762.028;1654.806   4;6;4
without_coding_region  5000   NC_073252.2  SCFR_NC_073252_2_184279878_184285143_frame1_fft   29   3  0.032858;0.344349;0.065337    872.847;818.736;734.197      30;3;15
without_coding_region  5000   NC_073252.2  SCFR_NC_073252_2_182690989_182707708_frame_1_fft  103  3  0.249895;0.165620;0.250015    1948.347;1737.892;1725.366   4;6;4
without_coding_region  5000   NC_073252.2  SCFR_NC_073252_2_184439608_184447618_frame2_fft   19   3  0.461548;0.282022;0.384644    2527.750;2287.821;2119.156   2;4;3
without_coding_region  5000   NC_073252.2  SCFR_NC_073252_2_182691084_182707728_frame_2_fft  105  3  0.249880;0.165645;0.250000    2188.863;2014.764;1695.168   4;6;4
without_coding_region  5000   NC_073252.2  SCFR_NC_073252_2_184439505_184447542_frame_2_fft  19   3  0.282070;0.384596;0.358965    2405.908;2216.412;2094.789   4;3;3
without_coding_region  5000   NC_073252.2  SCFR_NC_073252_2_188605532_188612351_frame3_fft   2    2  0.166740;0.333333             3624.871;2114.993            6;3
without_coding_region  5000   NC_073252.2  SCFR_NC_073252_2_188605531_188612356_frame_1_fft  2    2  0.166740;0.333333             3631.314;2114.457            6;3
without_coding_region  5000   NC_073252.2  SCFR_NC_073252_2_184439689_184447459_frame_1_fft  19   3  0.461519;0.435907;0.025611    2460.558;2274.800;1944.165   2;2;39
without_coding_region  5000   NC_073252.2  SCFR_NC_073252_2_188605539_188612040_frame1_fft   2    2  0.166744;0.333333             3265.184;2166.000            6;3
without_coding_region  5000   NC_073252.2  SCFR_NC_073252_2_188605538_188612039_frame_3_fft  2    2  0.166590;0.333333             3264.806;2166.000            6;3
without_coding_region  5000   NC_073252.2  SCFR_NC_073252_2_4035_11325_frame1_fft            2    2  0.166667;0.333333             5376.863;2021.596            6;3
without_coding_region  5000   NC_073252.2  SCFR_NC_073252_2_4850_11087_frame3_fft            2    2  0.166747;0.333333             3162.088;2091.247            6;3
without_coding_region  5000   NC_073252.2  SCFR_NC_073252_2_4849_11086_frame_1_fft           2    2  0.166747;0.333333             3163.948;2090.761            6;3
without_coding_region  5000   NC_073252.2  SCFR_NC_073252_2_4034_11324_frame_3_fft           2    2  0.166667;0.333333             5375.058;2022.540            6;3
without_coding_region  5000   NC_073252.2  SCFR_NC_073252_2_812607_826149_frame1_fft         76   3  0.499852;0.477330;0.409171    3707.934;2260.642;2162.010   2;2;2
without_coding_region  5000   NC_073252.2  SCFR_NC_073252_2_829581_841455_frame1_fft         57   3  0.499832;0.477345;0.477093    2541.358;1950.443;1874.634   2;2;2
without_coding_region  5000   NC_073252.2  SCFR_NC_073252_2_822293_840473_frame3_fft         88   3  0.499890;0.477118;0.477393    4530.801;3318.701;2698.716   2;2;2
without_coding_region  5000   NC_073252.2  SCFR_NC_073252_2_954866_962141_frame3_fft         49   3  0.484811;0.414158;0.494983    2193.710;1618.581;1592.870   2;2;2
without_coding_region  5000   NC_073252.2  SCFR_NC_073252_2_810883_833707_frame2_fft         82   3  0.499869;0.477086;0.477348    7296.303;4226.177;3479.321   2;2;2
without_coding_region  5000   NC_073252.2  SCFR_NC_073252_2_949090_954895_frame2_fft         47   3  0.484927;0.494918;0.414126    1356.351;1339.938;1240.874   2;2;2
without_coding_region  5000   NC_073258.2  SCFR_NC_073258_2_1308_7254_frame_3_fft            2    2  0.166667;0.333333             4639.820;1971.567            6;3
without_coding_region  5000   NC_073258.2  SCFR_NC_073258_2_1171_7327_frame_2_fft            2    2  0.166667;0.333333             4673.689;1939.752            6;3
without_coding_region  5000   NC_073258.2  SCFR_NC_073258_2_1172_7229_frame3_fft             2    2  0.166749;0.333333             3142.805;1948.809            6;3
without_coding_region  5000   NC_073258.2  SCFR_NC_073258_2_1309_7222_frame2_fft             2    2  0.166751;0.333333             2981.002;1973.025            6;3
without_coding_region  5000   NC_073258.2  SCFR_NC_073258_2_134647137_134657814_frame1_fft   48   3  0.488339;0.023321;0.418470    4557.214;2329.107;1914.560   2;43;2
without_coding_region  5000   NC_073258.2  SCFR_NC_073258_2_133770660_133784037_frame1_fft   25   3  0.361666;0.148912;0.170218    3035.069;2659.285;2104.940   3;7;6
without_coding_region  5000   NC_073258.2  SCFR_NC_073258_2_133770838_133784338_frame2_fft   25   3  0.361704;0.148963;0.170222    3659.924;2106.642;2044.564   3;7;6
without_coding_region  5000   NC_073258.2  SCFR_NC_073258_2_2518128_2524428_frame_3_fft      31   3  0.365079;0.333333;0.190476    1936.764;1678.628;1554.642   3;3;5
without_coding_region  5000   NC_073258.2  SCFR_NC_073258_2_133771049_133783841_frame3_fft   26   3  0.361710;0.148921;0.468105    3548.055;2773.471;2094.963   3;7;2
without_coding_region  5000   NC_073258.2  SCFR_NC_073258_2_134647213_134657761_frame2_fft   46   3  0.488339;0.023322;0.418468    4564.532;2340.112;1915.097   2;43;2
without_coding_region  5000   NC_073258.2  SCFR_NC_073258_2_3128207_3134489_frame_1_fft      26   3  0.166667;0.351799;0.092646    1799.073;1620.683;1504.120   6;3;11
without_coding_region  5000   NC_073258.2  SCFR_NC_073258_2_3128292_3134121_frame_3_fft      26   3  0.351861;0.092640;0.333333    1846.844;1538.231;1432.046   3;11;3
without_coding_region  5000   NC_073258.2  SCFR_NC_073258_2_134647217_134657750_frame3_fft   51   3  0.488370;0.023355;0.418399    3614.832;2166.623;1902.326   2;43;2
without_coding_region  5000   NC_073258.2  SCFR_NC_073258_2_71945901_71952936_frame_3_fft    18   3  0.018763;0.057285;0.093959    1041.156;710.813;651.777     53;17;11
without_coding_region  5000   NC_073258.2  SCFR_NC_073258_2_71946002_71952764_frame_1_fft    15   3  0.018781;0.057232;0.093907    854.569;770.257;558.225      53;17;11
without_coding_region  5000   NC_073255.2  SCFR_NC_073255_2_194780400_194786145_frame_1_fft  26   3  0.481288;0.443516;0.405222    1267.585;790.567;728.334     2;2;2
without_coding_region  5000   NC_073255.2  SCFR_NC_073255_2_183314939_183319985_frame3_fft   10   3  0.459770;0.460365;0.457987    1875.705;974.714;562.024     2;2;2
without_coding_region  5000   NC_073255.2  SCFR_NC_073255_2_194780432_194786399_frame3_fft   24   3  0.481146;0.405229;0.151668    1072.413;751.106;704.049     2;2;7
without_coding_region  5000   NC_073255.2  SCFR_NC_073255_2_194780441_194786162_frame_2_fft  27   3  0.481210;0.405349;0.481734    1415.851;836.759;687.794     2;2;2
without_coding_region  5000   NC_073255.2  SCFR_NC_073255_2_194780490_194786085_frame1_fft   24   3  0.481144;0.405362;0.443610    1053.134;773.730;636.359     2;2;2
without_coding_region  5000   NC_073255.2  SCFR_NC_073255_2_118971987_118996437_frame1_fft   160  3  0.333333;0.357342;0.024008    5527.814;3323.470;3189.887   3;3;42
without_coding_region  5000   NC_073255.2  SCFR_NC_073255_2_194780485_194786146_frame2_fft   23   3  0.481187;0.443561;0.405229    1308.472;768.890;759.846     2;2;2
without_coding_region  5000   NC_073255.2  SCFR_NC_073255_2_196298633_196309001_frame3_fft   3    3  0.166667;0.333333;0.167149    7205.059;2215.658;580.446    6;3;6
without_coding_region  5000   NC_073255.2  SCFR_NC_073255_2_358_6655_frame_3_fft             19   3  -0.166746;0.166746;-0.333333  3786.425;3786.425;1492.848   13;63;16
without_coding_region  5000   NC_073255.2  SCFR_NC_073255_2_196298780_196306319_frame_2_fft  2    2  0.166733;0.333333             3793.119;2506.465            6;3
without_coding_region  5000   NC_073255.2  SCFR_NC_073255_2_359_6656_frame3_fft              19   3  -0.166746;0.166746;-0.333333  3785.536;3785.536;1492.583   13;63;16
without_coding_region  5000   NC_073255.2  SCFR_NC_073255_2_4940955_4948008_frame_1_fft      31   3  0.365093;0.333333;0.396852    2193.198;1852.120;1583.206   3;3;3
without_coding_region  5000   NC_073255.2  SCFR_NC_073255_2_196298770_196309006_frame_3_fft  4    3  0.166667;0.333333;0.167155    7206.322;2199.964;477.331    6;3;6
without_coding_region  5000   NC_073255.2  SCFR_NC_073255_2_196298760_196306320_frame1_fft   2    2  0.166667;0.333333             5916.196;2509.007            6;3
without_coding_region  5000   NC_073255.2  SCFR_NC_073255_2_4999636_5005651_frame2_fft       35   3  0.345137;0.172569;0.482294    1323.803;1213.463;904.447    3;6;2
without_coding_region  5000   NC_073255.2  SCFR_NC_073255_2_5000252_5005592_frame3_fft       28   3  0.345131;0.172659;0.482210    1201.408;1113.719;850.448    3;6;2
without_coding_region  5000   NC_073255.2  SCFR_NC_073255_2_5417086_5429629_frame_3_fft      45   3  0.096149;0.047756;0.450690    1211.498;1180.161;889.369    10;21;2
without_coding_region  5000   NC_073255.2  SCFR_NC_073255_2_5417162_5429870_frame_2_fft      53   3  0.047765;0.096160;0.094822    1206.005;1111.801;1043.107   21;10;11
without_coding_region  5000   NC_073255.2  SCFR_NC_073255_2_5417109_5429478_frame_1_fft      49   3  0.096127;0.047781;0.094834    1258.016;1165.994;1131.490   10;21;11
without_coding_region  5000   NC_073253.2  SCFR_NC_073253_2_175103944_175111087_frame2_fft   12   3  0.249895;0.250175;0.022540    2048.046;1409.250;613.694    4;4;44
without_coding_region  5000   NC_073253.2  SCFR_NC_073253_2_174077878_174085216_frame_1_fft  23   3  0.297901;0.106432;0.170210    2091.529;1996.939;1959.688   3;9;6
without_coding_region  5000   NC_073253.2  SCFR_NC_073253_2_175106699_175112249_frame3_fft   7    3  0.250090;0.022703;0.477297    1649.381;453.516;388.175     4;44;2
without_coding_region  5000   NC_073253.2  SCFR_NC_073253_2_175114048_175123759_frame2_fft   11   3  0.250026;0.499640;0.022655    3663.937;801.925;702.150     4;2;44
without_coding_region  5000   NC_073253.2  SCFR_NC_073253_2_174077826_174083229_frame_2_fft  23   3  0.106422;0.063853;0.382935    1677.444;1497.773;1398.174   9;16;3
without_coding_region  5000   NC_073253.2  SCFR_NC_073253_2_175123762_175128889_frame2_fft   5    3  0.250049;0.477277;0.022820    1966.503;483.540;455.572     4;2;44
without_coding_region  5000   NC_073253.2  SCFR_NC_073253_2_175120274_175128914_frame3_fft   12   3  0.250000;0.022801;0.272685    2787.663;825.951;559.927     4;44;4
without_coding_region  5000   NC_073253.2  SCFR_NC_073253_2_175133446_175141537_frame2_fft   6    3  0.250031;0.022618;0.477320    3129.602;652.426;445.475     4;44;2
without_coding_region  5000   NC_073253.2  SCFR_NC_073253_2_175130688_175145835_frame1_fft   19   3  0.250083;0.499835;0.249752    4315.608;1927.992;1496.881   4;2;4
without_coding_region  5000   NC_073253.2  SCFR_NC_073253_2_175115667_175127595_frame1_fft   18   3  0.250000;0.022636;0.022803    3700.782;1094.691;755.899    4;44;44
without_coding_region  5000   NC_073253.2  SCFR_NC_073253_2_175138052_175157858_frame3_fft   32   3  0.250076;0.499899;0.499798    5540.532;2788.182;2375.055   4;2;2
without_coding_region  5000   NC_073253.2  SCFR_NC_073253_2_175145838_175153617_frame1_fft   18   3  0.250032;0.499679;0.250289    2863.757;988.576;907.254     4;2;4
without_coding_region  5000   NC_073253.2  SCFR_NC_073253_2_175141540_175147402_frame2_fft   11   3  0.250085;0.499659;0.249744    1911.878;908.691;744.506     4;2;4
without_coding_region  5000   NC_073253.2  SCFR_NC_073253_2_176537444_176546246_frame_3_fft  2    2  0.166667;0.333333             6917.548;2927.110            6;3
without_coding_region  5000   NC_073253.2  SCFR_NC_073253_2_176537465_176546276_frame3_fft   2    2  0.166723;0.333333             4446.381;2925.027            6;3
without_coding_region  5000   NC_073253.2  SCFR_NC_073253_2_176537464_176546281_frame_1_fft  2    2  0.166723;0.333333             4452.973;2924.257            6;3
without_coding_region  5000   NC_073253.2  SCFR_NC_073253_2_176537445_176546247_frame1_fft   2    2  0.166667;0.333333             6917.052;2926.842            6;3
without_coding_region  5000   NC_073253.2  SCFR_NC_073253_2_1838615_1855418_frame3_fft       23   3  0.489377;0.255312;0.340415    4950.906;4812.536;4757.560   2;4;3
without_coding_region  5000   NC_073253.2  SCFR_NC_073253_2_1838689_1855381_frame2_fft       23   3  0.148934;0.255332;0.425533    4798.661;4584.708;4445.804   7;4;2
without_coding_region  5000   NC_073253.2  SCFR_NC_073253_2_2131766_2140010_frame_3_fft      32   3  0.066351;0.468826;0.066836    886.695;757.809;748.282      15;2;15
without_coding_region  5000   NC_073253.2  SCFR_NC_073253_2_1838673_1855491_frame1_fft       23   3  0.489357;0.255322;0.148948    5461.739;4932.363;4529.688   2;4;7
without_coding_region  5000   NC_073253.2  SCFR_NC_073253_2_2131750_2139955_frame2_fft       34   3  0.066789;0.066301;0.470323    1003.995;754.745;717.065     15;15;2
without_coding_region  5000   NC_073253.2  SCFR_NC_073253_2_2131771_2140015_frame_1_fft      32   3  0.066351;0.468826;0.066836    884.217;758.812;750.272      15;2;15
without_coding_region  5000   NC_073253.2  SCFR_NC_073253_2_2131799_2139974_frame3_fft       31   3  0.066789;0.470336;0.066300    999.357;750.925;742.334      15;2;15
with_coding_region     5000   NC_073266.2  SCFR_NC_073266_2_95786844_95792220_frame_1_fft    11   3  0.438430;0.437686;0.439174    1613.206;593.222;479.911     2;2;2
with_coding_region     5000   NC_073266.2  SCFR_NC_073266_2_97485255_97491270_frame_1_fft    19   3  0.077140;0.076143;0.343308    761.073;610.950;503.009      13;13;3
with_coding_region     5000   NC_073266.2  SCFR_NC_073266_2_97485314_97491257_frame_2_fft    19   3  0.077234;0.076056;0.340905    858.868;637.785;452.635      13;13;3
with_coding_region     5000   NC_073266.2  SCFR_NC_073266_2_24780885_24785949_frame1_fft     25   3  0.467220;0.466825;0.032780    949.821;866.998;738.678      2;2;31
with_coding_region     5000   NC_073266.2  SCFR_NC_073266_2_97485385_97491331_frame2_fft     21   3  0.077195;0.076017;0.499327    886.195;574.267;484.902      13;13;2
with_coding_region     5000   NC_073266.2  SCFR_NC_073266_2_97485376_97491418_frame_3_fft    20   3  0.077127;0.076134;0.339457    692.964;622.740;491.638      13;13;3
with_coding_region     5000   NC_073266.2  SCFR_NC_073266_2_97710376_97716211_frame_3_fft    7    3  0.133333;0.400000;0.466667    3123.262;2911.616;2649.693   8;3;2
with_coding_region     5000   NC_073266.2  SCFR_NC_073266_2_97485399_97491234_frame1_fft     19   3  0.076093;0.077121;0.078320    669.282;658.511;490.994      13;13;13
with_coding_region     5000   NC_073266.2  SCFR_NC_073266_2_97485395_97491224_frame3_fft     18   3  0.077200;0.075999;0.075485    891.869;526.024;480.847      13;13;13
with_coding_region     5000   NC_073266.2  SCFR_NC_073266_2_97710539_97716014_frame_2_fft    7    3  0.133333;0.400000;0.466667    3118.690;2913.785;2643.866   8;3;2
with_coding_region     5000   NC_073266.2  SCFR_NC_073266_2_97710566_97716059_frame3_fft     7    3  0.399964;0.133261;0.466594    2726.523;2427.520;2050.695   3;8;2
with_coding_region     5000   NC_073266.2  SCFR_NC_073266_2_97710484_97715986_frame2_fft     7    3  0.400036;0.133406;0.466739    2735.565;2374.811;2029.247   3;7;2
with_coding_region     5000   NC_073266.2  SCFR_NC_073266_2_97710498_97715985_frame_1_fft    7    3  0.400036;0.133406;0.466740    2737.383;2374.139;2019.775   3;7;2
with_coding_region     5000   NC_073266.2  SCFR_NC_073266_2_98260253_98270009_frame_2_fft    2    2  0.166667;0.333333             6766.072;3031.005            6;3
with_coding_region     5000   NC_073266.2  SCFR_NC_073266_2_98260226_98269283_frame3_fft     2    2  0.166611;0.333333             4553.008;3006.879            6;3
with_coding_region     5000   NC_073266.2  SCFR_NC_073266_2_98260285_98269282_frame_3_fft    2    2  0.166611;0.333333             4518.510;3001.502            6;3
with_coding_region     5000   NC_073266.2  SCFR_NC_073266_2_98260266_98270004_frame1_fft     2    2  0.166667;0.333333             6770.030;3027.790            6;3
with_coding_region     5000   NC_073254.2  SCFR_NC_073254_2_15616363_15624085_frame2_fft     33   3  0.270137;0.486532;0.108133    2275.448;2014.446;1318.561   4;2;9
with_coding_region     5000   NC_073254.2  SCFR_NC_073254_2_107336422_107343595_frame2_fft   1    1  0.333333                      1011.801                     3
with_coding_region     5000   NC_073254.2  SCFR_NC_073254_2_15616277_15624254_frame3_fft     33   3  0.270152;0.486524;0.108186    2398.878;1925.628;1879.361   4;2;9
with_coding_region     5000   NC_073254.2  SCFR_NC_073254_2_15616468_15624061_frame_1_fft    31   3  0.270117;0.486501;0.378375    1946.598;1550.641;1429.551   4;2;3
with_coding_region     5000   NC_073254.2  SCFR_NC_073254_2_15616476_15624231_frame1_fft     32   3  0.270148;0.486525;0.108188    2374.730;1932.796;1897.042   4;2;9
with_coding_region     5000   NC_073254.2  SCFR_NC_073254_2_15617882_15623909_frame_3_fft    34   3  0.108180;0.270118;0.486478    1572.337;1494.038;1325.130   9;4;2
with_coding_region     5000   NC_073254.2  SCFR_NC_073254_2_15617997_15624084_frame_2_fft    32   3  0.270248;0.486611;0.459668    1631.084;1285.764;1187.762   4;2;2
with_coding_region     5000   NC_073254.2  SCFR_NC_073254_2_17774704_17780362_frame_1_fft    27   3  0.056557;0.168964;0.169671    1056.837;1017.929;694.450    18;6;6
with_coding_region     5000   NC_073254.2  SCFR_NC_073254_2_171373308_171378375_frame1_fft   1    1  0.333333                      1054.150                     3
with_coding_region     5000   NC_073254.2  SCFR_NC_073254_2_162743519_162749024_frame_3_fft  1    1  0.333333                      493.661                      3
with_coding_region     5000   NC_073254.2  SCFR_NC_073254_2_17774396_17780129_frame_3_fft    31   3  0.056689;0.169719;0.169196    869.910;844.857;836.427      18;6;6
with_coding_region     5000   NC_073254.2  SCFR_NC_073254_2_177881587_177889573_frame_1_fft  31   3  0.349737;0.350739;0.348735    847.882;836.488;822.842      3;3;3
with_coding_region     5000   NC_073254.2  SCFR_NC_073254_2_177881889_177889524_frame_2_fft  26   3  0.348788;0.349443;0.349705    894.537;880.837;743.612      3;3;3
with_coding_region     5000   NC_073254.2  SCFR_NC_073254_2_177881699_177889148_frame_3_fft  27   3  0.348772;0.349443;0.350651    918.338;851.900;760.372      3;3;3
with_coding_region     5000   NC_073254.2  SCFR_NC_073254_2_188186627_188192957_frame_3_fft  33   3  0.070774;0.017694;0.123855    1479.815;1316.870;1184.616   14;57;8
with_coding_region     5000   NC_073254.2  SCFR_NC_073254_2_188186797_188192935_frame_1_fft  30   3  0.070707;0.123819;0.106061    1635.774;1512.996;1316.903   14;8;9
with_coding_region     5000   NC_073254.2  SCFR_NC_073254_2_188186700_188192712_frame_2_fft  30   3  0.123752;0.070692;0.106121    1585.319;1482.402;1291.016   8;14;9
with_coding_region     5000   NC_073254.2  SCFR_NC_073254_2_188832130_188842537_frame2_fft   51   3  0.314500;0.037763;0.276737    2587.763;1754.694;1599.617   3;26;4
with_coding_region     5000   NC_073254.2  SCFR_NC_073254_2_188264078_188289713_frame3_fft   97   3  0.040570;0.297328;0.202731    5255.367;4704.832;4171.864   25;3;5
with_coding_region     5000   NC_073254.2  SCFR_NC_073254_2_189091061_189096125_frame_3_fft  17   3  0.152449;0.203397;0.101698    1050.431;1039.706;814.433    7;5;10
with_coding_region     5000   NC_073254.2  SCFR_NC_073254_2_188264100_188289723_frame1_fft   96   3  0.040550;0.202748;0.162198    5292.352;4503.704;4467.594   25;5;6
with_coding_region     5000   NC_073254.2  SCFR_NC_073254_2_188264023_188289880_frame2_fft   96   3  0.040569;0.297328;0.202730    5281.457;4706.551;4161.379   25;3;5
with_coding_region     5000   NC_073254.2  SCFR_NC_073254_2_190437786_190442997_frame1_fft   15   3  0.200154;0.300134;0.099981    1248.143;1116.651;997.485    5;3;10
with_coding_region     5000   NC_073254.2  SCFR_NC_073254_2_191139208_191145151_frame_1_fft  2    2  0.166583;0.333333             2984.642;1980.000            6;3
with_coding_region     5000   NC_073254.2  SCFR_NC_073254_2_190437653_190442777_frame3_fft   21   3  0.100117;0.049961;0.300156    1342.978;1125.672;1058.430   10;20;3
with_coding_region     5000   NC_073254.2  SCFR_NC_073254_2_191139209_191145152_frame3_fft   2    2  0.166751;0.333333             2985.020;1980.000            6;3
with_coding_region     5000   NC_073254.2  SCFR_NC_073254_2_191139159_191146335_frame_2_fft  2    2  0.166667;0.333333             5237.907;1811.873            6;3
with_coding_region     5000   NC_073254.2  SCFR_NC_073254_2_61183264_61189363_frame2_fft     1    1  0.333333                      691.298                      3
with_coding_region     5000   NC_073254.2  SCFR_NC_073254_2_71077476_71083020_frame_2_fft    1    1  0.333333                      850.221                      3
with_coding_region     5000   NC_073254.2  SCFR_NC_073254_2_191139160_191146336_frame2_fft   2    2  0.166667;0.333333             5239.669;1813.198            6;3
with_coding_region     5000   NC_073254.2  SCFR_NC_073254_2_26767291_26773354_frame2_fft     1    1  0.333333                      670.719                      3
with_coding_region     5000   NC_073262.2  SCFR_NC_073262_2_108920744_108927671_frame3_fft   4    3  0.333333;0.008084;0.341273    1325.234;542.628;475.801     3;124;3
with_coding_region     5000   NC_073262.2  SCFR_NC_073262_2_141542706_141548382_frame_1_fft  20   3  0.440803;0.451198;0.450846    597.326;545.319;531.493      2;2;2
with_coding_region     5000   NC_073262.2  SCFR_NC_073262_2_133627063_133632637_frame2_fft   8    3  0.333513;0.332975;0.333872    2575.252;1543.534;1456.059   3;3;3
with_coding_region     5000   NC_073262.2  SCFR_NC_073262_2_142843742_142850714_frame3_fft   46   3  0.075014;0.052783;0.150029    1490.177;1319.814;1282.689   13;19;7
with_coding_region     5000   NC_073262.2  SCFR_NC_073262_2_142844965_142850713_frame_3_fft  37   3  0.074983;0.149965;0.052714    1202.941;962.580;907.100     13;7;19
with_coding_region     5000   NC_073262.2  SCFR_NC_073262_2_142855317_142863216_frame1_fft   40   3  0.074946;0.149892;0.052791    1646.250;1250.402;1174.370   13;7;19
with_coding_region     5000   NC_073262.2  SCFR_NC_073262_2_142850089_142855942_frame2_fft   37   3  0.075004;0.052793;0.150009    1252.821;1100.515;1085.307   13;19;7
with_coding_region     5000   NC_073262.2  SCFR_NC_073262_2_142852703_142858556_frame3_fft   37   3  0.075004;0.052793;0.150009    1253.384;1101.807;1086.805   13;19;7
with_coding_region     5000   NC_073262.2  SCFR_NC_073262_2_142846356_142853328_frame1_fft   43   3  0.075014;0.052783;0.150029    1478.189;1307.312;1241.763   13;19;7
with_coding_region     5000   NC_073262.2  SCFR_NC_073262_2_142856540_142863215_frame_2_fft  37   3  0.074906;0.149813;0.224719    1463.874;1250.047;1128.521   13;7;4
with_coding_region     5000   NC_073262.2  SCFR_NC_073262_2_144858944_144867179_frame3_fft   2    2  0.166727;0.333333             4208.201;2648.575            6;3
with_coding_region     5000   NC_073262.2  SCFR_NC_073262_2_144859037_144867050_frame_2_fft  2    2  0.166604;0.333333             4034.314;2677.694            6;3
with_coding_region     5000   NC_073262.2  SCFR_NC_073262_2_144859018_144867178_frame_3_fft  2    2  0.166667;0.333333             6356.136;2653.091            6;3
with_coding_region     5000   NC_073262.2  SCFR_NC_073262_2_144859110_144867051_frame1_fft   2    2  0.166730;0.333333             3988.189;2646.000            6;3
with_coding_region     5000   NC_073262.2  SCFR_NC_073262_2_347_7511_frame_2_fft             5    3  -0.166667;0.166667;-0.333333  5623.378;5623.378;2373.624   11;55;14
with_coding_region     5000   NC_073262.2  SCFR_NC_073262_2_379_7486_frame2_fft              5    3  -0.166737;0.166737;-0.333333  3585.377;3585.377;2372.020   11;56;14
with_coding_region     5000   NC_073262.2  SCFR_NC_073262_2_348_7512_frame1_fft              5    3  -0.166667;0.166667;-0.333333  5622.866;5622.866;2374.168   11;55;14
with_coding_region     5000   NC_073262.2  SCFR_NC_073262_2_69884209_69893617_frame2_fft     1    1  0.333333                      1266.653                     3
with_coding_region     5000   NC_073262.2  SCFR_NC_073262_2_378_7554_frame_1_fft             5    3  -0.166667;0.166667;-0.333333  5627.511;5627.511;2372.107   11;55;14
with_coding_region     5000   NC_073262.2  SCFR_NC_073262_2_81177885_81183543_frame_1_fft    1    1  0.333333                      608.915                      3
with_coding_region     5000   NC_073262.2  SCFR_NC_073262_2_81392520_81399057_frame_1_fft    1    1  0.333333                      1023.655                     3
with_coding_region     5000   NC_073262.2  SCFR_NC_073262_2_88455352_88464370_frame2_fft     1    1  0.333333                      1086.041                     3
with_coding_region     5000   NC_073262.2  SCFR_NC_073262_2_88466500_88475959_frame2_fft     1    1  0.333333                      1151.221                     3
with_coding_region     5000   NC_073262.2  SCFR_NC_073262_2_81206979_81224217_frame_1_fft    15   3  0.333333;0.036953;0.006787    2715.710;900.131;844.449     3;27;147
with_coding_region     5000   NC_073271.2  SCFR_NC_073271_2_3930_9417_frame1_fft             9    3  0.166576;0.167122;0.333151    2053.680;1081.627;738.031    6;6;3
