Region	Window_Size	Chromosome	SCFR_Name	Num_Raw_Peaks	Top_Peak_Count	Frequencies	Magnitudes	Periods	Metric
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_18768239_18774389_frame3_fft	9	3	0.176423;0.352846;0.470732	3968.236;1999.837;1339.190	6;3;2	0.27864361430675205
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_18796704_18802383_frame1_fft	8	3	0.176440;0.352879;0.058813	3603.678;1757.094;1564.166	6;3;17	0.1946396942332191
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_18803097_18808248_frame1_fft	8	3	0.176471;0.352941;0.470588	3456.666;1979.011;1599.808	6;3;2	0.29298987548704886
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_18807499_18817717_frame2_fft	8	3	0.176453;0.352907;0.058818	6542.937;3181.473;2854.495	6;3;17	0.194387400285001
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_18813687_18819621_frame1_fft	8	3	0.176441;0.352882;0.058814	3803.390;1857.071;1668.408	6;3;17	0.19437195721795547
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_18815642_18821525_frame3_fft	8	3	0.176441;0.352881;0.058814	3764.613;1830.837;1657.975	6;3;17	0.19408924961380317
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_18823369_18828784_frame2_fft	8	3	0.176547;0.352909;0.470545	2719.645;1970.491;1541.651	6;3;2	0.3050433758292766
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_18833288_18839885_frame3_fft	8	3	0.176444;0.352888;0.058815	4237.482;2077.985;1893.059	6;3;17	0.1939830013053501
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_18851444_18856868_frame3_fft	8	3	0.176438;0.352876;0.058813	3465.844;1689.113;1524.532	6;3;17	0.19420891675635665
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_18858057_18863532_frame1_fft	8	3	0.176438;0.352877;0.058813	3505.351;1703.859;1534.659	6;3;17	0.19424868304055137
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_18861712_18867574_frame2_fft	8	3	0.176390;0.352951;0.058854	2668.817;2260.386;1590.339	6;3;17	0.20893429955999981
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_18868818_18887247_frame1_fft	8	3	0.176461;0.352922;0.058820	11772.451;5769.882;5292.876	6;3;17	0.19378074172366894
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_18873340_18912373_frame2_fft	8	3	0.176466;0.352932;0.058822	24927.902;12243.759;11208.765	6;3;17	0.1938689725582408
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_18878117_18890426_frame3_fft	8	3	0.176456;0.352913;0.058819	7850.769;3852.228;3567.479	6;3;17	0.19348789010434256
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_18887382_18911676_frame1_fft	8	3	0.176463;0.352927;0.058821	15538.998;7631.178;6978.592	6;3;17	0.1938982953503108
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_18586218_19032354_frame_2_fft	384	3	0.176471;0.176475;0.352937	143576.742;104964.602;95535.725	6;6;3	0.22546940362874632
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_18847316_18977078_frame_3_fft	97	3	0.176477;0.176462;0.352946	47297.792;45176.158;32997.334	6;6;3	0.22288067664744707
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_18900044_18909755_frame3_fft	8	3	0.176501;0.470600;0.352899	5644.374;3048.534;2817.073	6;2;3	0.2975695616179557
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_18913260_18919947_frame1_fft	8	3	0.176462;0.352924;0.470615	4432.711;2538.789;2021.467	6;3;2	0.2923993060046812
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_18910421_18925187_frame3_fft	20	3	0.352905;0.176487;0.470540	4939.868;4937.553;3622.821	3;6;2	0.3199498369133679
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_18925190_18932015_frame3_fft	8	3	0.176410;0.352967;0.470623	3408.249;2525.218;1992.795	6;3;2	0.30662915119144435
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_18461140_19049575_frame_1_fft	483	3	0.176471;0.176468;0.352938	183211.408;142024.002;125107.639	6;6;3	0.22549350341918123
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_18913384_18924823_frame2_fft	10	3	0.176501;0.352915;0.470583	5725.221;4066.390;3234.687	6;3;2	0.304598126888545
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_18969030_18977079_frame1_fft	8	3	0.176419;0.352963;0.470617	3973.480;2986.266;2318.014	6;3;2	0.30674813413108337
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_18974266_18984871_frame2_fft	8	3	0.176426;0.352947;0.058840	4740.620;4122.733;2851.222	6;3;17	0.20993000349999896
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_18929280_18969027_frame1_fft	8	3	0.176466;0.352932;0.058822	25400.005;12466.971;11162.204	6;3;17	0.19455380357146496
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_18977394_18992334_frame1_fft	8	3	0.176439;0.352945;0.058835	6700.319;5834.032;4041.811	6;3;17	0.2098851325455193
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_18924826_18973396_frame2_fft	8	3	0.176467;0.352934;0.058822	30980.626;15181.674;13682.893	6;3;17	0.19433544465140254
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_18982817_18988424_frame3_fft	8	3	0.176387;0.352952;0.058855	2504.947;2197.446;1514.773	6;3;17	0.21015765253750665
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_18932732_18969911_frame3_fft	8	3	0.176471;0.352941;0.470588	25018.217;14471.460;11723.597	6;3;2	0.29366498617336984
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_18984874_18992113_frame2_fft	8	3	0.176406;0.352949;0.058848	3255.337;2835.495;1971.704	6;3;17	0.209745040588842
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_18977081_19025996_frame_3_fft	37	3	0.176490;0.352959;0.117653	21839.926;14543.997;10900.685	6;3;8	0.2172051731753386
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_18988427_18996566_frame3_fft	11	3	0.176557;0.352992;0.058852	3531.013;2644.530;2227.623	6;3;17	0.20087941435370907
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_18992337_18999456_frame1_fft	10	3	0.176429;0.352999;0.058857	3165.709;2230.559;1933.970	6;3;17	0.19913891498366085
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_18992116_19003213_frame2_fft	10	3	0.176444;0.352978;0.058845	5295.573;3434.213;2990.056	6;3;17	0.19817021117230077
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19003437_19010622_frame1_fft	9	3	0.176479;0.352958;0.058873	4460.142;2183.657;1779.386	6;3;17	0.19738595310467477
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19003216_19009366_frame2_fft	9	3	0.176423;0.353008;0.058862	2531.177;1973.865;1670.051	6;3;17	0.20107397860291332
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_18996569_19009145_frame3_fft	15	3	0.176527;0.352974;0.058842	5451.327;4089.834;3472.667	6;3;17	0.20057512203626787
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19018855_19024258_frame2_fft	8	3	0.176383;0.352952;0.058856	2396.039;2119.610;1465.965	6;3;17	0.21014762431962342
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19010625_19020108_frame1_fft	8	3	0.176421;0.352947;0.058842	4252.941;3697.289;2587.188	6;3;17	0.2094906438313446
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19009148_19018631_frame3_fft	8	3	0.176421;0.352947;0.058842	4239.725;3693.628;2578.022	6;3;17	0.20961362490302174
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19009369_19018852_frame2_fft	8	3	0.176421;0.352947;0.058842	4228.191;3695.722;2575.059	6;3;17	0.20972122783287736
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19026424_19032355_frame2_fft	8	3	0.176530;0.352892;0.470578	3173.367;2014.639;1970.463	6;3;2	0.3071049130913328
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19036794_19046175_frame_2_fft	8	3	0.176420;0.352947;0.058842	4223.854;3666.081;2597.619	6;3;17	0.20900523712059074
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19029263_19042622_frame_3_fft	8	3	0.176435;0.352946;0.058837	5960.532;5231.105;3652.673	6;3;17	0.2097003073939442
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19042625_19058126_frame_3_fft	9	3	0.176440;0.352945;0.058835	6939.376;6061.522;4295.056	6;3;17	0.20909323668934365
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19042604_19049576_frame3_fft	8	3	0.176420;0.352983;0.470597	3740.584;2380.583;2276.788	6;3;2	0.3062255943030178
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19048095_19058127_frame1_fft	8	3	0.176435;0.352970;0.470594	5395.250;3396.053;3244.469	6;3;2	0.30554279407635837
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19049578_19055185_frame_1_fft	8	3	0.176387;0.352952;0.058855	2514.972;2187.138;1539.682	6;3;17	0.20926379502072479
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19055167_19062814_frame2_fft	8	3	0.176409;0.352949;0.058847	3423.312;2987.832;2113.062	6;3;17	0.2091458984789903
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19061661_19068990_frame1_fft	8	3	0.176422;0.352981;0.470596	3928.639;2481.479;2367.337	6;3;2	0.30567774046224105
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19065643_19073290_frame_1_fft	8	3	0.176409;0.352949;0.058847	3413.630;2999.520;2100.849	6;3;17	0.209596136933185
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19059965_19068989_frame_3_fft	8	3	0.176418;0.352948;0.058843	4030.155;3528.568;2484.073	6;3;17	0.2093603425572918
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19068992_19076537_frame_3_fft	8	3	0.176408;0.352949;0.058847	3379.569;2956.926;2069.857	6;3;17	0.20955962322360522
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19055188_19063804_frame_1_fft	8	3	0.176416;0.352948;0.058844	3856.506;3365.345;2382.494	6;3;17	0.2091070891864047
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19073293_19079563_frame_1_fft	8	3	0.176396;0.352951;0.058852	2790.540;2460.606;1722.012	6;3;17	0.20966931946329054
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19046178_19081059_frame_2_fft	8	3	0.176457;0.352943;0.058829	15617.127;13646.242;9602.285	6;3;17	0.20936196760023648
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19082184_19089066_frame_2_fft	8	3	0.176402;0.352950;0.058849	3081.045;2686.531;1871.545	6;3;17	0.2096906395703118
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19079566_19106236_frame_1_fft	8	3	0.176453;0.352943;0.058830	11909.895;10432.068;7272.553	6;3;17	0.20973857454057326
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19076540_19099589_frame_3_fft	8	3	0.176450;0.352944;0.058831	10287.670;9013.982;6291.304	6;3;17	0.20969886949096458
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19087739_19093958_frame3_fft	8	3	0.176395;0.352951;0.058852	2756.424;2435.701;1691.322	6;3;17	0.20998784438595952
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_1907_7673_frame3_fft	2	2	0.166667;0.333333	4285.330;1999.041	6;3	0.2196829927391301
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19089069_19096308_frame_2_fft	8	3	0.176406;0.352949;0.058848	3215.594;2831.453;1961.243	6;3;17	0.21003532690811644
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19102992_19108905_frame_2_fft	8	3	0.176391;0.352951;0.058853	2638.272;2322.464;1634.646	6;3;17	0.209432486041597
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19099592_19107749_frame_3_fft	8	3	0.176413;0.352948;0.058845	3665.740;3194.098;2233.157	6;3;17	0.2095508482286639
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19106239_19113325_frame_1_fft	8	3	0.176404;0.352949;0.058848	3162.110;2777.454;1953.604	6;3;17	0.20943101077767506
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19096311_19102989_frame_2_fft	8	3	0.176400;0.352950;0.058850	2969.276;2615.102;1815.944	6;3;17	0.20994341080023274
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19113329_19118336_frame3_fft	8	3	0.176553;0.352906;0.470541	2484.021;1868.225;1488.478	6;3;2	0.3078829093894866
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19108908_19119870_frame_2_fft	8	3	0.176428;0.352947;0.058840	4914.208;4299.286;3006.937	6;3;17	0.20959589379016175
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19107752_19139135_frame_3_fft	38	3	0.176465;0.352930;0.176561	14750.729;7766.891;6608.482	6;3;6	0.2235436936949888
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19125377_19130651_frame3_fft	14	3	0.176716;0.352863;0.117747	1549.816;1408.683;986.438	6;3;8	0.2248703867440722
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19127179_19132453_frame2_fft	15	3	0.176716;0.176337;0.352863	1837.062;1836.614;1417.856	6;6;3	0.2256315335026864
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19132456_19139605_frame2_fft	16	3	0.176528;0.058889;0.353196	3898.585;1855.174;1432.114	6;17;3	0.18136636855535854
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19143758_19149671_frame3_fft	8	3	0.176391;0.352951;0.058853	2648.515;2304.030;1627.856	6;3;17	0.20913438422111358
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19146087_19153377_frame1_fft	8	3	0.176406;0.352949;0.058848	3260.670;2839.795;2009.524	6;3;17	0.2090953546086191
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19156695_19163934_frame1_fft	8	3	0.176406;0.352949;0.058848	3231.712;2822.346;1993.871	6;3;17	0.20919330998496635
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19119873_19172223_frame_2_fft	42	3	0.176485;0.352932;0.058816	20248.843;14045.050;11016.523	6;3;17	0.20256959150900314
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19139138_19176983_frame_3_fft	8	3	0.176483;0.352940;0.058819	16948.329;14685.829;10404.566	6;3;17	0.20900478810253612
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19160282_19170887_frame3_fft	8	3	0.176426;0.352947;0.058840	4772.723;4123.446;2930.961	6;3;17	0.20882902856398805
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19164753_19176456_frame1_fft	8	3	0.176450;0.470563;0.352901	7103.340;3267.725;3055.248	6;2;3	0.2881844700494469
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19182548_19191698_frame3_fft	8	3	0.176503;0.470601;0.352896	5270.261;2848.209;2628.683	6;2;3	0.2975893798906557
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19183311_19257468_frame1_fft	80	3	0.176463;0.470583;0.352927	30307.989;17076.506;16258.329	6;2;3	0.3004605101258235
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19183310_19287365_frame_3_fft	121	3	0.176464;0.176484;0.470588	46182.693;32277.224;28205.790	6;6;2	0.25424574969055425
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19178703_19287357_frame_2_fft	133	3	0.176468;0.470586;0.352946	48527.007;29371.703;26103.596	6;2;3	0.30382533915209536
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19113328_19287679_frame_1_fft	199	3	0.176477;0.176466;0.058824	65138.614;57241.180;34276.544	6;6;17	0.15073040119841177
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19191956_19215290_frame3_fft	8	3	0.176481;0.470601;0.352961	14188.721;6648.720;6139.630	6;2;3	0.2891338313173806
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19254032_19261412_frame3_fft	8	3	0.176423;0.352981;0.470596	4000.985;2484.277;2416.366	6;3;2	0.30555090939859536
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19257471_19264761_frame1_fft	8	3	0.176406;0.352949;0.058848	3296.841;2831.367;2072.579	6;3;17	0.20764809691082087
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19261415_19270775_frame3_fft	8	3	0.176496;0.470620;0.352991	5694.898;2699.396;2488.824	6;2;3	0.28981114929673646
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19215293_19254029_frame3_fft	73	3	0.176528;0.176451;0.352928	9707.222;9253.039;8931.307	6;6;3	0.23298843531138158
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19270778_19286483_frame3_fft	8	3	0.176441;0.352945;0.058835	7175.739;5945.206;4405.964	6;3;17	0.20674781779884863
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19190800_19275301_frame2_fft	98	3	0.176483;0.352931;0.470586	34223.113;23801.560;23186.255	6;3;2	0.3121652915894398
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19275304_19280554_frame2_fft	8	3	0.176381;0.352952;0.058857	2372.846;2047.878;1474.460	6;3;17	0.20832426577389274
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19279839_19286097_frame1_fft	8	3	0.176414;0.352988;0.470598	3367.003;2123.298;2038.621	6;3;2	0.3058679777827424
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19280557_19286446_frame2_fft	8	3	0.176431;0.470538;0.352861	3613.029;1596.101;1582.123	6;2;3	0.2866549067955501
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_19271496_19279836_frame1_fft	8	3	0.176499;0.470624;0.352998	5075.742;2406.492;2206.206	6;2;3	0.2897476357240175
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20061346_20074342_frame2_fft	8	3	0.176439;0.352955;0.470606	6515.246;4804.492;3788.165	6;3;2	0.3063327942232618
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20062689_20074824_frame1_fft	8	3	0.176432;0.352946;0.058838	5504.387;4702.460;3332.891	6;3;17	0.20879023619231038
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20066009_20074586_frame3_fft	8	3	0.176519;0.352921;0.470561	4274.982;3177.397;2486.139	6;3;2	0.30647081670265125
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20074827_20092686_frame1_fft	8	3	0.176494;0.352931;0.470575	8911.167;6602.006;5215.751	6;3;2	0.30668365202694553
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20076170_20091428_frame3_fft	8	3	0.176498;0.352930;0.470573	7622.072;5640.445;4452.902	6;3;2	0.3065904436441497
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20055694_20154544_frame_1_fft	79	3	0.176480;0.352949;0.470592	44629.693;24176.599;24029.875	6;3;2	0.2985649073285307
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20091431_20100770_frame3_fft	13	3	0.176571;0.352929;0.176357	3501.531;3386.073;2950.658	6;3;6	0.23720463847415332
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20079490_20093383_frame2_fft	8	3	0.176492;0.470597;0.352912	8068.660;4347.981;4015.043	6;2;3	0.297422808921654
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20094270_20104128_frame1_fft	8	3	0.176506;0.352911;0.470582	5233.683;3378.253;3030.178	6;3;2	0.30423566713717115
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20094394_20106148_frame2_fft	15	3	0.176451;0.352901;0.470563	6729.949;3628.483;2649.250	6;3;2	0.28557282826655817
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20055615_20205381_frame_2_fft	144	3	0.176482;0.176469;0.470587	56532.359;37384.111;36230.376	6;6;2	0.25835143493073204
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20106151_20150029_frame2_fft	8	3	0.176467;0.352933;0.058822	28039.543;13752.228;12392.915	6;3;17	0.19434725829056199
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20106027_20150913_frame1_fft	8	3	0.176469;0.352939;0.470592	29981.899;17046.146;13472.053	6;3;2	0.29168491302445493
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20151783_20161980_frame1_fft	8	3	0.176424;0.352947;0.058841	4575.593;3958.139;2749.582	6;3;17	0.20969423163504977
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20055800_20216210_frame_3_fft	150	3	0.176479;0.176467;0.470588	67537.762;60427.405;40485.410	6;6;2	0.24716084943545788
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20156611_20167165_frame2_fft	8	3	0.176426;0.352947;0.058840	4722.269;4118.756;2859.866	6;3;17	0.20982232207495993
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20113853_20154545_frame3_fft	8	3	0.176472;0.352944;0.470584	27207.875;15492.842;12188.756	6;3;2	0.2915926574363721
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20167168_20176258_frame2_fft	15	3	0.176458;0.058856;0.353025	3613.646;2464.000;2400.972	6;17;3	0.192281462635538
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20161983_20173368_frame1_fft	15	3	0.176548;0.058849;0.353008	5010.246;3099.780;2894.629	6;17;3	0.1898101356253331
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20181004_20192848_frame2_fft	22	3	0.176461;0.353006;0.058848	4920.372;3779.348;3226.373	6;3;17	0.20058973897688034
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20166947_20187137_frame3_fft	27	3	0.176474;0.058841;0.352997	10003.431;5303.524;4453.350	6;17;3	0.18468486837262887
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20181225_20186916_frame1_fft	9	3	0.176419;0.353014;0.058865	2399.931;1812.929;1556.888	6;3;17	0.20018707181232176
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20186919_20193069_frame1_fft	9	3	0.176423;0.353008;0.058862	2531.177;1973.865;1670.051	6;3;17	0.20107397860291332
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20192851_20201584_frame2_fft	8	3	0.176457;0.352914;0.470629	5663.319;3133.577;2309.720	6;3;2	0.2874175795796848
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20194311_20200107_frame1_fft	8	3	0.176501;0.353002;0.058834	3657.440;1828.350;1652.592	6;3;17	0.19446726469219494
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20200110_20205360_frame1_fft	8	3	0.176381;0.352952;0.058857	2349.172;2057.594;1434.982	6;3;17	0.20970434869734197
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20187140_20200328_frame3_fft	11	3	0.176448;0.352972;0.058841	6637.495;4021.399;3522.540	6;3;17	0.19729201868640361
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20205809_20213741_frame3_fft	8	3	0.176500;0.470625;0.353001	4800.048;2286.232;2120.597	6;2;3	0.29018952556844196
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20154547_20222041_frame_1_fft	57	3	0.176490;0.470590;0.117655	26600.905;14375.564;13904.834	6;2;8	0.238619765104338
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20222023_20227273_frame2_fft	8	3	0.176381;0.352952;0.058857	2356.621;2058.957;1473.138	6;3;17	0.2087179349336935
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20216213_20225594_frame_3_fft	8	3	0.176420;0.352947;0.058842	4225.279;3664.228;2596.422	6;3;17	0.20899251410342373
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20222044_20228977_frame_1_fft	8	3	0.176403;0.352950;0.058849	3100.403;2719.069;1926.247	6;3;17	0.2091443678323471
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20225597_20237528_frame_3_fft	9	3	0.176431;0.352946;0.058838	5351.367;4661.454;3294.160	6;3;17	0.20915415455549233
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20227497_20237529_frame1_fft	8	3	0.176435;0.352970;0.470594	5395.844;3394.714;3243.102	6;3;2	0.30551239434286825
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20234569_20242714_frame2_fft	8	3	0.176427;0.352977;0.470595	4365.917;2771.681;2641.945	6;3;2	0.30593366072126277
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20228980_20234587_frame_1_fft	8	3	0.176387;0.352952;0.058855	2514.972;2187.138;1539.682	6;3;17	0.20926379502072479
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20211759_20242713_frame_2_fft	8	3	0.176455;0.352943;0.058829	13879.043;12103.381;8524.854	6;3;17	0.20929899973025978
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20234590_20247031_frame_1_fft	8	3	0.176433;0.352946;0.058838	5558.405;4869.955;3420.240	6;3;17	0.20946213248378895
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20241284_20247032_frame3_fft	8	3	0.176409;0.352992;0.470598	3078.822;1965.520;1860.978	6;3;2	0.3059550130742673
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20239367_20250278_frame_3_fft	8	3	0.176427;0.352947;0.058840	4879.121;4284.007;3002.299	6;3;17	0.20956858912194368
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20247034_20253304_frame_1_fft	8	3	0.176396;0.352951;0.058852	2793.062;2463.521;1722.548	6;3;17	0.20970555788664805
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20242716_20254800_frame_2_fft	8	3	0.176432;0.352946;0.058838	5408.408;4736.995;3316.788	6;3;17	0.2095701100860922
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20261480_20270351_frame3_fft	8	3	0.176418;0.352948;0.058843	3962.512;3485.114;2454.123	6;3;17	0.2094105210884461
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20255925_20262807_frame_2_fft	8	3	0.176402;0.352950;0.058849	3081.045;2686.531;1871.545	6;3;17	0.2096906395703118
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20250281_20273942_frame_3_fft	8	3	0.176451;0.352944;0.058831	10564.929;9258.922;6469.863	6;3;17	0.20965854285552812
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20273945_20280623_frame_3_fft	8	3	0.176400;0.352950;0.058850	2970.954;2613.813;1817.334	6;3;17	0.2098825306288039
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20279296_20286739_frame2_fft	8	3	0.176407;0.352949;0.058847	3308.361;2917.667;2041.910	6;3;17	0.20967331475877057
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20253307_20277223_frame_1_fft	8	3	0.176451;0.352944;0.058831	10691.821;9365.234;6552.662	6;3;17	0.209603330779091
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20277226_20292370_frame_1_fft	8	3	0.176440;0.352945;0.058835	6774.748;5925.539;4138.733	6;3;17	0.20964570714507139
with_coding_region	5000	NC_073236.2	SCFR_NC_073236_2_20265972_20299017_frame_2_fft	11	3	0.176456;0.352943;0.058829	14764.622;12934.605;9020.586	6;3;17	0.20972755187889985
