frame,chromosome,shadow_start,shadow_end,strand,sequence_length,GC_percent,AT_percent,GC_stretch
3,NC_072373.2,211510912,211510913,+,1,100.0,0.0,3.0
3,NC_072373.2,211511900,211511978,+,78,53.846,46.154,7.0
-1,NC_072373.2,21152751,21152753,-,2,100.0,0.0,3.33333333333333
3,NC_072373.2,211528386,211528400,+,14,64.286,35.714,3.75
3,NC_072373.2,211531899,211531982,+,83,61.446,38.554,3.83333333333333
2,NC_072373.2,211532232,211532233,+,1,100.0,0.0,3.5
-2,NC_072373.2,21153200,21153202,-,2,50.0,50.0,4.0
1,NC_072373.2,211532931,211533000,+,69,52.174,47.826,3.0
-2,NC_072373.2,21153305,21153497,-,192,65.104,34.896,3.5
-2,NC_072373.2,21153917,21153919,-,2,100.0,0.0,4.0
-3,NC_072373.2,21154180,21154335,-,155,68.387,31.613,4.1
2,NC_072373.2,211543094,211543288,+,194,62.371,37.629,4.0
2,NC_072373.2,211547339,211547422,+,83,62.651,37.349,3.33333333333333
2,NC_072373.2,211547649,211547650,+,1,100.0,0.0,3.375
2,NC_072373.2,211548349,211548415,+,66,57.576,42.424,3.22222222222222
-2,NC_072373.2,211558622,211558764,-,142,53.521,46.479,3.22222222222222
-3,NC_072373.2,21155917,21156457,-,540,62.963,37.037,3.81818181818182
-2,NC_072373.2,211559255,211559333,-,78,55.128,44.872,4.0
-3,NC_072373.2,211559794,211559796,-,2,50.0,50.0,4.4
-2,NC_072373.2,211560011,211560174,-,163,64.417,35.583,4.45945945945946
-2,NC_072373.2,211561262,211561264,-,2,100.0,0.0,4.33333333333333
-1,NC_072373.2,211562340,211562458,-,118,43.22,56.78,6.0
-1,NC_072373.2,211565370,211565433,-,63,74.603,25.397,3.83333333333333
1,NC_072373.2,211565876,211565973,+,97,48.454,51.546,3.88888888888889
-2,NC_072373.2,21156752,21156785,-,33,66.667,33.333,4.75
-2,NC_072373.2,21157094,21157202,-,108,65.741,34.259,3.57142857142857
1,NC_072373.2,211572412,211572417,+,5,60.0,40.0,4.0
2,NC_072373.2,211573367,211573498,+,131,56.489,43.511,4.83333333333333
1,NC_072373.2,211573703,211573704,+,1,100.0,0.0,3.0
3,NC_072373.2,211574965,211574966,+,1,100.0,0.0,3.33333333333333
3,NC_072373.2,211576292,211576316,+,24,62.5,37.5,3.0
2,NC_072373.2,211577011,211577107,+,96,56.25,43.75,3.5
3,NC_072373.2,211577486,211577510,+,24,50.0,50.0,4.0
2,NC_072373.2,211578073,211578223,+,150,52.0,48.0,4.0
3,NC_072373.2,211578509,211578644,+,135,51.852,48.148,3.83333333333333
3,NC_072373.2,211578509,211578644,+,135,51.852,48.148,3.25
2,NC_072373.2,211579285,211579516,+,231,47.186,52.814,4.26315789473684
3,NC_072373.2,211580136,211580141,+,5,40.0,60.0,4.5
-3,NC_072373.2,21157999,21158077,-,78,64.103,35.897,3.77777777777778
1,NC_072373.2,211581556,211581666,+,110,52.727,47.273,3.0
3,NC_072373.2,211583750,211583762,+,12,58.333,41.667,3.35714285714286
1,NC_072373.2,211584066,211584087,+,21,57.143,42.857,4.27272727272727
3,NC_072373.2,211585427,211585601,+,174,55.172,44.828,3.5
3,NC_072373.2,211585844,211585865,+,21,61.905,38.095,3.11111111111111
3,NC_072373.2,211589381,211589420,+,39,48.718,51.282,3.42105263157895
2,NC_072373.2,211593298,211593391,+,93,51.613,48.387,6.22222222222222
2,NC_072373.2,211594070,211594123,+,53,64.151,35.849,3.0
2,NC_072373.2,211595931,211595932,+,1,100.0,0.0,3.0
2,NC_072373.2,211597126,211597186,+,60,55.0,45.0,3.57142857142857
-3,NC_072373.2,21160369,21160400,-,31,61.29,38.71,3.0
-3,NC_072373.2,21160609,21160916,-,307,62.215,37.785,4.4
2,NC_072373.2,211606659,211606807,+,148,77.027,22.973,3.33333333333333
-1,NC_072373.2,21161058,21161060,-,2,50.0,50.0,5.0
1,NC_072373.2,211615009,211615038,+,29,44.828,55.172,4.0
1,NC_072373.2,211617042,211617075,+,33,48.485,51.515,3.0
3,NC_072373.2,211618722,211618799,+,77,42.857,57.143,7.45283018867925
3,NC_072373.2,211618999,211619000,+,1,100.0,0.0,3.0
2,NC_072373.2,211619537,211619680,+,143,41.259,58.741,4.0
-1,NC_072373.2,21161985,21161987,-,2,100.0,0.0,4.53333333333333
2,NC_072373.2,211623244,211623319,+,75,45.333,54.667,4.0
2,NC_072373.2,2116412,2116465,+,53,24.528,75.472,3.0
3,NC_072373.2,211624199,211624247,+,48,43.75,56.25,4.07692307692308
3,NC_072373.2,211624492,211624505,+,13,38.462,61.538,3.5
1,NC_072373.2,211629213,211629234,+,21,57.143,42.857,4.0
2,NC_072373.2,211629490,211629502,+,12,66.667,33.333,5.1
1,NC_072373.2,211630141,211630179,+,38,50.0,50.0,3.0
-2,NC_072373.2,21163112,21163215,-,103,66.99,33.01,3.0
2,NC_072373.2,211631587,211631602,+,15,40.0,60.0,4.0
3,NC_072373.2,211632675,211632680,+,5,60.0,40.0,4.5
1,NC_072373.2,211632879,211632915,+,36,50.0,50.0,4.0
1,NC_072373.2,211637645,211637646,+,1,100.0,0.0,4.83333333333333
3,NC_072373.2,211639235,211639349,+,114,42.105,57.895,3.625
2,NC_072373.2,211640099,211640119,+,20,35.0,65.0,3.8
3,NC_072373.2,211641758,211641842,+,84,44.048,55.952,4.22222222222222
1,NC_072373.2,211642389,211642428,+,39,46.154,53.846,4.66666666666667
-2,NC_072373.2,21164267,21164269,-,2,100.0,0.0,4.33333333333333
1,NC_072373.2,211643277,211643340,+,63,42.857,57.143,3.0
2,NC_072373.2,211643542,211643560,+,18,38.889,61.111,3.46666666666667
2,NC_072373.2,211643859,211643920,+,61,54.098,45.902,4.0
3,NC_072373.2,211645932,211646063,+,131,37.405,62.595,4.14285714285714
2,NC_072373.2,211647247,211647271,+,24,58.333,41.667,5.8
3,NC_072373.2,211648657,211648658,+,1,100.0,0.0,3.33333333333333
3,NC_072373.2,211649662,211649663,+,1,100.0,0.0,3.66666666666667
1,NC_072373.2,211651007,211651008,+,1,100.0,0.0,7.5
1,NC_072373.2,211651414,211651419,+,5,60.0,40.0,3.375
3,NC_072373.2,211651864,211651865,+,1,100.0,0.0,4.0
3,NC_072373.2,211652410,211652411,+,1,100.0,0.0,3.0
2,NC_072373.2,211652899,211652929,+,30,53.333,46.667,4.79310344827586
2,NC_072373.2,211654240,211654252,+,12,33.333,66.667,5.0
2,NC_072373.2,211654833,211654834,+,1,100.0,0.0,3.5
2,NC_072373.2,211655071,211655197,+,126,49.206,50.794,3.5
2,NC_072373.2,211655743,211655764,+,21,66.667,33.333,3.45454545454545
-2,NC_072373.2,21165599,21165626,-,27,66.667,33.333,4.25
3,NC_072373.2,211656545,211656563,+,18,61.111,38.889,4.0
2,NC_072373.2,211658857,211658887,+,30,50.0,50.0,4.0
2,NC_072373.2,211659904,211659919,+,15,40.0,60.0,3.75
1,NC_072373.2,211660395,211660443,+,48,33.333,66.667,6.0
3,NC_072373.2,211661219,211661363,+,144,29.861,70.139,5.0
-2,NC_072373.2,21166106,21166108,-,2,100.0,0.0,3.33333333333333
3,NC_072373.2,211661743,211661750,+,7,57.143,42.857,4.0
3,NC_072373.2,211661743,211661750,+,7,57.143,42.857,3.0
3,NC_072373.2,211662893,211663019,+,126,36.508,63.492,4.0
3,NC_072373.2,211663359,211663409,+,50,50.0,50.0,4.46666666666667
2,NC_072373.2,211664347,211664473,+,126,42.063,57.937,4.54545454545455
2,NC_072373.2,211665020,211665172,+,152,47.368,52.632,3.16666666666667
1,NC_072373.2,211666082,211666167,+,85,50.588,49.412,3.4
2,NC_072373.2,211668091,211668154,+,63,46.032,53.968,3.66666666666667
1,NC_072373.2,211668660,211668765,+,105,41.905,58.095,4.25
3,NC_072373.2,211669830,211669919,+,89,50.562,49.438,4.28571428571429
2,NC_072373.2,211670633,211670644,+,11,54.545,45.455,3.0
1,NC_072373.2,211670863,211670892,+,29,31.034,68.966,3.82051282051282
1,NC_072373.2,211670863,211670892,+,29,31.034,68.966,5.63636363636364
3,NC_072373.2,211671887,211671962,+,75,45.333,54.667,4.07692307692308
2,NC_072373.2,211672685,211672750,+,65,53.846,46.154,5.25
1,NC_072373.2,211674954,211675005,+,51,58.824,41.176,4.14285714285714
1,NC_072373.2,211674954,211675005,+,51,58.824,41.176,3.72727272727273
2,NC_072373.2,211675253,211675321,+,68,50.0,50.0,3.0
3,NC_072373.2,211675812,211675886,+,74,60.811,39.189,4.0
1,NC_072373.2,211677505,211677618,+,113,50.442,49.558,3.85714285714286
2,NC_072373.2,211678578,211678618,+,40,47.5,52.5,5.25925925925926
1,NC_072373.2,211687608,211687710,+,102,50.98,49.02,3.0
3,NC_072373.2,211688375,211688399,+,24,45.833,54.167,3.0
1,NC_072373.2,211688964,211689000,+,36,41.667,58.333,3.0
-1,NC_072373.2,21168978,21169026,-,48,56.25,43.75,4.42105263157895
2,NC_072373.2,211690144,211690246,+,102,51.961,48.039,3.0
1,NC_072373.2,211692051,211692174,+,123,52.846,47.154,4.15384615384615
2,NC_072373.2,211693759,211693888,+,129,52.713,47.287,4.0
2,NC_072373.2,211694657,211694677,+,20,45.0,55.0,4.6
3,NC_072373.2,211695402,211695563,+,161,41.615,58.385,3.5
1,NC_072373.2,211696406,211696407,+,1,100.0,0.0,3.6
2,NC_072373.2,211697044,211697086,+,42,42.857,57.143,3.38461538461538
2,NC_072373.2,211697736,211697737,+,1,100.0,0.0,3.0
3,NC_072373.2,211698779,211698893,+,114,45.614,54.386,4.38461538461539
3,NC_072373.2,211699381,211699478,+,97,58.763,41.237,3.0
2,NC_072373.2,211701204,211701205,+,1,100.0,0.0,4.0
2,NC_072373.2,211701781,211701799,+,18,66.667,33.333,4.71428571428571
2,NC_072373.2,211702645,211702708,+,63,53.968,46.032,3.33333333333333
2,NC_072373.2,211702891,211703062,+,171,57.31,42.69,3.0
2,NC_072373.2,211704072,211704100,+,28,53.571,46.429,3.33333333333333
3,NC_072373.2,211705886,211705919,+,33,66.667,33.333,3.0
1,NC_072373.2,211706248,211706409,+,161,55.28,44.72,3.33333333333333
3,NC_072373.2,211706540,211706561,+,21,66.667,33.333,3.76923076923077
1,NC_072373.2,211709791,211709835,+,44,54.545,45.455,4.375
3,NC_072373.2,211710056,211710095,+,39,61.538,38.462,3.0
2,NC_072373.2,211710888,211710931,+,43,55.814,44.186,3.0
1,NC_072373.2,2117227,2117241,+,14,7.143,92.857,4.14285714285714
3,NC_072373.2,211711571,211711628,+,57,47.368,52.632,4.0
2,NC_072373.2,211712042,211712089,+,47,51.064,48.936,3.66666666666667
1,NC_072373.2,211712545,211712556,+,11,63.636,36.364,3.0
3,NC_072373.2,211715123,211715192,+,69,56.522,43.478,4.0
2,NC_072373.2,211716262,211716313,+,51,50.98,49.02,3.25
2,NC_072373.2,211716973,211717156,+,183,45.902,54.098,3.0
3,NC_072373.2,211719369,211719395,+,26,46.154,53.846,5.0
2,NC_072373.2,211720048,211720141,+,93,58.065,41.935,3.66666666666667
2,NC_072373.2,211721023,211721044,+,21,57.143,42.857,6.76923076923077
2,NC_072373.2,211721662,211721689,+,27,74.074,25.926,4.15384615384615
1,NC_072373.2,211722617,211722672,+,55,36.364,63.636,3.42857142857143
3,NC_072373.2,211723252,211723463,+,211,54.976,45.024,5.0
1,NC_072373.2,211723746,211723764,+,18,66.667,33.333,3.4
3,NC_072373.2,211727798,211728014,+,216,50.926,49.074,3.71428571428571
1,NC_072373.2,211728741,211728795,+,54,66.667,33.333,4.25
1,NC_072373.2,211729880,211729881,+,1,100.0,0.0,3.0
2,NC_072373.2,211730442,211730443,+,1,100.0,0.0,5.5
2,NC_072373.2,211732083,211732246,+,163,55.828,44.172,3.0
3,NC_072373.2,211735255,211735367,+,112,49.107,50.893,3.0
3,NC_072373.2,211738622,211738664,+,42,57.143,42.857,4.66666666666667
2,NC_072373.2,211739876,211739878,+,2,50.0,50.0,5.28571428571429
-1,NC_072373.2,21178557,21178830,-,273,66.3,33.7,5.07142857142857
-1,NC_072373.2,21180336,21180421,-,85,72.941,27.059,3.75
1,NC_072373.2,2118218,2118288,+,70,30.0,70.0,3.93333333333333
-2,NC_072373.2,21180896,21180928,-,32,81.25,18.75,4.41666666666667
-3,NC_072373.2,21181846,21181849,-,3,66.667,33.333,3.6
1,NC_072373.2,211867037,211867038,+,1,100.0,0.0,3.22222222222222
-2,NC_072373.2,21189560,21189647,-,87,62.069,37.931,3.0
-2,NC_072373.2,21189998,21190298,-,300,67.333,32.667,4.0
2,NC_072373.2,211901236,211901512,+,276,55.797,44.203,5.0
1,NC_072373.2,211902618,211902648,+,30,73.333,26.667,4.22727272727273
1,NC_072373.2,211903935,211904097,+,162,67.284,32.716,4.0
1,NC_072373.2,211905395,211905396,+,1,100.0,0.0,5.22222222222222
-2,NC_072373.2,21190562,21190659,-,97,75.258,24.742,4.1
-3,NC_072373.2,21190843,21191024,-,181,69.061,30.939,5.25
3,NC_072373.2,211910066,211910174,+,108,61.111,38.889,3.5
1,NC_072373.2,211910640,211910790,+,150,63.333,36.667,3.0
1,NC_072373.2,211911686,211911864,+,178,56.742,43.258,3.0
-1,NC_072373.2,21191184,21191290,-,106,70.755,29.245,3.2
-2,NC_072373.2,21191783,21191811,-,28,64.286,35.714,3.5
-2,NC_072373.2,21191783,21191811,-,28,64.286,35.714,3.83333333333333
1,NC_072373.2,211919600,211919601,+,1,100.0,0.0,4.0
-1,NC_072373.2,21192828,21192950,-,122,63.115,36.885,3.55555555555556
3,NC_072373.2,211932155,211932221,+,66,68.182,31.818,4.05882352941176
3,NC_072373.2,211932806,211932851,+,45,64.444,35.556,5.25
3,NC_072373.2,211935704,211935773,+,69,68.116,31.884,3.84615384615385
-2,NC_072373.2,21193601,21193603,-,2,100.0,0.0,3.86363636363636
2,NC_072373.2,211936702,211936846,+,144,67.361,32.639,4.4
-1,NC_072373.2,21193677,21193831,-,154,63.636,36.364,3.66666666666667
1,NC_072373.2,211938888,211938909,+,21,66.667,33.333,5.5
3,NC_072373.2,211939043,211939178,+,135,62.222,37.778,4.0
1,NC_072373.2,211940465,211940466,+,1,100.0,0.0,6.16666666666667
1,NC_072373.2,211942870,211943109,+,239,58.577,41.423,7.57142857142857
2,NC_072373.2,211944751,211944949,+,198,65.657,34.343,4.0
3,NC_072373.2,211944959,211945241,+,282,56.738,43.262,3.66666666666667
2,NC_072373.2,211945876,211945981,+,105,61.905,38.095,3.5
1,NC_072373.2,211946798,211946799,+,1,100.0,0.0,4.66666666666667
1,NC_072373.2,211947727,211947792,+,65,58.462,41.538,3.67441860465116
-2,NC_072373.2,21195677,21195704,-,27,62.963,37.037,4.0
-1,NC_072373.2,21196122,21196124,-,2,100.0,0.0,5.5
3,NC_072373.2,211962712,211962713,+,1,100.0,0.0,3.33333333333333
1,NC_072373.2,211964952,211965009,+,57,70.175,29.825,4.0
-1,NC_072373.2,21196476,21196671,-,195,64.615,35.385,4.33333333333333
2,NC_072373.2,2119801,2119813,+,12,50.0,50.0,4.0
3,NC_072373.2,211966814,211966871,+,57,52.632,47.368,3.27272727272727
3,NC_072373.2,211968068,211968086,+,18,72.222,27.778,4.0
-3,NC_072373.2,21196849,21197056,-,207,67.15,32.85,7.22222222222222
2,NC_072373.2,211972927,211973176,+,249,55.823,44.177,4.16666666666667
-3,NC_072373.2,21197368,21197425,-,57,71.93,28.07,3.94444444444444
2,NC_072373.2,211980530,211980586,+,56,66.071,33.929,3.125
-2,NC_072373.2,21198128,21198188,-,60,75.0,25.0,3.0
-2,NC_072373.2,21198569,21198644,-,75,60.0,40.0,3.0
-3,NC_072373.2,21199030,21199032,-,2,100.0,0.0,3.66666666666667
3,NC_072373.2,2120018,2120027,+,9,33.333,66.667,4.06666666666667
1,NC_072373.2,2120982,2121030,+,48,35.417,64.583,4.0
-2,NC_072373.2,21208205,21208334,-,129,55.814,44.186,3.66666666666667
-1,NC_072373.2,212085204,212085363,-,159,54.717,45.283,4.625
-1,NC_072373.2,21209643,21209724,-,81,66.667,33.333,4.33333333333333
-3,NC_072373.2,21211570,21212717,-,1147,43.592,56.408,5.0
-1,NC_072373.2,212117700,212117821,-,121,57.851,42.149,5.0
-2,NC_072373.2,212120120,212120270,-,150,43.333,56.667,4.0
-3,NC_072373.2,212128696,212129105,-,409,54.279,45.721,3.88888888888889
-1,NC_072373.2,21213705,21213801,-,96,64.583,35.417,5.30769230769231
-2,NC_072373.2,21213890,21214223,-,333,65.766,34.234,3.66666666666667
-2,NC_072373.2,21214856,21214994,-,138,69.565,30.435,3.0
-1,NC_072373.2,21215691,21215859,-,168,72.024,27.976,3.375
-1,NC_072373.2,212184333,212184582,-,249,71.084,28.916,4.0
-1,NC_072373.2,212184333,212184582,-,249,71.084,28.916,3.33333333333333
-3,NC_072373.2,212185591,212185690,-,99,66.667,33.333,3.75
-3,NC_072373.2,212185591,212185690,-,99,66.667,33.333,3.0
-1,NC_072373.2,212186298,212186392,-,94,55.319,44.681,3.625
-3,NC_072373.2,212188963,212189239,-,276,64.855,35.145,4.5
-1,NC_072373.2,21222201,21222399,-,198,59.596,40.404,3.57142857142857
-2,NC_072373.2,21222572,21222663,-,91,61.538,38.462,4.0
-2,NC_072373.2,21223385,21223559,-,174,64.943,35.057,3.0
-2,NC_072373.2,21224216,21224420,-,204,62.745,37.255,5.0
-3,NC_072373.2,21224635,21224782,-,147,63.946,36.054,3.5
2,NC_072373.2,2122695,2122696,+,1,100.0,0.0,3.0
-3,NC_072373.2,21225301,21225316,-,15,80.0,20.0,3.0
-1,NC_072373.2,21226350,21226563,-,213,54.46,45.54,3.0
-3,NC_072373.2,21227191,21227371,-,180,48.889,51.111,4.5
-2,NC_072373.2,21227882,21227999,-,117,50.427,49.573,4.0
-2,NC_072373.2,21231788,21231803,-,15,46.667,53.333,4.13636363636364
-2,NC_072373.2,21231788,21231803,-,15,46.667,53.333,4.16666666666667
-3,NC_072373.2,21232321,21232426,-,105,52.381,47.619,3.6875
-2,NC_072373.2,21233030,21233210,-,180,51.111,48.889,3.33333333333333
-1,NC_072373.2,21236889,21236904,-,15,46.667,53.333,3.71428571428571
-3,NC_072373.2,21237517,21237532,-,15,46.667,53.333,7.16666666666667
-2,NC_072373.2,21238181,21238331,-,150,58.0,42.0,4.84615384615385
-1,NC_072373.2,21238854,21239172,-,318,57.547,42.453,4.0
-3,NC_072373.2,21239677,21239797,-,120,54.167,45.833,3.66666666666667
-3,NC_072373.2,21242872,21243274,-,402,55.721,44.279,4.75675675675676
-3,NC_072373.2,21243574,21243841,-,267,59.176,40.824,3.0
-2,NC_072373.2,21244184,21244205,-,21,57.143,42.857,3.0
-2,NC_072373.2,21244823,21245114,-,291,65.979,34.021,3.8
-2,NC_072373.2,212450237,212450267,-,30,46.667,53.333,3.0
-1,NC_072373.2,212450580,212450706,-,126,58.73,41.27,6.75
-2,NC_072373.2,212451260,212451303,-,43,60.465,39.535,6.0
-3,NC_072373.2,21245659,21245803,-,144,60.417,39.583,3.77777777777778
-3,NC_072373.2,21245659,21245803,-,144,60.417,39.583,4.33333333333333
-3,NC_072373.2,212461861,212461927,-,66,59.091,40.909,3.0
-3,NC_072373.2,212465182,212465297,-,115,60.87,39.13,4.0
-1,NC_072373.2,21248352,21248379,-,27,70.37,29.63,3.0
-2,NC_072373.2,21248618,21248864,-,246,64.634,35.366,3.0
-3,NC_072373.2,212495788,212495842,-,54,61.111,38.889,6.0
-1,NC_072373.2,21249699,21249942,-,243,65.432,34.568,4.0
-3,NC_072373.2,21250984,21251332,-,348,65.23,34.77,4.0
-2,NC_072373.2,21251567,21251684,-,117,63.248,36.752,3.75
-1,NC_072373.2,21252033,21252042,-,9,77.778,22.222,3.81818181818182
-1,NC_072373.2,21252357,21252687,-,330,63.333,36.667,3.0
-3,NC_072373.2,21253051,21253180,-,129,63.566,36.434,3.0
-1,NC_072373.2,212539086,212539088,-,2,100.0,0.0,3.0
-2,NC_072373.2,21254621,21254831,-,210,65.714,34.286,4.54545454545455
-1,NC_072373.2,21254874,21255103,-,229,65.066,34.934,3.16666666666667
-2,NC_072373.2,21255335,21255425,-,90,72.222,27.778,5.0
-2,NC_072373.2,21256187,21256217,-,30,76.667,23.333,3.0
-2,NC_072373.2,21257147,21257399,-,252,63.095,36.905,4.0
-2,NC_072373.2,21258614,21258689,-,75,57.333,42.667,3.0
-1,NC_072373.2,21259980,21259995,-,15,66.667,33.333,4.14285714285714
-2,NC_072373.2,212604434,212604477,-,43,62.791,37.209,3.8
-2,NC_072373.2,212604434,212604477,-,43,62.791,37.209,4.16666666666667
-2,NC_072373.2,21262784,21262808,-,24,58.333,41.667,3.5
-2,NC_072373.2,21267182,21267221,-,39,64.103,35.897,4.5
-2,NC_072373.2,21271733,21271814,-,81,49.383,50.617,4.4
-2,NC_072373.2,212722781,212722916,-,135,52.593,47.407,3.5
-2,NC_072373.2,212722967,212723111,-,144,79.167,20.833,5.0
-2,NC_072373.2,21274625,21274682,-,57,56.14,43.86,3.5
-1,NC_072373.2,21281292,21281331,-,39,61.538,38.462,3.0
-3,NC_072373.2,21284695,21284770,-,75,49.333,50.667,6.71428571428571
-3,NC_072373.2,21285853,21285883,-,30,33.333,66.667,3.0
-2,NC_072373.2,21286964,21287000,-,36,41.667,58.333,3.63636363636364
-1,NC_072373.2,21287994,21288117,-,123,39.024,60.976,3.0
-3,NC_072373.2,213011515,213011579,-,64,62.5,37.5,4.77777777777778
3,NC_072373.2,2131031,2131070,+,39,28.205,71.795,4.15384615384615
-3,NC_072373.2,21309592,21309685,-,93,59.14,40.86,4.0
1,NC_072373.2,2131239,2131269,+,30,36.667,63.333,4.5
-2,NC_072373.2,213142262,213142415,-,153,64.052,35.948,3.75
-2,NC_072373.2,21314684,21314789,-,105,68.571,31.429,3.92307692307692
-3,NC_072373.2,213149635,213149740,-,105,64.762,35.238,3.4
-3,NC_072373.2,21316858,21317035,-,177,48.588,51.412,4.22222222222222
-3,NC_072373.2,213173980,213174032,-,52,61.538,38.462,4.1
-2,NC_072373.2,21317570,21317621,-,51,68.627,31.373,3.0
-1,NC_072373.2,213181746,213181923,-,177,60.452,39.548,4.25
-3,NC_072373.2,21318289,21318466,-,177,66.667,33.333,4.0
-3,NC_072373.2,213185992,213185994,-,2,100.0,0.0,3.0
-1,NC_072373.2,213187437,213187486,-,49,67.347,32.653,3.625
-1,NC_072373.2,21319032,21319197,-,165,63.636,36.364,3.85714285714286
-3,NC_072373.2,213193654,213193778,-,124,66.129,33.871,3.0
-2,NC_072373.2,21319463,21319859,-,396,64.646,35.354,5.85714285714286
2,NC_072373.2,2132156,2132206,+,50,24.0,76.0,5.875
-1,NC_072373.2,21320226,21320577,-,351,75.214,24.786,4.2
-3,NC_072373.2,213202351,213202414,-,63,65.079,34.921,3.0
-3,NC_072373.2,213203998,213204000,-,2,50.0,50.0,3.0
-2,NC_072373.2,213204671,213204687,-,16,75.0,25.0,3.33333333333333
-2,NC_072373.2,213207272,213207686,-,414,62.802,37.198,3.0
-1,NC_072373.2,213208077,213208148,-,71,70.423,29.577,4.76666666666667
-3,NC_072373.2,213210238,213210240,-,2,50.0,50.0,4.125
-1,NC_072373.2,21321078,21321534,-,456,69.298,30.702,3.0
-3,NC_072373.2,213215041,213215129,-,88,69.318,30.682,3.38297872340426
-1,NC_072373.2,213216483,213216583,-,100,68.0,32.0,3.0
-2,NC_072373.2,213217916,213218118,-,202,60.396,39.604,3.33333333333333
-1,NC_072373.2,213219393,213219448,-,55,50.909,49.091,3.96
-1,NC_072373.2,213220488,213220684,-,196,55.102,44.898,3.6
-3,NC_072373.2,213223432,213223676,-,244,63.934,36.066,3.8
-3,NC_072373.2,213224185,213224596,-,411,57.421,42.579,4.12857142857143
-1,NC_072373.2,213226527,213226917,-,390,60.256,39.744,3.75
-3,NC_072373.2,213229630,213229946,-,316,55.38,44.62,3.33333333333333
-3,NC_072373.2,213235039,213235118,-,79,67.089,32.911,4.2
-3,NC_072373.2,213235039,213235118,-,79,67.089,32.911,3.5
-3,NC_072373.2,213239347,213239473,-,126,57.937,42.063,3.0
-2,NC_072373.2,213240851,213240887,-,36,72.222,27.778,3.96
-1,NC_072373.2,213254622,213254624,-,2,100.0,0.0,3.8
-1,NC_072373.2,213255240,213255456,-,216,57.407,42.593,3.5
-3,NC_072373.2,213262171,213262474,-,303,59.406,40.594,3.7
2,NC_072373.2,213399622,213400426,+,804,78.358,21.642,3.0
3,NC_072373.2,213408795,213408851,+,56,41.071,58.929,3.0
1,NC_072373.2,213412360,213412500,+,140,52.857,47.143,4.33333333333333
3,NC_072373.2,213415194,213415394,+,200,60.0,40.0,3.84615384615385
1,NC_072373.2,213415680,213415767,+,87,48.276,51.724,3.66666666666667
3,NC_072373.2,213417168,213417197,+,29,31.034,68.966,3.5
1,NC_072373.2,213421389,213421476,+,87,55.172,44.828,5.52631578947368
1,NC_072373.2,213424324,213424326,+,2,50.0,50.0,3.0
2,NC_072373.2,213424785,213424786,+,1,100.0,0.0,3.4
3,NC_072373.2,213425735,213425864,+,129,54.264,45.736,5.25
3,NC_072373.2,213427883,213427985,+,102,55.882,44.118,4.0
-2,NC_072373.2,213438911,213438984,-,73,69.863,30.137,3.5
-2,NC_072373.2,213440633,213440646,-,13,69.231,30.769,4.0
-2,NC_072373.2,213442043,213442109,-,66,54.545,45.455,3.625
-2,NC_072373.2,213442628,213442659,-,31,54.839,45.161,5.875
-2,NC_072373.2,213443309,213443311,-,2,100.0,0.0,4.2258064516129
-1,NC_072373.2,213443655,213443680,-,25,48.0,52.0,3.0
-2,NC_072373.2,213445397,213445551,-,154,55.844,44.156,3.0
-2,NC_072373.2,213448880,213448882,-,2,100.0,0.0,3.5
-3,NC_072373.2,213449044,213449204,-,160,58.75,41.25,4.0
-3,NC_072373.2,213455596,213455704,-,108,60.185,39.815,3.14285714285714
-2,NC_072373.2,213456398,213456623,-,225,51.111,48.889,4.5625
-3,NC_072373.2,213457759,213457799,-,40,65.0,35.0,4.0
-3,NC_072373.2,213461731,213461956,-,225,56.0,44.0,4.8
-1,NC_072373.2,213464370,213464455,-,85,65.882,34.118,3.72727272727273
-1,NC_072373.2,213465342,213465344,-,2,100.0,0.0,3.5
-3,NC_072373.2,213478240,213478259,-,19,68.421,31.579,3.75
-3,NC_072373.2,213478750,213478760,-,10,70.0,30.0,3.8
-1,NC_072373.2,213480747,213480879,-,132,59.091,40.909,4.5
-3,NC_072373.2,213481132,213481217,-,85,60.0,40.0,3.0
-1,NC_072373.2,213482658,213482660,-,2,100.0,0.0,5.42857142857143
-2,NC_072373.2,213489623,213489690,-,67,61.194,38.806,4.57142857142857
-2,NC_072373.2,213491606,213491643,-,37,64.865,35.135,3.0
-2,NC_072373.2,213495395,213495397,-,2,100.0,0.0,4.0
-2,NC_072373.2,213495560,213495678,-,118,68.644,31.356,5.0
-3,NC_072373.2,213497896,213497980,-,84,57.143,42.857,4.0
-1,NC_072373.2,213499560,213499632,-,72,50.0,50.0,3.75
-2,NC_072373.2,213501527,213501555,-,28,60.714,39.286,3.66666666666667
-3,NC_072373.2,213503761,213503767,-,6,50.0,50.0,3.0
-2,NC_072373.2,213506489,213506613,-,124,58.065,41.935,3.25
-1,NC_072373.2,213529164,213529229,-,65,56.923,43.077,3.65
-2,NC_072373.2,213559499,213559548,-,49,55.102,44.898,5.16666666666667
-2,NC_072373.2,213562523,213562554,-,31,61.29,38.71,3.75
-2,NC_072373.2,213566015,213566319,-,304,58.882,41.118,4.0
-1,NC_072373.2,213566100,213566106,-,6,83.333,16.667,3.45454545454545
-3,NC_072373.2,213568201,213568203,-,2,100.0,0.0,3.5
-3,NC_072373.2,213569512,213569549,-,37,70.27,29.73,3.0
