frame,chromosome,shadow_start,shadow_end,strand,sequence_length,GC_percent,AT_percent,GC_stretch
2,NC_073224.2,230883364,230883371,+,7,28.571,71.429,4.0
3,NC_073224.2,230883656,230883812,+,156,56.41,43.59,4.76923076923077
1,NC_073224.2,230884761,230884841,+,80,63.75,36.25,3.66666666666667
3,NC_073224.2,230885336,230885437,+,101,63.366,36.634,3.83333333333333
1,NC_073224.2,230887365,230887589,+,224,61.161,38.839,3.33333333333333
1,NC_073224.2,230888226,230888278,+,52,65.385,34.615,4.0
-3,NC_073224.2,230892077,230892197,-,120,55.0,45.0,3.44444444444444
-3,NC_073224.2,230894184,230894552,-,368,63.859,36.141,5.75
-2,NC_073224.2,230894712,230894751,-,39,64.103,35.897,4.25
-2,NC_073224.2,230895019,230895033,-,14,64.286,35.714,3.0
-3,NC_073224.2,230895867,230896205,-,338,57.988,42.012,3.88888888888889
-2,NC_073224.2,230896463,230896536,-,73,60.274,39.726,3.5
-2,NC_073224.2,230896747,230896770,-,23,73.913,26.087,3.0
-3,NC_073224.2,230897547,230897738,-,191,70.681,29.319,4.66666666666667
-3,NC_073224.2,230897864,230897945,-,81,72.84,27.16,4.53846153846154
-2,NC_073224.2,230898249,230898399,-,150,66.0,34.0,3.86363636363636
-2,NC_073224.2,230898246,230898399,-,153,66.013,33.987,3.0
-3,NC_073224.2,230898380,230898575,-,195,63.59,36.41,3.66666666666667
-1,NC_073224.2,230898879,230899300,-,421,62.47,37.53,3.0
-3,NC_073224.2,230899070,230899103,-,33,63.636,36.364,5.0
-2,NC_073224.2,230900301,230900370,-,69,65.217,34.783,3.0
-2,NC_073224.2,230901456,230901480,-,24,79.167,20.833,3.2
-2,NC_073224.2,230903132,230903154,-,22,81.818,18.182,3.25
-1,NC_073224.2,230903440,230903452,-,12,66.667,33.333,4.4
-2,NC_073224.2,23090988,23091000,-,12,66.667,33.333,5.28571428571429
-1,NC_073224.2,230908567,230908576,-,9,66.667,33.333,3.33333333333333
-3,NC_073224.2,231012090,231012158,-,68,58.824,41.176,4.4
-1,NC_073224.2,231012090,231012109,-,19,52.632,47.368,4.8
-1,NC_073224.2,231013320,231013399,-,79,63.291,36.709,3.9
-3,NC_073224.2,231013320,231013343,-,23,56.522,43.478,4.55555555555556
-2,NC_073224.2,231013320,231013353,-,33,63.636,36.364,3.5
-2,NC_073224.2,231013854,231013890,-,36,19.444,80.556,4.3125
-2,NC_073224.2,231014060,231014088,-,28,42.857,57.143,4.0
-3,NC_073224.2,231014569,231014609,-,40,60.0,40.0,4.0
-3,NC_073224.2,231015235,231015263,-,28,64.286,35.714,3.33333333333333
-3,NC_073224.2,231017742,231017879,-,137,68.613,31.387,3.0
-1,NC_073224.2,231023123,231023143,-,20,65.0,35.0,3.4
-1,NC_073224.2,231024088,231024112,-,24,58.333,41.667,4.75
-3,NC_073224.2,231026744,231026807,-,63,65.079,34.921,3.0
-2,NC_073224.2,231028434,231028482,-,48,70.833,29.167,3.0
-2,NC_073224.2,231029401,231029718,-,317,62.145,37.855,3.8
-1,NC_073224.2,231036394,231036865,-,471,74.31,25.69,7.0
-3,NC_073224.2,231043618,231043685,-,67,43.284,56.716,3.8
-3,NC_073224.2,231045954,231046013,-,59,45.763,54.237,3.6
-3,NC_073224.2,231052243,231052265,-,22,31.818,68.182,3.33333333333333
-1,NC_073224.2,231055319,231055339,-,20,35.0,65.0,4.42857142857143
-2,NC_073224.2,231058282,231058317,-,35,31.429,68.571,3.5
-1,NC_073224.2,231071930,231072091,-,161,49.068,50.932,8.5
-1,NC_073224.2,231071797,231072091,-,294,48.639,51.361,5.0
3,NC_073224.2,23107517,23107545,+,28,75.0,25.0,4.5
3,NC_073224.2,23107952,23108045,+,93,36.559,63.441,3.0
3,NC_073224.2,23107952,23108061,+,109,37.615,62.385,5.52631578947368
-3,NC_073224.2,231086156,231086381,-,225,81.778,18.222,3.8125
3,NC_073224.2,23117507,23117574,+,67,32.836,67.164,3.0
-2,NC_073224.2,231252656,231252702,-,46,60.87,39.13,3.8
-3,NC_073224.2,23125557,23125631,-,74,27.027,72.973,6.28571428571429
-2,NC_073224.2,23125557,23125581,-,24,41.667,58.333,3.875
-3,NC_073224.2,23126360,23126372,-,12,25.0,75.0,5.0
-2,NC_073224.2,231264255,231264486,-,231,54.113,45.887,5.25
-2,NC_073224.2,23127284,23127303,-,19,52.632,47.368,3.6
-2,NC_073224.2,23127635,23127771,-,136,23.529,76.471,3.0
-1,NC_073224.2,23132554,23132566,-,12,33.333,66.667,4.0
-3,NC_073224.2,23135265,23135339,-,74,37.838,62.162,5.0
-1,NC_073224.2,231360075,231360439,-,364,61.264,38.736,4.0
-3,NC_073224.2,231361525,231361733,-,208,55.288,44.712,3.0
-2,NC_073224.2,231377082,231377178,-,96,59.375,40.625,6.5625
-3,NC_073224.2,231379109,231379169,-,60,56.667,43.333,3.66666666666667
-3,NC_073224.2,231379119,231379169,-,50,52.0,48.0,4.0
-3,NC_073224.2,231383660,231383699,-,39,53.846,46.154,4.0
-1,NC_073224.2,231386350,231386371,-,21,47.619,52.381,4.5
-3,NC_073224.2,23140061,23140085,-,24,33.333,66.667,4.22222222222222
1,NC_073224.2,231440685,231440782,+,97,81.443,18.557,3.83333333333333
2,NC_073224.2,231440968,231441599,+,631,71.474,28.526,3.6
2,NC_073224.2,231440968,231441089,+,121,61.157,38.843,3.4
-1,NC_073224.2,23144506,23144518,-,12,16.667,83.333,3.875
2,NC_073224.2,231472630,231472710,+,80,55.0,45.0,5.75
2,NC_073224.2,231484390,231484479,+,89,32.584,67.416,3.89473684210526
3,NC_073224.2,231495566,231495657,+,91,79.121,20.879,4.57142857142857
3,NC_073224.2,231511538,231511571,+,33,60.606,39.394,3.875
3,NC_073224.2,231517604,231517695,+,91,64.835,35.165,3.0
1,NC_073224.2,231518634,231518716,+,82,53.659,46.341,6.89655172413793
-2,NC_073224.2,23152215,23152263,-,48,22.917,77.083,4.46153846153846
-3,NC_073224.2,23154809,23154842,-,33,45.455,54.545,5.04347826086957
1,NC_073224.2,231553770,231553798,+,28,64.286,35.714,7.65217391304348
3,NC_073224.2,231561479,231561489,+,10,40.0,60.0,4.71428571428571
3,NC_073224.2,231568595,231568653,+,58,48.276,51.724,3.0
3,NC_073224.2,231570122,231570140,+,18,38.889,61.111,3.33333333333333
2,NC_073224.2,231575875,231575913,+,38,39.474,60.526,3.0
1,NC_073224.2,231577518,231577661,+,143,69.231,30.769,4.4
2,NC_073224.2,231577753,231577863,+,110,68.182,31.818,4.28571428571429
1,NC_073224.2,231577929,231578188,+,259,73.745,26.255,3.0
2,NC_073224.2,231579112,231579344,+,232,60.345,39.655,4.0
1,NC_073224.2,231579321,231579827,+,506,61.265,38.735,3.0
3,NC_073224.2,231580007,231580059,+,52,69.231,30.769,4.5
-3,NC_073224.2,23159787,23159813,-,26,11.538,88.462,3.92857142857143
-3,NC_073224.2,23161374,23161427,-,53,20.755,79.245,4.82857142857143
-2,NC_073224.2,23161752,23161776,-,24,33.333,66.667,3.85714285714286
-3,NC_073224.2,23163314,23163401,-,87,32.184,67.816,3.33333333333333
-2,NC_073224.2,23163667,23163807,-,140,42.857,57.143,3.92307692307692
-1,NC_073224.2,231638343,231638386,-,43,9.302,90.698,3.83333333333333
-3,NC_073224.2,23164292,23164316,-,24,33.333,66.667,3.84615384615385
-3,NC_073224.2,231643252,231643370,-,118,44.068,55.932,3.8
-3,NC_073224.2,231643546,231643613,-,67,40.299,59.701,3.5
-1,NC_073224.2,231646267,231646303,-,36,61.111,38.889,4.0
-1,NC_073224.2,231649482,231649582,-,100,59.0,41.0,3.0
-2,NC_073224.2,231654558,231654630,-,72,54.167,45.833,3.91666666666667
-1,NC_073224.2,231658270,231658660,-,390,52.051,47.949,3.2
-1,NC_073224.2,231660033,231660082,-,49,59.184,40.816,6.63829787234043
-2,NC_073224.2,231667985,231668184,-,199,61.307,38.693,3.0
-1,NC_073224.2,231671353,231671440,-,87,41.379,58.621,3.14285714285714
-2,NC_073224.2,23171378,23171403,-,25,48.0,52.0,3.5
2,NC_073224.2,231740698,231740744,+,46,36.957,63.043,4.5
1,NC_073224.2,231743568,231743657,+,89,48.315,51.685,5.9
3,NC_073224.2,231744611,231744760,+,149,51.007,48.993,3.44444444444444
1,NC_073224.2,231745119,231745133,+,14,50.0,50.0,3.6
1,NC_073224.2,231748029,231748061,+,32,46.875,53.125,5.0
1,NC_073224.2,231748737,231748810,+,73,67.123,32.877,3.0
1,NC_073224.2,231749700,231749831,+,131,47.328,52.672,4.0
2,NC_073224.2,231751195,231751218,+,23,52.174,47.826,6.0
3,NC_073224.2,231751901,231751967,+,66,54.545,45.455,3.33333333333333
1,NC_073224.2,231753816,231753876,+,60,40.0,60.0,4.0
-1,NC_073224.2,23180951,23181013,-,62,37.097,62.903,4.36363636363636
-1,NC_073224.2,23182569,23182570,-,1,100.0,0.0,4.16666666666667
-1,NC_073224.2,23182566,23182570,-,4,75.0,25.0,4.0
-1,NC_073224.2,23184556,23184580,-,24,29.167,70.833,3.25
-3,NC_073224.2,23191442,23191463,-,21,61.905,38.095,3.0
-3,NC_073224.2,23192970,23193032,-,62,35.484,64.516,4.75
-3,NC_073224.2,23194045,23194100,-,55,30.909,69.091,4.66666666666667
1,NC_073224.2,231962712,231962848,+,136,50.735,49.265,5.0
-2,NC_073224.2,23197582,23197623,-,41,29.268,70.732,3.6
3,NC_073224.2,231995069,231995206,+,137,26.277,73.723,3.7
-2,NC_073224.2,23201390,23201406,-,16,37.5,62.5,3.5
2,NC_073224.2,232061026,232061174,+,148,41.892,58.108,3.33333333333333
1,NC_073224.2,232062033,232062128,+,95,28.421,71.579,3.0
-1,NC_073224.2,23206569,23206579,-,10,40.0,60.0,3.0
2,NC_073224.2,232077292,232077316,+,24,25.0,75.0,3.0
2,NC_073224.2,232093201,232093286,+,85,44.706,55.294,4.0
2,NC_073224.2,232110034,232110061,+,27,40.741,59.259,3.0
1,NC_073224.2,232118355,232118410,+,55,36.364,63.636,4.60869565217391
-1,NC_073224.2,23212864,23213173,-,309,64.725,35.275,3.63636363636364
3,NC_073224.2,232120790,232120793,+,3,66.667,33.333,5.06666666666667
2,NC_073224.2,232192624,232192766,+,142,38.732,61.268,3.33333333333333
1,NC_073224.2,232249209,232249252,+,43,62.791,37.209,3.33333333333333
3,NC_073224.2,232250282,232250383,+,101,68.317,31.683,3.0
1,NC_073224.2,232250880,232250966,+,86,65.116,34.884,3.0
1,NC_073224.2,232250880,232251088,+,208,62.5,37.5,3.66666666666667
1,NC_073224.2,232252269,232252378,+,109,60.55,39.45,3.16666666666667
3,NC_073224.2,232253294,232253346,+,52,57.692,42.308,5.0
3,NC_073224.2,232255091,232255205,+,114,64.912,35.088,3.54545454545455
3,NC_073224.2,232256087,232256274,+,187,66.845,33.155,3.95652173913043
1,NC_073224.2,232258836,232258925,+,89,55.056,44.944,6.91176470588235
3,NC_073224.2,232259324,232259572,+,248,62.5,37.5,4.0
1,NC_073224.2,232259913,232260051,+,138,56.522,43.478,4.44444444444444
-3,NC_073224.2,232272704,232272911,-,207,57.005,42.995,3.33333333333333
-1,NC_073224.2,232276953,232277044,-,91,68.132,31.868,3.0
-2,NC_073224.2,232278641,232278660,-,19,47.368,52.632,4.0
-3,NC_073224.2,232281020,232281089,-,69,65.217,34.783,3.5
-2,NC_073224.2,232286012,232286142,-,130,58.462,41.538,4.90909090909091
-2,NC_073224.2,232290395,232290462,-,67,55.224,44.776,3.0
-2,NC_073224.2,232290279,232290462,-,183,62.842,37.158,4.0
-1,NC_073224.2,232290915,232290937,-,22,63.636,36.364,3.0
-2,NC_073224.2,232291908,232291938,-,30,66.667,33.333,3.58823529411765
-1,NC_073224.2,232298326,232298542,-,216,78.241,21.759,4.66666666666667
2,NC_073224.2,232604968,232604975,+,7,57.143,42.857,4.0
2,NC_073224.2,232605148,232605208,+,60,45.0,55.0,4.0
2,NC_073224.2,232606177,232606197,+,20,40.0,60.0,3.33333333333333
-3,NC_073224.2,232634395,232634453,-,58,41.379,58.621,3.57894736842105
-3,NC_073224.2,232641622,232641644,-,22,9.091,90.909,4.0
-1,NC_073224.2,232649917,232649959,-,42,21.429,78.571,4.0
-1,NC_073224.2,232656496,232656511,-,15,13.333,86.667,6.5
1,NC_073224.2,232677975,232678027,+,52,38.462,61.538,3.75
3,NC_073224.2,232679090,232679197,+,107,35.514,64.486,4.5
3,NC_073224.2,232679666,232679695,+,29,58.621,41.379,3.33333333333333
2,NC_073224.2,232680169,232680252,+,83,27.711,72.289,3.25
1,NC_073224.2,232682835,232682868,+,33,24.242,75.758,4.6
2,NC_073224.2,232684627,232684728,+,101,37.624,62.376,4.23076923076923
2,NC_073224.2,232697017,232697055,+,38,15.789,84.211,6.0
1,NC_073224.2,232764609,232764613,+,4,0.0,100.0,5.82352941176471
2,NC_073224.2,232764988,232765120,+,132,44.697,55.303,3.5
3,NC_073224.2,232767077,232767118,+,41,36.585,63.415,3.0
2,NC_073224.2,232768294,232768353,+,59,37.288,62.712,4.83333333333333
-2,NC_073224.2,232775385,232775421,-,36,38.889,61.111,3.0
-3,NC_073224.2,232781073,232781132,-,59,35.593,64.407,3.0
-3,NC_073224.2,232782310,232782320,-,10,30.0,70.0,3.0
-3,NC_073224.2,232788149,232788152,-,3,66.667,33.333,3.0
-3,NC_073224.2,232790908,232790933,-,25,44.0,56.0,3.85714285714286
-1,NC_073224.2,232791546,232791580,-,34,29.412,70.588,3.0
-1,NC_073224.2,232797582,232797634,-,52,38.462,61.538,3.76470588235294
-2,NC_073224.2,232797934,232797948,-,14,28.571,71.429,3.0
-2,NC_073224.2,232798760,232798839,-,79,29.114,70.886,5.0
-2,NC_073224.2,232807590,232807764,-,174,31.034,68.966,3.66666666666667
-2,NC_073224.2,232807590,232807764,-,174,31.034,68.966,3.0
-3,NC_073224.2,232808135,232808198,-,63,52.381,47.619,3.0
-2,NC_073224.2,232809133,232809192,-,59,35.593,64.407,6.0
-3,NC_073224.2,232814305,232814420,-,115,24.348,75.652,5.0
-2,NC_073224.2,232814950,232814997,-,47,46.809,53.191,6.23076923076923
-3,NC_073224.2,232816891,232816940,-,49,24.49,75.51,3.0
-1,NC_073224.2,232819472,232819609,-,137,40.876,59.124,5.77777777777778
-1,NC_073224.2,232824036,232824073,-,37,51.351,48.649,3.33333333333333
-1,NC_073224.2,232824039,232824073,-,34,50.0,50.0,3.16666666666667
-2,NC_073224.2,232831286,232831347,-,61,39.344,60.656,3.0
-2,NC_073224.2,232832566,232832592,-,26,23.077,76.923,4.0
-2,NC_073224.2,232833129,232833198,-,69,69.565,30.435,3.0
-2,NC_073224.2,232838309,232838349,-,40,52.5,47.5,4.0
-2,NC_073224.2,232839819,232839849,-,30,30.0,70.0,3.66666666666667
-3,NC_073224.2,232844643,232844675,-,32,40.625,59.375,3.0
-1,NC_073224.2,232846702,232846972,-,270,76.296,23.704,3.5
-3,NC_073224.2,232851642,232851746,-,104,41.346,58.654,4.61538461538461
-2,NC_073224.2,232851642,232851807,-,165,39.394,60.606,3.3
-2,NC_073224.2,232862446,232862448,-,2,50.0,50.0,3.75
-3,NC_073224.2,232865622,232865639,-,17,29.412,70.588,5.0
-2,NC_073224.2,232866873,232866978,-,105,54.286,45.714,3.44444444444444
-1,NC_073224.2,232868305,232868332,-,27,37.037,62.963,3.35714285714286
-1,NC_073224.2,232870339,232870381,-,42,26.19,73.81,3.33333333333333
-2,NC_073224.2,232872199,232872261,-,62,37.097,62.903,5.4
-3,NC_073224.2,232873205,232873211,-,6,50.0,50.0,3.76923076923077
-2,NC_073224.2,232879778,232880142,-,364,49.176,50.824,4.75
-2,NC_073224.2,232880117,232880142,-,25,36.0,64.0,4.5
-2,NC_073224.2,232881145,232881345,-,200,42.0,58.0,4.5
-3,NC_073224.2,232881734,232881737,-,3,66.667,33.333,4.0
-2,NC_073224.2,232885625,232885731,-,106,56.604,43.396,3.0
-2,NC_073224.2,232885611,232885731,-,120,55.0,45.0,3.0
-3,NC_073224.2,232942042,232942067,-,25,44.0,56.0,4.38235294117647
-1,NC_073224.2,232947589,232947667,-,78,62.821,37.179,4.125
-1,NC_073224.2,232948747,232948930,-,183,63.388,36.612,3.75
-3,NC_073224.2,232956226,232956773,-,547,61.243,38.757,4.0
-3,NC_073224.2,232957852,232958132,-,280,65.357,34.643,3.0
-1,NC_073224.2,232979173,232979377,-,204,65.686,34.314,3.8
-2,NC_073224.2,233369530,233369547,-,17,41.176,58.824,3.875
-1,NC_073224.2,23341803,23341894,-,91,40.659,59.341,5.14285714285714
-1,NC_073224.2,23343445,23344009,-,564,86.348,13.652,3.0
-1,NC_073224.2,23343445,23344009,-,564,86.348,13.652,3.0
-1,NC_073224.2,233528497,233528536,-,39,25.641,74.359,3.0
-3,NC_073224.2,233733122,233733293,-,171,36.257,63.743,4.2
-3,NC_073224.2,233748989,233749037,-,48,37.5,62.5,4.25
-3,NC_073224.2,233795683,233795753,-,70,22.857,77.143,4.25
-3,NC_073224.2,233835041,233835206,-,165,82.424,17.576,3.58333333333333
-1,NC_073224.2,233835061,233835244,-,183,81.967,18.033,3.5
3,NC_073224.2,233920193,233920206,+,13,46.154,53.846,3.90909090909091
1,NC_073224.2,233941011,233941117,+,106,52.83,47.17,5.0
2,NC_073224.2,233943571,233943579,+,8,37.5,62.5,4.0
1,NC_073224.2,233966160,233966182,+,22,59.091,40.909,3.63157894736842
1,NC_073224.2,233968590,233968618,+,28,35.714,64.286,4.17857142857143
3,NC_073224.2,233974118,233974274,+,156,51.282,48.718,3.375
2,NC_073224.2,233975050,233975126,+,76,64.474,35.526,4.57142857142857
2,NC_073224.2,233975542,233975578,+,36,66.667,33.333,3.4
1,NC_073224.2,233980017,233980167,+,150,42.667,57.333,3.8125
3,NC_073224.2,233981744,233981861,+,117,61.538,38.462,3.0
2,NC_073224.2,233982667,233982725,+,58,63.793,36.207,3.85714285714286
3,NC_073224.2,233982833,233982889,+,56,62.5,37.5,3.5
3,NC_073224.2,233983805,233983980,+,175,48.0,52.0,3.33333333333333
1,NC_073224.2,233984490,233984519,+,29,41.379,58.621,3.0
-2,NC_073224.2,233986200,233986236,-,36,38.889,61.111,4.25
-3,NC_073224.2,233987426,233987651,-,225,62.667,37.333,3.7
-2,NC_073224.2,233987829,233987856,-,27,62.963,37.037,5.30851063829787
-2,NC_073224.2,233989926,233989995,-,69,60.87,39.13,5.36363636363636
-2,NC_073224.2,233989923,233989995,-,72,61.111,38.889,3.0
-1,NC_073224.2,233991716,233991844,-,128,56.25,43.75,3.0
-1,NC_073224.2,233993128,233993155,-,27,66.667,33.333,3.0
-2,NC_073224.2,233994999,233995188,-,189,76.72,23.28,3.0
-2,NC_073224.2,233998808,233998863,-,55,47.273,52.727,3.5
-2,NC_073224.2,234004479,234004779,-,300,58.667,41.333,5.0
-2,NC_073224.2,234006174,234006318,-,144,82.639,17.361,3.0
3,NC_073224.2,234016922,234017433,+,511,73.386,26.614,3.5
2,NC_073224.2,234020626,234020790,+,164,60.976,39.024,3.33333333333333
3,NC_073224.2,234024518,234024683,+,165,61.818,38.182,4.0
2,NC_073224.2,234026551,234026582,+,31,61.29,38.71,3.5
-1,NC_073224.2,234031488,234031714,-,226,61.947,38.053,3.0
-3,NC_073224.2,234031328,234031346,-,18,77.778,22.222,3.14285714285714
-3,NC_073224.2,234033575,234033623,-,48,72.917,27.083,3.4
-3,NC_073224.2,234034350,234034559,-,209,60.766,39.234,3.83333333333333
-3,NC_073224.2,234039656,234039731,-,75,64.0,36.0,4.11111111111111
-2,NC_073224.2,234041612,234041721,-,109,51.376,48.624,4.0
-1,NC_073224.2,234043306,234043624,-,318,61.006,38.994,3.0
-3,NC_073224.2,234043841,234044069,-,228,54.386,45.614,3.75
-2,NC_073224.2,234045621,234045732,-,111,63.964,36.036,3.66666666666667
-2,NC_073224.2,234049369,234049602,-,233,53.219,46.781,4.33333333333333
-3,NC_073224.2,234065069,234065111,-,42,71.429,28.571,4.0
2,NC_073224.2,234065932,234065942,+,10,60.0,40.0,4.3125
3,NC_073224.2,234070862,234070921,+,59,37.288,62.712,3.5
1,NC_073224.2,234075405,234075412,+,7,28.571,71.429,3.64
2,NC_073224.2,234075574,234075590,+,16,50.0,50.0,3.0
3,NC_073224.2,234075644,234075670,+,26,38.462,61.538,3.0
3,NC_073224.2,234078620,234078671,+,51,23.529,76.471,3.0
3,NC_073224.2,234087113,234087136,+,23,26.087,73.913,3.0
3,NC_073224.2,234087113,234087171,+,58,43.103,56.897,3.7
1,NC_073224.2,234087801,234087818,+,17,52.941,47.059,4.16666666666667
3,NC_073224.2,234088457,234088499,+,42,38.095,61.905,5.46153846153846
3,NC_073224.2,234091331,234091410,+,79,34.177,65.823,3.33333333333333
3,NC_073224.2,234093695,234093757,+,62,46.774,53.226,3.90909090909091
2,NC_073224.2,234094513,234094583,+,70,50.0,50.0,5.33333333333333
3,NC_073224.2,234123467,234123672,+,205,87.805,12.195,3.0
3,NC_073224.2,234124307,234124426,+,119,68.067,31.933,3.0
3,NC_073224.2,234124307,234124479,+,172,67.442,32.558,6.14285714285714
1,NC_073224.2,234135087,234135532,+,445,80.0,20.0,4.09090909090909
2,NC_073224.2,234143350,234143372,+,22,68.182,31.818,4.25
2,NC_073224.2,234143350,234143459,+,109,66.972,33.028,3.0
3,NC_073224.2,234144950,234144994,+,44,68.182,31.818,4.0
2,NC_073224.2,234146230,234146829,+,599,64.775,35.225,3.0
2,NC_073224.2,234146230,234146874,+,644,65.217,34.783,3.0
2,NC_073224.2,234146230,234146952,+,722,64.82,35.18,3.0
1,NC_073224.2,234146403,234146445,+,42,61.905,38.095,3.78787878787879
2,NC_073224.2,234147559,234147578,+,19,73.684,26.316,3.6875
3,NC_073224.2,234147827,234147858,+,31,61.29,38.71,4.33333333333333
3,NC_073224.2,234149774,234149934,+,160,67.5,32.5,4.15384615384615
1,NC_073224.2,234150048,234150151,+,103,82.524,17.476,3.5
2,NC_073224.2,234150625,234150680,+,55,67.273,32.727,3.0
1,NC_073224.2,234151317,234151360,+,43,72.093,27.907,3.0
1,NC_073224.2,234151581,234151586,+,5,80.0,20.0,5.76923076923077
1,NC_073224.2,234151719,234151795,+,76,56.579,43.421,4.07407407407407
3,NC_073224.2,234152426,234152447,+,21,66.667,33.333,4.0
3,NC_073224.2,234152426,234152447,+,21,66.667,33.333,3.46666666666667
3,NC_073224.2,234152426,234152447,+,21,66.667,33.333,3.18181818181818
2,NC_073224.2,234153109,234153135,+,26,76.923,23.077,3.0
3,NC_073224.2,234153374,234153461,+,87,62.069,37.931,3.0
2,NC_073224.2,234154741,234154943,+,202,81.188,18.812,6.66666666666667
3,NC_073224.2,234155465,234155490,+,25,68.0,32.0,3.0
1,NC_073224.2,234155808,234155828,+,20,70.0,30.0,3.0
3,NC_073224.2,234156296,234156331,+,35,68.571,31.429,4.0
2,NC_073224.2,234156502,234156597,+,95,64.211,35.789,3.0
3,NC_073224.2,234157811,234157907,+,96,63.542,36.458,5.57142857142857
2,NC_073224.2,234157870,234158082,+,212,66.981,33.019,4.0
2,NC_073224.2,234157870,234157927,+,57,71.93,28.07,3.0
2,NC_073224.2,234157870,234157927,+,57,71.93,28.07,4.125
3,NC_073224.2,234158282,234158386,+,104,62.5,37.5,3.375
3,NC_073224.2,234158282,234158389,+,107,61.682,38.318,3.0
1,NC_073224.2,234158853,234158878,+,25,72.0,28.0,3.0
1,NC_073224.2,234159231,234159290,+,59,71.186,28.814,3.0
-1,NC_073224.2,234161057,234161107,-,50,70.0,30.0,3.0
-3,NC_073224.2,234163701,234164021,-,320,61.25,38.75,3.375
-2,NC_073224.2,234163878,234163899,-,21,42.857,57.143,3.0
-2,NC_073224.2,234169725,234169824,-,99,60.606,39.394,4.0
-1,NC_073224.2,234170598,234171094,-,496,63.105,36.895,3.25
-3,NC_073224.2,234172346,234172421,-,75,74.667,25.333,3.33333333333333
-3,NC_073224.2,234172094,234172421,-,327,76.453,23.547,3.0
-3,NC_073224.2,234172346,234172421,-,75,74.667,25.333,3.375
-3,NC_073224.2,234175345,234175538,-,193,64.249,35.751,3.88235294117647
-3,NC_073224.2,234176534,234176603,-,69,60.87,39.13,4.85714285714286
-2,NC_073224.2,234180075,234180252,-,177,80.226,19.774,4.25
-3,NC_073224.2,234192689,234192824,-,135,62.222,37.778,3.5
-2,NC_073224.2,234195951,234195981,-,30,83.333,16.667,4.14285714285714
1,NC_073224.2,234200832,234201223,+,391,75.959,24.041,3.78947368421053
3,NC_073224.2,234200981,234201105,+,124,75.0,25.0,3.5
3,NC_073224.2,234201527,234201585,+,58,62.069,37.931,4.90909090909091
3,NC_073224.2,234201692,234201772,+,80,80.0,20.0,3.0
1,NC_073224.2,234228231,234228670,+,439,76.765,23.235,4.0
1,NC_073224.2,234261180,234261382,+,202,61.881,38.119,4.11111111111111
1,NC_073224.2,234263187,234263209,+,22,59.091,40.909,5.0
3,NC_073224.2,234271880,234272186,+,306,59.804,40.196,7.9
3,NC_073224.2,234286952,234286974,+,22,63.636,36.364,4.0
1,NC_073224.2,234292980,234292982,+,2,100.0,0.0,3.8
2,NC_073224.2,234299107,234299129,+,22,50.0,50.0,3.4
1,NC_073224.2,234307920,234307943,+,23,43.478,56.522,5.0
1,NC_073224.2,234330903,234331070,+,167,59.88,40.12,3.8
1,NC_073224.2,234344910,234345005,+,95,70.526,29.474,4.0
1,NC_073224.2,234361350,234361531,+,181,67.956,32.044,3.5
3,NC_073224.2,234371240,234371310,+,70,68.571,31.429,3.25
2,NC_073224.2,234371887,234372067,+,180,58.889,41.111,4.0
1,NC_073224.2,234374634,234374680,+,46,73.913,26.087,4.0
3,NC_073224.2,234375548,234375583,+,35,74.286,25.714,3.0
2,NC_073224.2,234376198,234376202,+,4,75.0,25.0,4.0
-1,NC_073224.2,234381096,234381316,-,220,68.182,31.818,4.16666666666667
2,NC_073224.2,234389977,234390353,+,376,72.606,27.394,3.85714285714286
2,NC_073224.2,234391246,234391277,+,31,45.161,54.839,4.0
2,NC_073224.2,234392452,234392608,+,156,46.795,53.205,3.8125
2,NC_073224.2,234394132,234394149,+,17,52.941,47.059,5.3
-1,NC_073224.2,234406991,234407005,-,14,57.143,42.857,4.09090909090909
-2,NC_073224.2,234407938,234407964,-,26,57.692,42.308,4.0
-3,NC_073224.2,234413164,234413222,-,58,53.448,46.552,3.71428571428571
-1,NC_073224.2,234413548,234413623,-,75,48.0,52.0,4.0
-3,NC_073224.2,234413562,234413609,-,47,53.191,46.809,3.28571428571429
-3,NC_073224.2,234413999,234414029,-,30,63.333,36.667,3.44444444444444
-3,NC_073224.2,234413999,234414029,-,30,63.333,36.667,4.0
-1,NC_073224.2,234414359,234414544,-,185,63.243,36.757,5.33333333333333
-3,NC_073224.2,234415208,234415226,-,18,77.778,22.222,5.0
-2,NC_073224.2,234415359,234415608,-,249,64.659,35.341,3.33333333333333
-3,NC_073224.2,234415859,234415877,-,18,72.222,27.778,7.0
-2,NC_073224.2,234416002,234416133,-,131,70.229,29.771,3.33333333333333
-2,NC_073224.2,234416301,234416391,-,90,67.778,32.222,5.0
-1,NC_073224.2,234416957,234417457,-,500,72.6,27.4,3.0
-2,NC_073224.2,234416811,234416877,-,66,83.333,16.667,4.0
-2,NC_073224.2,234417110,234417195,-,85,82.353,17.647,4.66666666666667
-3,NC_073224.2,234417344,234417533,-,189,68.783,31.217,3.78571428571429
-1,NC_073224.2,234418862,234419107,-,245,59.184,40.816,3.33333333333333
-3,NC_073224.2,234419693,234419783,-,90,81.111,18.889,6.31707317073171
3,NC_073224.2,234426425,234426558,+,133,63.158,36.842,3.85714285714286
3,NC_073224.2,234426425,234426558,+,133,63.158,36.842,4.41666666666667
