frame,chromosome,shadow_start,shadow_end,strand,sequence_length,GC_percent,AT_percent,GC_stretch
3,NC_071990.2,10860165,10860203,+,38,34.211,65.789,3.0
2,NC_071990.2,108609968,108610042,+,74,36.486,63.514,4.5
1,NC_071990.2,10861134,10861167,+,33,48.485,51.515,3.70833333333333
1,NC_071990.2,108613929,108613995,+,66,66.667,33.333,3.54545454545455
1,NC_071990.2,108613929,108613995,+,66,66.667,33.333,4.0
3,NC_071990.2,10864842,10864847,+,5,40.0,60.0,3.16666666666667
2,NC_071990.2,108667474,108667501,+,27,29.63,70.37,9.33333333333333
1,NC_071990.2,10872222,10872249,+,27,29.63,70.37,3.2
1,NC_071990.2,10872439,10872486,+,47,19.149,80.851,3.0
-3,NC_071990.2,108788449,108788468,-,19,57.895,42.105,3.8
-1,NC_071990.2,108800220,108800250,-,30,46.667,53.333,3.5
-1,NC_071990.2,108800220,108800250,-,30,46.667,53.333,3.0
-1,NC_071990.2,108824331,108824481,-,150,62.0,38.0,3.83333333333333
-1,NC_071990.2,108826095,108826227,-,132,59.848,40.152,3.0
-1,NC_071990.2,108829215,108829230,-,15,53.333,46.667,5.23529411764706
2,NC_071990.2,10884872,10884943,+,71,45.07,54.93,4.1
-2,NC_071990.2,108851534,108851712,-,178,51.124,48.876,3.25
3,NC_071990.2,10885901,10885919,+,18,38.889,61.111,3.66666666666667
1,NC_071990.2,10888544,10888545,+,1,100.0,0.0,4.28571428571429
-2,NC_071990.2,108885653,108885702,-,49,22.449,77.551,3.66666666666667
-2,NC_071990.2,108885653,108885702,-,49,22.449,77.551,5.5
1,NC_071990.2,10891017,10891086,+,69,40.58,59.42,3.125
-2,NC_071990.2,108908831,108908837,-,6,50.0,50.0,3.0
-2,NC_071990.2,108909170,108909209,-,39,43.59,56.41,3.82857142857143
3,NC_071990.2,10891171,10891193,+,22,36.364,63.636,4.0
-3,NC_071990.2,108951469,108951491,-,22,36.364,63.636,5.0
-3,NC_071990.2,108955120,108955151,-,31,32.258,67.742,3.0
-3,NC_071990.2,108959701,108959807,-,106,39.623,60.377,3.0
-2,NC_071990.2,108961535,108961629,-,94,34.043,65.957,3.75
-1,NC_071990.2,108971394,108971428,-,34,17.647,82.353,4.0
-2,NC_071990.2,108971648,108971784,-,136,30.882,69.118,3.5
-1,NC_071990.2,108975567,108975658,-,91,29.67,70.33,3.83333333333333
-3,NC_071990.2,108979384,108979390,-,6,50.0,50.0,3.0
-2,NC_071990.2,108980681,108980829,-,148,32.432,67.568,3.25
-2,NC_071990.2,108982619,108982634,-,15,46.667,53.333,4.28571428571429
-1,NC_071990.2,108984417,108984456,-,39,38.462,61.538,4.8
-2,NC_071990.2,108984662,108984690,-,28,50.0,50.0,3.75
-3,NC_071990.2,108986926,108986932,-,6,50.0,50.0,3.0
-1,NC_071990.2,108989295,108989317,-,22,31.818,68.182,4.125
-3,NC_071990.2,108990676,108990692,-,16,37.5,62.5,3.8
-3,NC_071990.2,108991288,108991336,-,48,27.083,72.917,3.33333333333333
-2,NC_071990.2,108999713,108999715,-,2,100.0,0.0,8.66666666666667
-2,NC_071990.2,108999713,108999715,-,2,100.0,0.0,4.25
-3,NC_071990.2,109002424,109002443,-,19,15.789,84.211,3.25
-2,NC_071990.2,109007018,109007020,-,2,50.0,50.0,3.78571428571429
-2,NC_071990.2,109031594,109031936,-,342,66.667,33.333,3.0
-3,NC_071990.2,109122007,109122073,-,66,19.697,80.303,3.22222222222222
-2,NC_071990.2,109123811,109123833,-,22,36.364,63.636,3.5
-2,NC_071990.2,109127315,109127328,-,13,15.385,84.615,3.0
-2,NC_071990.2,109135112,109135121,-,9,55.556,44.444,4.5
-2,NC_071990.2,109136939,109136945,-,6,33.333,66.667,4.5
-2,NC_071990.2,109147115,109147215,-,100,61.0,39.0,3.38461538461538
-1,NC_071990.2,10916001,10916014,-,13,53.846,46.154,4.66666666666667
-2,NC_071990.2,10916618,10916637,-,19,42.105,57.895,3.0
-1,NC_071990.2,10921020,10921035,-,15,20.0,80.0,5.5
1,NC_071990.2,109239685,109239714,+,29,79.31,20.69,3.8
3,NC_071990.2,109244507,109244513,+,6,50.0,50.0,3.5
2,NC_071990.2,109247816,109247845,+,29,37.931,62.069,4.0
2,NC_071990.2,109249630,109249945,+,315,57.46,42.54,3.0
3,NC_071990.2,109251134,109251137,+,3,33.333,66.667,6.2
3,NC_071990.2,109253307,109253324,+,17,29.412,70.588,3.0
3,NC_071990.2,109253844,109253897,+,53,52.83,47.17,3.28571428571429
3,NC_071990.2,109254538,109254539,+,1,100.0,0.0,4.33333333333333
-1,NC_071990.2,10926090,10926100,-,10,70.0,30.0,4.0
-1,NC_071990.2,109288113,109288115,-,2,50.0,50.0,4.41176470588235
-1,NC_071990.2,109296483,109296538,-,55,25.455,74.545,5.0
-2,NC_071990.2,10931387,10931421,-,34,41.176,58.824,3.25
-2,NC_071990.2,10931387,10931421,-,34,41.176,58.824,3.66666666666667
-1,NC_071990.2,109334487,109334647,-,160,72.5,27.5,3.7
-3,NC_071990.2,10936900,10936906,-,6,66.667,33.333,3.5
3,NC_071990.2,109371789,109371794,+,5,60.0,40.0,3.0
2,NC_071990.2,109403407,109403419,+,12,58.333,41.667,7.0
1,NC_071990.2,109426426,109426638,+,212,41.509,58.491,3.33333333333333
1,NC_071990.2,109435105,109435113,+,8,37.5,62.5,3.25
1,NC_071990.2,109436172,109436178,+,6,33.333,66.667,4.0
2,NC_071990.2,109445687,109445731,+,44,34.091,65.909,5.5
2,NC_071990.2,109482784,109482847,+,63,26.984,73.016,3.8
3,NC_071990.2,109528000,109528001,+,1,100.0,0.0,3.5
1,NC_071990.2,109557676,109557681,+,5,60.0,40.0,3.0
2,NC_071990.2,109558033,109558117,+,84,41.667,58.333,3.5
3,NC_071990.2,109593080,109593089,+,9,44.444,55.556,3.0
2,NC_071990.2,109603459,109603501,+,42,23.81,76.19,4.6
3,NC_071990.2,109606081,109606082,+,1,100.0,0.0,4.2
3,NC_071990.2,109651451,109651679,+,228,71.053,28.947,3.625
-1,NC_071990.2,10968852,10969336,-,484,77.893,22.107,3.2
2,NC_071990.2,109938480,109938835,+,355,72.394,27.606,3.69565217391304
2,NC_071990.2,109944453,109944490,+,37,29.73,70.27,4.0
2,NC_071990.2,109944453,109944490,+,37,29.73,70.27,4.0
3,NC_071990.2,109948217,109948241,+,24,41.667,58.333,3.5
2,NC_071990.2,109959140,109959151,+,11,54.545,45.455,3.0
3,NC_071990.2,109966459,109966535,+,76,25.0,75.0,3.0
3,NC_071990.2,109966459,109966535,+,76,25.0,75.0,3.66666666666667
3,NC_071990.2,109984407,109984448,+,41,56.098,43.902,4.06
2,NC_071990.2,109989650,109989763,+,113,26.549,73.451,3.0
1,NC_071990.2,109994220,109994346,+,126,25.397,74.603,5.125
1,NC_071990.2,109994220,109994346,+,126,25.397,74.603,5.0
2,NC_071990.2,110000333,110000374,+,41,39.024,60.976,3.83333333333333
3,NC_071990.2,110001890,110002190,+,300,49.333,50.667,3.6
1,NC_071990.2,110017658,110017659,+,1,100.0,0.0,3.66666666666667
2,NC_071990.2,110026399,110026417,+,18,33.333,66.667,3.71428571428571
2,NC_071990.2,110042822,110042953,+,131,51.145,48.855,3.0
2,NC_071990.2,110051627,110051749,+,122,36.885,63.115,3.0
1,NC_071990.2,110052061,110052114,+,53,33.962,66.038,3.0
1,NC_071990.2,110054225,110054226,+,1,100.0,0.0,3.28571428571429
3,NC_071990.2,110055051,110055095,+,44,38.636,61.364,4.5
-2,NC_071990.2,110078351,110078382,-,31,45.161,54.839,3.5
-2,NC_071990.2,110080271,110080294,-,23,39.13,60.87,5.5
-1,NC_071990.2,110082390,110082415,-,25,36.0,64.0,3.44444444444444
-3,NC_071990.2,110083999,110084074,-,75,22.667,77.333,4.8
-1,NC_071990.2,110088009,110088088,-,79,26.582,73.418,4.6
-1,NC_071990.2,110089827,110089936,-,109,37.615,62.385,4.33333333333333
-3,NC_071990.2,110090674,110090714,-,40,27.5,72.5,3.5
-3,NC_071990.2,110090674,110090714,-,40,27.5,72.5,4.2
-1,NC_071990.2,110091693,110091706,-,13,46.154,53.846,3.0
-1,NC_071990.2,110098659,110098795,-,136,71.324,28.676,3.2
-1,NC_071990.2,110180988,110181073,-,85,31.765,68.235,3.57142857142857
1,NC_071990.2,110182527,110182563,+,36,44.444,55.556,3.0
3,NC_071990.2,110187569,110187611,+,42,23.81,76.19,4.0
3,NC_071990.2,11019735,11019839,+,104,54.808,45.192,3.5
3,NC_071990.2,110233533,110233562,+,29,27.586,72.414,6.0
3,NC_071990.2,110233533,110233562,+,29,27.586,72.414,4.16666666666667
3,NC_071990.2,110235093,110235164,+,71,38.028,61.972,4.5
1,NC_071990.2,110236395,110236500,+,105,25.714,74.286,3.57142857142857
1,NC_071990.2,110236395,110236500,+,105,25.714,74.286,7.0
2,NC_071990.2,110240047,110240059,+,12,33.333,66.667,3.5
2,NC_071990.2,110241409,110241439,+,30,26.667,73.333,3.27118644067797
2,NC_071990.2,110241976,110241985,+,9,44.444,55.556,3.88461538461538
1,NC_071990.2,110245206,110245269,+,63,33.333,66.667,5.08433734939759
2,NC_071990.2,110245566,110245567,+,1,100.0,0.0,3.80952380952381
2,NC_071990.2,110245566,110245567,+,1,100.0,0.0,3.75
1,NC_071990.2,110252940,110252952,+,12,41.667,58.333,3.25
2,NC_071990.2,110276283,110276284,+,1,100.0,0.0,5.0
1,NC_071990.2,110279913,110279976,+,63,34.921,65.079,3.78571428571429
3,NC_071990.2,110280275,110280308,+,33,27.273,72.727,4.0
2,NC_071990.2,110289004,110289016,+,12,41.667,58.333,3.0
1,NC_071990.2,110290032,110290071,+,39,51.282,48.718,3.72727272727273
3,NC_071990.2,110290917,110290946,+,29,41.379,58.621,3.0
2,NC_071990.2,110292097,110292202,+,105,34.286,65.714,3.25
1,NC_071990.2,110296278,110296311,+,33,42.424,57.576,3.75
1,NC_071990.2,110298864,110298873,+,9,33.333,66.667,4.45454545454545
1,NC_071990.2,110309811,110309889,+,78,38.462,61.538,3.72413793103448
1,NC_071990.2,110319173,110319174,+,1,100.0,0.0,3.0
3,NC_071990.2,110319704,110319902,+,198,39.394,60.606,4.875
3,NC_071990.2,110320160,110320220,+,60,50.0,50.0,3.66666666666667
2,NC_071990.2,110332091,110332105,+,14,42.857,57.143,3.33333333333333
2,NC_071990.2,110334880,110334910,+,30,43.333,56.667,3.57142857142857
3,NC_071990.2,110341151,110341169,+,18,44.444,55.556,3.5
2,NC_071990.2,110341995,110341996,+,1,100.0,0.0,4.0
3,NC_071990.2,110348578,110348717,+,139,54.676,45.324,3.4
1,NC_071990.2,110351444,110351445,+,1,100.0,0.0,6.6
2,NC_071990.2,110354392,110354419,+,27,14.815,85.185,3.44444444444444
3,NC_071990.2,110356661,110356898,+,237,43.038,56.962,4.16666666666667
3,NC_071990.2,110369197,110369210,+,13,53.846,46.154,4.0
1,NC_071990.2,110371047,110371056,+,9,55.556,44.444,7.4
2,NC_071990.2,110372493,110372494,+,1,100.0,0.0,3.0
3,NC_071990.2,110372989,110373194,+,205,40.0,60.0,3.76470588235294
2,NC_071990.2,110380948,110381059,+,111,36.036,63.964,3.33333333333333
2,NC_071990.2,110382185,110382190,+,5,60.0,40.0,4.69230769230769
2,NC_071990.2,110386854,110386855,+,1,100.0,0.0,7.0
1,NC_071990.2,110392596,110392623,+,27,33.333,66.667,8.13888888888889
-1,NC_071990.2,110463348,110463354,-,6,33.333,66.667,3.0
-1,NC_071990.2,110469432,110469444,-,12,33.333,66.667,4.2
-1,NC_071990.2,110471244,110471274,-,30,46.667,53.333,3.66666666666667
-2,NC_071990.2,110472923,110472959,-,36,36.111,63.889,3.52380952380952
-1,NC_071990.2,110474865,110474871,-,6,66.667,33.333,3.9
-2,NC_071990.2,110475287,110475572,-,285,75.088,24.912,3.71428571428571
-1,NC_071990.2,110493210,110493299,-,89,22.472,77.528,3.25
-1,NC_071990.2,110496267,110496288,-,21,52.381,47.619,3.71428571428571
-3,NC_071990.2,110512720,110512771,-,51,25.49,74.51,3.0
-3,NC_071990.2,110520352,110520379,-,27,22.222,77.778,4.4
-3,NC_071990.2,110520529,110520626,-,97,28.866,71.134,3.66666666666667
-3,NC_071990.2,110524693,110524712,-,19,26.316,73.684,4.125
-3,NC_071990.2,110524693,110524799,-,106,38.679,61.321,3.42857142857143
-2,NC_071990.2,110529599,110529651,-,52,44.231,55.769,3.0
-2,NC_071990.2,110533604,110533950,-,346,63.295,36.705,3.55555555555556
-2,NC_071990.2,110533604,110533680,-,76,43.421,56.579,3.75
2,NC_071990.2,110534676,110534677,+,1,100.0,0.0,3.0
1,NC_071990.2,110534958,110535093,+,135,61.481,38.519,4.0
3,NC_071990.2,110535142,110535143,+,1,100.0,0.0,3.0
3,NC_071990.2,110535578,110535734,+,156,57.051,42.949,5.5
1,NC_071990.2,110535813,110535834,+,21,57.143,42.857,3.8
3,NC_071990.2,110536595,110536658,+,63,52.381,47.619,3.5
2,NC_071990.2,110536937,110536996,+,59,61.017,38.983,3.5
-3,NC_071990.2,110538235,110538241,-,6,66.667,33.333,3.42857142857143
-2,NC_071990.2,110538410,110538412,-,2,100.0,0.0,3.44444444444444
-2,NC_071990.2,110538707,110538713,-,6,50.0,50.0,4.0
-3,NC_071990.2,110538790,110538932,-,142,52.113,47.887,3.85714285714286
-2,NC_071990.2,110539007,110539287,-,280,54.643,45.357,3.625
-1,NC_071990.2,110539632,110539656,-,24,58.333,41.667,3.6
-2,NC_071990.2,110540162,110540244,-,82,56.098,43.902,3.0
-1,NC_071990.2,110540553,110540619,-,66,63.636,36.364,3.84615384615385
-3,NC_071990.2,110540803,110540903,-,100,64.0,36.0,3.0
-1,NC_071990.2,110540928,110541226,-,298,59.06,40.94,3.0
-2,NC_071990.2,110541224,110541420,-,196,57.653,42.347,3.875
-2,NC_071990.2,110541839,110541866,-,27,62.963,37.037,3.8
-3,NC_071990.2,110542393,110542395,-,2,50.0,50.0,4.5
-3,NC_071990.2,110542843,110543059,-,216,63.426,36.574,3.6
-1,NC_071990.2,110543118,110543314,-,196,65.306,34.694,3.88888888888889
-1,NC_071990.2,110543625,110543627,-,2,100.0,0.0,4.95652173913043
-3,NC_071990.2,110543905,110543957,-,52,63.462,36.538,5.0
-3,NC_071990.2,110545084,110545256,-,172,62.209,37.791,4.4
-3,NC_071990.2,110545882,110545900,-,18,66.667,33.333,4.33333333333333
-2,NC_071990.2,110546159,110546165,-,6,66.667,33.333,4.0
-2,NC_071990.2,110546708,110546918,-,210,53.333,46.667,3.05882352941176
-3,NC_071990.2,110561239,110561241,-,2,100.0,0.0,5.11764705882353
-1,NC_071990.2,110568831,110568891,-,60,50.0,50.0,3.0
-2,NC_071990.2,110569652,110569664,-,12,41.667,58.333,5.0
-2,NC_071990.2,110570135,110570252,-,117,53.846,46.154,3.0
-1,NC_071990.2,110574528,110574576,-,48,39.583,60.417,5.0
-3,NC_071990.2,110587492,110587531,-,39,25.641,74.359,4.25
-3,NC_071990.2,110588743,110588894,-,151,26.49,73.51,3.0
-1,NC_071990.2,110591025,110591027,-,2,100.0,0.0,3.92857142857143
-3,NC_071990.2,110591296,110591358,-,62,46.774,53.226,8.33333333333333
-2,NC_071990.2,110592575,110592606,-,31,29.032,70.968,4.25
-2,NC_071990.2,110599844,110599871,-,27,37.037,62.963,3.0
-3,NC_071990.2,110600197,110600199,-,2,100.0,0.0,4.0
-3,NC_071990.2,110602717,110602719,-,2,100.0,0.0,3.6
-1,NC_071990.2,110607537,110607768,-,231,42.424,57.576,6.71428571428571
-2,NC_071990.2,110609288,110609400,-,112,28.571,71.429,4.33333333333333
-2,NC_071990.2,110609936,110609973,-,37,24.324,75.676,4.0
-1,NC_071990.2,110622360,110622499,-,139,48.921,51.079,3.42857142857143
-2,NC_071990.2,110626736,110626746,-,10,40.0,60.0,3.0
-2,NC_071990.2,110635442,110635504,-,62,17.742,82.258,3.33333333333333
-1,NC_071990.2,110639175,110639329,-,154,42.857,57.143,5.0
-3,NC_071990.2,110643133,110643212,-,79,39.241,60.759,3.4
-3,NC_071990.2,110656741,110656745,-,4,75.0,25.0,3.82352941176471
-3,NC_071990.2,110657167,110657227,-,60,30.0,70.0,4.5
-2,NC_071990.2,110657897,110657900,-,3,66.667,33.333,3.25
-3,NC_071990.2,110666563,110666566,-,3,66.667,33.333,3.0
-2,NC_071990.2,110678501,110678572,-,71,40.845,59.155,3.77777777777778
-3,NC_071990.2,110678554,110678572,-,18,50.0,50.0,3.0
-1,NC_071990.2,110684160,110684162,-,2,100.0,0.0,4.28571428571429
-1,NC_071990.2,110684949,110684955,-,6,66.667,33.333,4.6
-1,NC_071990.2,110709126,110709145,-,19,36.842,63.158,4.95348837209302
-1,NC_071990.2,110710770,110710788,-,18,22.222,77.778,3.28571428571429
-1,NC_071990.2,110710770,110710788,-,18,22.222,77.778,4.0
-2,NC_071990.2,110712965,110712983,-,18,44.444,55.556,3.90909090909091
-1,NC_071990.2,110713167,110713185,-,18,27.778,72.222,3.875
-1,NC_071990.2,110719674,110719689,-,15,33.333,66.667,3.71951219512195
-1,NC_071990.2,110732592,110732701,-,109,25.688,74.312,4.4
-3,NC_071990.2,110732974,110732976,-,2,100.0,0.0,4.0
-1,NC_071990.2,110741271,110741347,-,76,40.789,59.211,4.33333333333333
-1,NC_071990.2,110744391,110744446,-,55,36.364,63.636,3.125
-2,NC_071990.2,110758577,110758611,-,34,23.529,76.471,3.0
-3,NC_071990.2,110761063,110761076,-,13,30.769,69.231,4.75
-1,NC_071990.2,110764368,110764399,-,31,32.258,67.742,3.5
-3,NC_071990.2,110774104,110774146,-,42,33.333,66.667,3.0
-2,NC_071990.2,110774204,110774343,-,139,30.935,69.065,9.0
-2,NC_071990.2,110776334,110776400,-,66,19.697,80.303,3.0
-3,NC_071990.2,110777770,110777828,-,58,15.517,84.483,3.0
-3,NC_071990.2,110777770,110777828,-,58,15.517,84.483,3.8
-3,NC_071990.2,110787589,110787715,-,126,38.095,61.905,3.0
3,NC_071990.2,110793347,110793680,+,333,54.955,45.045,4.0
3,NC_071990.2,110822825,110822843,+,18,44.444,55.556,3.66666666666667
3,NC_071990.2,110824215,110824301,+,86,33.721,66.279,3.0
3,NC_071990.2,110824215,110824301,+,86,33.721,66.279,3.5
3,NC_071990.2,110834902,110834915,+,13,46.154,53.846,4.0
1,NC_071990.2,110840342,110840343,+,1,100.0,0.0,3.66666666666667
3,NC_071990.2,110842944,110842955,+,11,54.545,45.455,3.5
3,NC_071990.2,110846121,110846180,+,59,23.729,76.271,3.8
1,NC_071990.2,110849196,110849202,+,6,33.333,66.667,4.0
2,NC_071990.2,110850923,110850967,+,44,38.636,61.364,3.36363636363636
1,NC_071990.2,110851422,110851425,+,3,33.333,66.667,4.55555555555556
3,NC_071990.2,110863057,110863058,+,1,100.0,0.0,3.81818181818182
1,NC_071990.2,110864888,110864922,+,34,20.588,79.412,3.33333333333333
3,NC_071990.2,110866658,110866673,+,15,26.667,73.333,3.76923076923077
3,NC_071990.2,110867824,110867825,+,1,100.0,0.0,4.10344827586207
1,NC_071990.2,110869555,110869617,+,62,24.194,75.806,3.33333333333333
1,NC_071990.2,110879771,110879784,+,13,30.769,69.231,6.5
3,NC_071990.2,110887719,110887724,+,5,60.0,40.0,3.75
3,NC_071990.2,110889136,110889161,+,25,36.0,64.0,5.0
2,NC_071990.2,110892279,110892280,+,1,100.0,0.0,3.6
2,NC_071990.2,110894170,110894242,+,72,54.167,45.833,3.0
1,NC_071990.2,110895251,110895252,+,1,100.0,0.0,4.0
2,NC_071990.2,110900166,110900167,+,1,100.0,0.0,3.83333333333333
1,NC_071990.2,111077853,111077886,+,33,51.515,48.485,3.0
-2,NC_071990.2,11115293,11115378,-,85,38.824,61.176,4.63157894736842
-1,NC_071990.2,11117121,11117140,-,19,42.105,57.895,3.5
-2,NC_071990.2,11119514,11119524,-,10,50.0,50.0,4.2
-3,NC_071990.2,111202213,111202267,-,54,37.037,62.963,3.0
-2,NC_071990.2,111204035,111204055,-,20,40.0,60.0,4.0
-2,NC_071990.2,111206063,111206092,-,29,24.138,75.862,3.57142857142857
-2,NC_071990.2,111206063,111206092,-,29,24.138,75.862,3.25
-1,NC_071990.2,11120727,11120767,-,40,52.5,47.5,5.90697674418605
-2,NC_071990.2,111207698,111207771,-,73,23.288,76.712,3.5
-3,NC_071990.2,111209218,111209220,-,2,100.0,0.0,3.0
-1,NC_071990.2,111214002,111214044,-,42,19.048,80.952,4.25
-3,NC_071990.2,111228064,111228121,-,57,22.807,77.193,3.0
1,NC_071990.2,111279960,111280029,+,69,49.275,50.725,3.58823529411765
3,NC_071990.2,111292010,111292025,+,15,20.0,80.0,3.0
3,NC_071990.2,111300384,111300425,+,41,31.707,68.293,3.72222222222222
3,NC_071990.2,111306270,111306344,+,74,24.324,75.676,5.67741935483871
1,NC_071990.2,111307914,111307980,+,66,28.788,71.212,3.0
3,NC_071990.2,111309486,111309599,+,113,26.549,73.451,3.76470588235294
2,NC_071990.2,111310960,111311014,+,54,33.333,66.667,3.33333333333333
3,NC_071990.2,111311849,111311861,+,12,41.667,58.333,3.0
1,NC_071990.2,111314062,111314115,+,53,30.189,69.811,3.0
2,NC_071990.2,111316529,111316594,+,65,27.692,72.308,3.66666666666667
2,NC_071990.2,111318202,111318250,+,48,29.167,70.833,3.0
2,NC_071990.2,111318588,111318589,+,1,100.0,0.0,3.66666666666667
2,NC_071990.2,111324950,111324976,+,26,26.923,73.077,3.88235294117647
2,NC_071990.2,111327705,111327706,+,1,100.0,0.0,3.90243902439024
-3,NC_071990.2,111343291,111343319,-,28,25.0,75.0,3.5
-3,NC_071990.2,111344746,111344930,-,184,39.674,60.326,4.0
-2,NC_071990.2,111403835,111403851,-,16,37.5,62.5,3.5
-1,NC_071990.2,11140413,11140423,-,10,40.0,60.0,3.75
-1,NC_071990.2,111420645,111420647,-,2,100.0,0.0,4.73333333333333
-1,NC_071990.2,111420645,111420647,-,2,100.0,0.0,3.5
-2,NC_071990.2,111428090,111428115,-,25,48.0,52.0,4.5
-1,NC_071990.2,111463116,111463438,-,322,63.665,36.335,3.83333333333333
-2,NC_071990.2,111509918,111510076,-,158,40.506,59.494,4.0
-2,NC_071990.2,111509918,111510076,-,158,40.506,59.494,3.55555555555556
-1,NC_071990.2,111513630,111513632,-,2,100.0,0.0,3.75
-2,NC_071990.2,111518672,111518705,-,33,42.424,57.576,3.5
-3,NC_071990.2,111536473,111536534,-,61,52.459,47.541,3.0
-1,NC_071990.2,111541191,111541193,-,2,100.0,0.0,8.33333333333333
-1,NC_071990.2,111544020,111544054,-,34,29.412,70.588,5.66666666666667
-3,NC_071990.2,111547576,111547582,-,6,50.0,50.0,4.0
-3,NC_071990.2,111552148,111552227,-,79,35.443,64.557,3.55555555555556
-2,NC_071990.2,111561452,111561454,-,2,100.0,0.0,4.46428571428571
-1,NC_071990.2,111581838,111582215,-,377,71.883,28.117,3.8
-2,NC_071990.2,11159576,11159661,-,85,49.412,50.588,4.875
-2,NC_071990.2,111730583,111730688,-,105,38.095,61.905,6.06493506493506
-2,NC_071990.2,111733991,111734049,-,58,39.655,60.345,3.0
-3,NC_071990.2,111735031,111735035,-,4,50.0,50.0,3.6875
-2,NC_071990.2,111735704,111735763,-,59,55.932,44.068,3.0
-1,NC_071990.2,111736215,111736237,-,22,54.545,45.455,5.5
-1,NC_071990.2,111739887,111739889,-,2,100.0,0.0,4.0
-1,NC_071990.2,111740019,111740115,-,96,18.75,81.25,3.0
-1,NC_071990.2,111745410,111745422,-,12,50.0,50.0,4.0
-3,NC_071990.2,111752047,111752053,-,6,66.667,33.333,3.5
-2,NC_071990.2,111759884,111759984,-,100,63.0,37.0,3.8
-2,NC_071990.2,111760292,111760302,-,10,60.0,40.0,4.0
-2,NC_071990.2,111781877,111781926,-,49,26.531,73.469,4.0
-2,NC_071990.2,111781877,111781926,-,49,26.531,73.469,5.59259259259259
-1,NC_071990.2,111785187,111785212,-,25,32.0,68.0,3.66666666666667
-1,NC_071990.2,111861273,111861310,-,37,18.919,81.081,4.33333333333333
-1,NC_071990.2,111861273,111861310,-,37,18.919,81.081,4.625
-2,NC_071990.2,111892970,111892972,-,2,100.0,0.0,4.90909090909091
-2,NC_071990.2,111898463,111898503,-,40,40.0,60.0,5.66666666666667
-2,NC_071990.2,111912692,111912828,-,136,46.324,53.676,6.8125
-3,NC_071990.2,111934750,111934752,-,2,100.0,0.0,3.55555555555556
1,NC_071990.2,112008824,112008837,+,13,76.923,23.077,3.7
1,NC_071990.2,112020482,112020483,+,1,100.0,0.0,4.26923076923077
2,NC_071990.2,112021885,112021921,+,36,25.0,75.0,4.0
2,NC_071990.2,112023257,112023268,+,11,18.182,81.818,5.0
1,NC_071990.2,112025108,112025115,+,7,28.571,71.429,3.0
3,NC_071990.2,112025348,112025462,+,114,31.579,68.421,3.92857142857143
1,NC_071990.2,112025733,112025757,+,24,29.167,70.833,4.0
3,NC_071990.2,112025972,112026020,+,48,16.667,83.333,3.83333333333333
2,NC_071990.2,112095634,112095847,+,213,62.441,37.559,3.0
2,NC_071990.2,112096060,112096090,+,30,46.667,53.333,4.0
1,NC_071990.2,112097455,112097460,+,5,40.0,60.0,5.52941176470588
3,NC_071990.2,112097316,112097348,+,32,43.75,56.25,3.69230769230769
1,NC_071990.2,112099369,112099371,+,2,50.0,50.0,3.9375
3,NC_071990.2,112118551,112118552,+,1,100.0,0.0,4.0
2,NC_071990.2,112121863,112121878,+,15,20.0,80.0,4.03921568627451
2,NC_071990.2,112125792,112125793,+,1,100.0,0.0,3.4
2,NC_071990.2,112128526,112128550,+,24,20.833,79.167,3.0
3,NC_071990.2,112134030,112134137,+,107,36.449,63.551,3.57142857142857
1,NC_071990.2,112136553,112136565,+,12,33.333,66.667,4.66666666666667
1,NC_071990.2,112144933,112145013,+,80,41.25,58.75,4.2
2,NC_071990.2,112152675,112152676,+,1,100.0,0.0,4.0
1,NC_071990.2,112159554,112159752,+,198,44.444,55.556,4.7
1,NC_071990.2,112222249,112222560,+,311,64.952,35.048,4.4
1,NC_071990.2,112311521,112311522,+,1,100.0,0.0,5.25
3,NC_071990.2,112316363,112316381,+,18,50.0,50.0,4.33333333333333
3,NC_071990.2,112345784,112346351,+,567,41.27,58.73,3.7
1,NC_071990.2,112358053,112358112,+,59,28.814,71.186,3.28571428571429
3,NC_071990.2,112398272,112398338,+,66,66.667,33.333,3.0
2,NC_071990.2,112400960,112400965,+,5,40.0,60.0,4.4
3,NC_071990.2,112402482,112402484,+,2,50.0,50.0,3.4
-3,NC_071990.2,112439512,112439552,-,40,52.5,47.5,3.0
-2,NC_071990.2,112441970,112442055,-,85,36.471,63.529,4.16666666666667
-2,NC_071990.2,112443263,112443265,-,2,100.0,0.0,3.0
-3,NC_071990.2,112445527,112445564,-,37,37.838,62.162,5.33333333333333
-2,NC_071990.2,112447457,112447470,-,13,46.154,53.846,3.0
-3,NC_071990.2,112454749,112454751,-,2,100.0,0.0,4.11111111111111
-2,NC_071990.2,112461698,112461717,-,19,31.579,68.421,5.0
-2,NC_071990.2,112463843,112463862,-,19,31.579,68.421,3.94230769230769
-2,NC_071990.2,112465316,112465318,-,2,50.0,50.0,3.0
-3,NC_071990.2,112467622,112467662,-,40,40.0,60.0,3.5
-1,NC_071990.2,112476048,112476080,-,32,28.125,71.875,4.0
-1,NC_071990.2,112481298,112481374,-,76,25.0,75.0,3.0
-2,NC_071990.2,112483766,112483814,-,48,29.167,70.833,3.33333333333333
-2,NC_071990.2,112489052,112489117,-,65,32.308,67.692,3.5
-1,NC_071990.2,112490913,112490931,-,18,27.778,72.222,5.33333333333333
-2,NC_071990.2,112495892,112495908,-,16,43.75,56.25,4.0
